user_id,sleep_date,total_minutes_asleep,total_minutes_awake,avg_sleep_efficiency,segment_count,has_unknown_main_sleep
U_JMYLRQ1RDXCK,2024-09-23,559.0,46.0,81.5,2,0
U_JMYLRQ1RDXCK,2024-10-02,360.0,25.0,84.0,1,0
U_JMYLRQ1RDXCK,2024-10-06,195.0,25.0,78.0,1,0
U_JMYLRQ1RDXCK,2024-10-09,360.0,,78.0,1,0
U_JMYLRQ1RDXCK,2024-10-29,602.0,82.0,84.33333333333333,3,1
U_JMYLRQ1RDXCK,2024-11-02,617.0,129.0,81.0,3,0
U_JMYLRQ1RDXCK,2024-11-29,179.0,70.0,89.0,1,0
U_JMYLRQ1RDXCK,2024-11-30,360.0,42.0,95.0,1,0
U_JMYLRQ1RDXCK,2024-12-26,382.0,139.0,86.66666666666667,3,1
U_AXYLNFXJ4PNJ,2024-01-11,360.0,16.0,83.0,1,0
U_AXYLNFXJ4PNJ,2024-01-18,360.0,44.0,90.0,1,0
U_AXYLNFXJ4PNJ,2024-01-29,197.0,31.0,90.0,1,0
U_AXYLNFXJ4PNJ,2024-02-17,360.0,15.0,86.0,1,0
U_AXYLNFXJ4PNJ,2024-02-26,153.0,16.0,78.0,1,0
U_AXYLNFXJ4PNJ,2024-03-11,360.0,47.0,81.0,1,0
U_AXYLNFXJ4PNJ,2024-03-31,534.0,74.0,95.0,2,0
U_AXYLNFXJ4PNJ,2024-04-01,368.0,15.0,82.5,2,0
U_AXYLNFXJ4PNJ,2024-04-09,249.0,85.0,85.0,2,0
U_AXYLNFXJ4PNJ,2024-04-24,170.0,49.0,74.0,1,0
U_AXYLNFXJ4PNJ,2024-04-29,187.0,25.0,83.0,1,0
U_AXYLNFXJ4PNJ,2024-04-30,186.0,38.0,92.0,1,0
U_AXYLNFXJ4PNJ,2024-05-18,507.0,29.0,82.0,2,0
U_AXYLNFXJ4PNJ,2024-05-19,169.0,21.0,84.0,1,0
U_AXYLNFXJ4PNJ,2024-05-26,360.0,21.0,84.0,1,0
U_AXYLNFXJ4PNJ,2024-06-03,510.0,89.0,75.5,2,0
U_AXYLNFXJ4PNJ,2024-06-08,,1.0,93.0,1,0
U_AXYLNFXJ4PNJ,2024-06-11,108.0,19.0,93.0,1,0
U_AXYLNFXJ4PNJ,2024-06-13,360.0,6.0,93.0,1,0
U_AXYLNFXJ4PNJ,2024-06-18,360.0,53.0,78.0,1,0
U_AXYLNFXJ4PNJ,2024-07-07,150.0,41.0,98.0,2,0
U_AXYLNFXJ4PNJ,2024-07-12,496.0,6.0,93.0,2,0
U_AXYLNFXJ4PNJ,2024-07-16,536.0,21.0,76.0,2,0
U_AXYLNFXJ4PNJ,2024-07-31,476.0,98.0,87.0,2,0
U_AXYLNFXJ4PNJ,2024-08-05,327.0,101.0,83.0,2,0
U_AXYLNFXJ4PNJ,2024-08-09,162.0,64.0,79.0,1,0
U_AXYLNFXJ4PNJ,2024-08-10,360.0,8.0,89.0,1,0
U_AXYLNFXJ4PNJ,2024-08-11,154.0,30.0,89.0,1,0
U_AXYLNFXJ4PNJ,2024-08-18,360.0,22.0,76.0,1,0
U_AXYLNFXJ4PNJ,2024-08-19,489.0,72.0,91.0,2,0
U_AXYLNFXJ4PNJ,2024-08-24,360.0,70.0,,1,1
U_AXYLNFXJ4PNJ,2024-08-25,360.0,26.0,82.0,1,1
U_AXYLNFXJ4PNJ,2024-09-03,172.0,27.0,85.0,1,0
U_AXYLNFXJ4PNJ,2024-09-21,333.0,86.0,71.0,2,0
U_AXYLNFXJ4PNJ,2024-10-23,360.0,4.0,84.0,1,0
U_AXYLNFXJ4PNJ,2024-11-09,644.0,2.0,78.0,3,0
U_AXYLNFXJ4PNJ,2024-11-13,360.0,45.0,72.0,1,0
U_AXYLNFXJ4PNJ,2024-11-17,215.0,4.0,,1,0
U_AXYLNFXJ4PNJ,2024-11-23,360.0,52.0,82.0,1,1
U_AXYLNFXJ4PNJ,2024-12-10,360.0,30.0,91.0,1,0
U_AXYLNFXJ4PNJ,2024-12-14,241.0,89.0,77.0,2,0
U_AXYLNFXJ4PNJ,2024-12-20,504.0,125.0,79.5,3,0
U_AXYLNFXJ4PNJ,2024-12-28,144.0,47.0,84.0,1,0
U_AXYLNFXJ4PNJ,2024-12-30,360.0,29.0,77.0,1,0
U_BN9WSZV83XPH,2024-02-12,144.0,,,1,0
U_BN9WSZV83XPH,2024-02-19,360.0,36.0,93.0,1,0
U_BN9WSZV83XPH,2024-02-23,360.0,64.0,74.0,1,0
U_BN9WSZV83XPH,2024-03-08,153.0,20.0,94.0,1,0
U_BN9WSZV83XPH,2024-03-13,254.0,95.0,86.33333333333333,3,1
U_BN9WSZV83XPH,2024-03-23,190.0,,87.0,1,0
U_BN9WSZV83XPH,2024-03-29,161.0,78.0,91.0,1,0
U_BN9WSZV83XPH,2024-04-10,,15.0,76.0,1,0
U_BN9WSZV83XPH,2024-04-11,481.0,113.0,87.33333333333333,3,1
U_BN9WSZV83XPH,2024-05-07,243.0,8.0,85.0,1,0
U_BN9WSZV83XPH,2024-05-12,198.0,39.0,96.0,1,0
U_BN9WSZV83XPH,2024-05-14,360.0,,86.0,1,1
U_BN9WSZV83XPH,2024-05-16,214.0,10.0,83.0,1,0
U_BN9WSZV83XPH,2024-05-22,391.0,85.0,83.66666666666667,3,0
U_BN9WSZV83XPH,2024-07-09,360.0,0.0,85.0,1,0
U_BN9WSZV83XPH,2024-07-14,481.0,75.0,94.5,2,1
U_BN9WSZV83XPH,2024-07-15,208.0,12.0,88.0,1,0
U_BN9WSZV83XPH,2024-07-21,360.0,0.0,,1,0
U_BN9WSZV83XPH,2024-07-23,310.0,98.0,78.0,2,0
U_BN9WSZV83XPH,2024-09-23,360.0,45.0,67.0,1,0
U_BN9WSZV83XPH,2024-10-09,214.0,5.0,,1,0
U_BN9WSZV83XPH,2024-10-11,360.0,52.0,90.0,1,0
U_BN9WSZV83XPH,2024-10-29,360.0,,82.0,1,0
U_BN9WSZV83XPH,2024-11-02,360.0,57.0,81.0,1,0
U_BN9WSZV83XPH,2024-11-10,222.0,60.0,74.0,1,0
U_BN9WSZV83XPH,2024-11-18,550.0,92.0,84.0,2,1
U_BN9WSZV83XPH,2024-11-29,539.0,44.0,81.0,2,0
U_BN9WSZV83XPH,2024-11-30,178.0,12.0,86.0,1,1
U_BN9WSZV83XPH,2024-12-26,,23.0,86.0,1,0
U_SMESJT2JPNRI,2024-01-02,250.0,61.0,86.0,2,0
U_SMESJT2JPNRI,2024-01-03,493.0,65.0,91.0,2,0
U_SMESJT2JPNRI,2024-01-05,360.0,,75.0,1,0
U_SMESJT2JPNRI,2024-01-23,192.0,35.0,73.0,1,0
U_SMESJT2JPNRI,2024-01-31,221.0,68.0,71.0,2,1
U_SMESJT2JPNRI,2024-02-01,360.0,72.0,72.0,1,1
U_SMESJT2JPNRI,2024-02-07,360.0,41.0,91.0,1,0
U_SMESJT2JPNRI,2024-03-24,360.0,56.0,89.0,1,0
U_SMESJT2JPNRI,2024-04-14,360.0,27.0,85.0,1,0
U_SMESJT2JPNRI,2024-04-20,339.0,61.0,72.66666666666667,3,1
U_SMESJT2JPNRI,2024-04-23,436.0,102.0,87.0,2,0
U_SMESJT2JPNRI,2024-05-02,207.0,,75.0,1,0
U_SMESJT2JPNRI,2024-05-03,360.0,77.0,83.0,1,1
U_SMESJT2JPNRI,2024-05-23,124.0,50.0,85.0,1,0
U_SMESJT2JPNRI,2024-05-31,360.0,41.0,92.0,1,0
U_SMESJT2JPNRI,2024-06-02,257.0,56.0,69.0,1,0
U_SMESJT2JPNRI,2024-06-09,360.0,0.0,95.0,1,0
U_SMESJT2JPNRI,2024-06-12,360.0,57.0,97.0,1,0
U_SMESJT2JPNRI,2024-06-24,579.0,74.0,79.33333333333333,3,1
U_SMESJT2JPNRI,2024-06-29,265.0,12.0,84.0,1,0
U_SMESJT2JPNRI,2024-07-05,360.0,13.0,91.0,1,0
U_SMESJT2JPNRI,2024-07-10,151.0,51.0,,1,0
U_SMESJT2JPNRI,2024-07-26,230.0,63.0,90.0,1,0
U_SMESJT2JPNRI,2024-07-25,,19.0,84.0,1,0
U_SMESJT2JPNRI,2024-07-30,243.0,87.0,84.5,2,0
U_SMESJT2JPNRI,2024-08-02,213.0,36.0,85.0,1,0
U_SMESJT2JPNRI,2024-08-08,360.0,26.0,83.0,1,0
U_SMESJT2JPNRI,2024-08-13,360.0,82.0,82.0,1,0
U_SMESJT2JPNRI,2024-08-20,133.0,42.0,84.0,1,0
U_SMESJT2JPNRI,2024-08-22,360.0,29.0,78.0,1,0
U_SMESJT2JPNRI,2024-09-04,360.0,30.0,79.0,1,0
U_SMESJT2JPNRI,2024-09-09,360.0,50.0,87.0,1,0
U_SMESJT2JPNRI,2024-09-13,353.0,19.0,80.0,1,0
U_SMESJT2JPNRI,2024-09-24,360.0,21.0,90.0,1,0
U_SMESJT2JPNRI,2024-09-28,522.0,78.0,90.0,2,1
U_SMESJT2JPNRI,2024-10-27,340.0,33.0,76.0,2,0
U_SMESJT2JPNRI,2024-10-28,360.0,21.0,,1,0
U_SMESJT2JPNRI,2024-10-30,143.0,98.0,89.0,1,0
U_SMESJT2JPNRI,2024-11-01,449.0,78.0,80.0,2,0
U_SMESJT2JPNRI,2024-11-03,455.0,42.0,98.0,2,0
U_SMESJT2JPNRI,2024-11-05,360.0,,87.0,1,0
U_SMESJT2JPNRI,2024-11-14,185.0,60.0,84.0,1,1
U_SMESJT2JPNRI,2024-11-15,441.0,48.0,95.0,2,1
U_SMESJT2JPNRI,2024-11-24,486.0,42.0,79.0,2,0
U_SMESJT2JPNRI,2024-12-01,512.0,131.0,87.5,3,0
U_SMESJT2JPNRI,2024-12-06,360.0,62.0,90.0,1,0
U_SMESJT2JPNRI,2024-12-22,766.0,249.0,87.8,5,1
U_SMESJT2JPNRI,2024-12-27,,68.0,85.0,1,0
U_UXT9KLS1QCWQ,2024-01-11,187.0,42.0,,1,0
U_UXT9KLS1QCWQ,2024-01-18,476.0,65.0,91.0,2,1
U_UXT9KLS1QCWQ,2024-01-29,315.0,,86.0,2,0
U_UXT9KLS1QCWQ,2024-02-04,196.0,51.0,75.0,2,0
U_UXT9KLS1QCWQ,2024-02-17,291.0,57.0,80.0,2,0
U_UXT9KLS1QCWQ,2024-02-26,,50.0,70.0,1,0
U_UXT9KLS1QCWQ,2024-03-11,344.0,44.0,87.0,2,0
U_UXT9KLS1QCWQ,2024-03-31,360.0,68.0,80.0,1,0
U_UXT9KLS1QCWQ,2024-04-01,360.0,74.0,81.0,1,0
U_UXT9KLS1QCWQ,2024-04-09,359.0,17.0,76.0,1,0
U_UXT9KLS1QCWQ,2024-04-24,360.0,34.0,90.0,1,0
U_UXT9KLS1QCWQ,2024-04-29,438.0,,79.5,2,0
U_UXT9KLS1QCWQ,2024-04-30,262.0,51.0,,1,0
U_UXT9KLS1QCWQ,2024-05-18,360.0,0.0,81.0,1,0
U_UXT9KLS1QCWQ,2024-05-19,360.0,3.0,93.0,1,0
U_UXT9KLS1QCWQ,2024-05-26,294.0,120.0,85.33333333333333,3,1
U_UXT9KLS1QCWQ,2024-06-03,176.0,89.0,,1,0
U_UXT9KLS1QCWQ,2024-06-08,193.0,0.0,90.0,1,0
U_UXT9KLS1QCWQ,2024-06-11,211.0,77.0,85.0,1,0
U_UXT9KLS1QCWQ,2024-06-13,109.0,,76.0,1,0
U_UXT9KLS1QCWQ,2024-06-18,88.0,16.0,87.0,2,0
U_UXT9KLS1QCWQ,2024-07-07,274.0,116.0,88.0,2,0
U_UXT9KLS1QCWQ,2024-07-12,360.0,27.0,76.0,1,0
U_UXT9KLS1QCWQ,2024-07-16,134.0,62.0,85.0,1,0
U_UXT9KLS1QCWQ,2024-07-31,80.0,,76.0,1,0
U_UXT9KLS1QCWQ,2024-08-09,125.0,52.0,90.0,1,1
U_UXT9KLS1QCWQ,2024-08-10,203.0,126.0,85.0,2,0
U_UXT9KLS1QCWQ,2024-08-11,156.0,44.0,92.0,1,0
U_UXT9KLS1QCWQ,2024-08-18,360.0,17.0,,1,0
U_UXT9KLS1QCWQ,2024-08-19,637.0,77.0,82.0,4,1
U_UXT9KLS1QCWQ,2024-08-24,360.0,29.0,68.0,1,0
U_UXT9KLS1QCWQ,2024-08-25,360.0,6.0,89.0,1,0
U_UXT9KLS1QCWQ,2024-09-03,360.0,0.0,85.0,1,0
U_UXT9KLS1QCWQ,2024-09-21,323.0,39.0,74.0,2,1
U_UXT9KLS1QCWQ,2024-10-23,420.0,17.0,86.0,2,1
U_UXT9KLS1QCWQ,2024-11-09,272.0,144.0,83.0,4,1
U_UXT9KLS1QCWQ,2024-11-13,360.0,34.0,,1,0
U_UXT9KLS1QCWQ,2024-11-17,394.0,111.0,80.5,2,0
U_UXT9KLS1QCWQ,2024-11-23,256.0,68.0,82.5,2,0
U_UXT9KLS1QCWQ,2024-11-25,360.0,7.0,85.0,1,0
U_UXT9KLS1QCWQ,2024-12-20,103.0,,86.0,1,0
U_UXT9KLS1QCWQ,2024-12-28,360.0,,87.0,1,0
U_UXT9KLS1QCWQ,2024-12-30,360.0,30.0,81.0,1,0
U_9DWD7OI0PESG,2024-01-04,77.0,25.0,78.0,1,0
U_9DWD7OI0PESG,2024-01-08,264.0,3.0,87.0,2,1
U_9DWD7OI0PESG,2024-01-20,157.0,31.0,86.0,1,0
U_9DWD7OI0PESG,2024-01-21,360.0,64.0,98.0,1,1
U_9DWD7OI0PESG,2024-01-24,306.0,27.0,85.0,1,0
U_9DWD7OI0PESG,2024-02-06,144.0,51.0,,1,0
U_9DWD7OI0PESG,2024-02-11,360.0,41.0,84.0,1,0
U_9DWD7OI0PESG,2024-02-13,56.0,47.0,80.0,1,0
U_9DWD7OI0PESG,2024-03-14,215.0,45.0,87.0,1,0
U_9DWD7OI0PESG,2024-03-15,140.0,20.0,84.0,1,0
U_9DWD7OI0PESG,2024-03-25,96.0,24.0,95.0,1,0
U_9DWD7OI0PESG,2024-03-28,313.0,,89.0,1,0
U_9DWD7OI0PESG,2024-04-02,,46.0,95.0,1,0
U_9DWD7OI0PESG,2024-04-05,360.0,29.0,83.0,1,0
U_9DWD7OI0PESG,2024-04-07,251.0,51.0,78.0,2,0
U_9DWD7OI0PESG,2024-04-12,151.0,48.0,89.0,1,1
U_9DWD7OI0PESG,2024-04-21,120.0,16.0,73.0,1,0
U_9DWD7OI0PESG,2024-04-25,230.0,34.0,80.0,1,0
U_9DWD7OI0PESG,2024-04-26,315.0,12.0,86.0,1,0
U_9DWD7OI0PESG,2024-05-01,318.0,108.0,87.0,3,1
U_9DWD7OI0PESG,2024-05-05,150.0,43.0,79.0,1,0
U_9DWD7OI0PESG,2024-05-06,182.0,73.0,,1,1
U_9DWD7OI0PESG,2024-05-08,,32.0,68.0,1,0
U_9DWD7OI0PESG,2024-05-11,115.0,78.0,83.0,1,0
U_9DWD7OI0PESG,2024-05-24,,55.0,86.0,1,0
U_9DWD7OI0PESG,2024-06-14,119.0,35.0,79.0,1,0
U_9DWD7OI0PESG,2024-06-19,363.0,41.0,86.0,2,0
U_9DWD7OI0PESG,2024-06-26,362.0,31.0,84.5,2,0
U_9DWD7OI0PESG,2024-07-04,224.0,22.0,79.0,2,1
U_9DWD7OI0PESG,2024-07-08,180.0,22.0,86.0,1,0
U_9DWD7OI0PESG,2024-07-19,155.0,12.0,78.0,1,0
U_9DWD7OI0PESG,2024-07-24,117.0,46.0,92.0,1,0
U_9DWD7OI0PESG,2024-08-27,122.0,24.0,81.0,1,0
U_9DWD7OI0PESG,2024-09-02,348.0,19.0,,1,0
U_9DWD7OI0PESG,2024-09-16,153.0,0.0,76.0,1,0
U_9DWD7OI0PESG,2024-09-22,360.0,,91.0,1,0
U_9DWD7OI0PESG,2024-10-07,360.0,52.0,85.0,1,0
U_9DWD7OI0PESG,2024-10-16,477.0,53.0,81.5,2,0
U_9DWD7OI0PESG,2024-10-22,350.0,2.0,92.0,1,0
U_9DWD7OI0PESG,2024-11-07,133.0,50.0,66.0,1,0
U_9DWD7OI0PESG,2024-11-19,333.0,40.0,79.0,1,0
U_9DWD7OI0PESG,2024-12-13,200.0,46.0,72.0,1,0
U_9DWD7OI0PESG,2024-12-24,268.0,46.0,96.0,2,0
U_9DWD7OI0PESG,2025-01-01,,15.0,88.0,1,0
U_AB2RVNDFDW79,2024-01-14,295.0,37.0,80.0,1,0
U_AB2RVNDFDW79,2024-01-27,359.0,31.0,82.0,1,0
U_AB2RVNDFDW79,2024-02-02,341.0,57.0,87.0,2,0
U_AB2RVNDFDW79,2024-02-09,226.0,13.0,79.0,1,0
U_AB2RVNDFDW79,2024-02-15,345.0,68.0,81.5,2,0
U_AB2RVNDFDW79,2024-03-16,331.0,38.0,77.0,2,0
U_AB2RVNDFDW79,2024-03-21,188.0,,76.0,1,0
U_AB2RVNDFDW79,2024-03-22,360.0,61.0,75.0,1,0
U_AB2RVNDFDW79,2024-04-16,360.0,20.0,85.0,1,0
U_AB2RVNDFDW79,2024-04-17,126.0,13.0,93.0,1,0
U_AB2RVNDFDW79,2024-05-09,506.0,114.0,85.0,2,0
U_AB2RVNDFDW79,2024-05-20,,21.0,,1,0
U_AB2RVNDFDW79,2024-05-25,158.0,31.0,79.0,1,1
U_AB2RVNDFDW79,2024-05-28,360.0,,,1,0
U_AB2RVNDFDW79,2024-06-21,305.0,41.0,85.0,2,1
U_AB2RVNDFDW79,2024-07-11,340.0,31.0,90.5,2,1
U_AB2RVNDFDW79,2024-07-13,461.0,12.0,90.5,2,0
U_AB2RVNDFDW79,2024-07-20,174.0,90.0,81.5,2,0
U_AB2RVNDFDW79,2024-07-22,153.0,72.0,84.0,2,0
U_AB2RVNDFDW79,2024-08-01,405.0,90.0,87.5,2,0
U_AB2RVNDFDW79,2024-08-31,,46.0,91.0,1,0
U_AB2RVNDFDW79,2024-09-01,334.0,24.0,78.0,1,0
U_AB2RVNDFDW79,2024-09-10,288.0,58.0,84.0,2,0
U_AB2RVNDFDW79,2024-09-11,243.0,52.0,82.0,1,0
U_AB2RVNDFDW79,2024-09-15,495.0,44.0,80.5,2,0
U_AB2RVNDFDW79,2024-10-05,360.0,44.0,85.0,1,1
U_AB2RVNDFDW79,2024-10-13,349.0,0.0,87.0,1,0
U_AB2RVNDFDW79,2024-10-17,360.0,23.0,76.0,1,0
U_AB2RVNDFDW79,2024-10-25,128.0,18.0,77.0,1,0
U_AB2RVNDFDW79,2024-10-31,219.0,18.0,84.0,1,0
U_AB2RVNDFDW79,2024-11-04,535.0,128.0,84.66666666666667,3,1
U_AB2RVNDFDW79,2024-11-08,359.0,41.0,85.0,1,0
U_AB2RVNDFDW79,2024-11-28,533.0,115.0,78.66666666666667,3,0
U_AB2RVNDFDW79,2024-12-04,360.0,36.0,74.0,1,0
U_AB2RVNDFDW79,2024-12-05,466.0,83.0,80.0,2,0
U_AB2RVNDFDW79,2024-12-18,173.0,,83.0,1,0
U_AB2RVNDFDW79,2024-12-19,204.0,17.0,83.0,1,0
U_AB2RVNDFDW79,2024-12-23,202.0,31.0,91.0,1,0
U_Q1S05WNWLC83,2024-01-09,403.0,33.0,,2,0
U_Q1S05WNWLC83,2024-01-13,439.0,81.0,88.25,4,1
U_Q1S05WNWLC83,2024-01-16,360.0,38.0,91.0,1,0
U_Q1S05WNWLC83,2024-01-19,301.0,34.0,93.5,2,0
U_Q1S05WNWLC83,2024-01-22,119.0,3.0,89.0,1,0
U_Q1S05WNWLC83,2024-02-08,87.0,138.0,78.66666666666667,3,0
U_Q1S05WNWLC83,2024-02-16,360.0,28.0,84.0,1,0
U_Q1S05WNWLC83,2024-02-18,210.0,,81.0,1,0
U_Q1S05WNWLC83,2024-02-21,185.0,54.0,72.0,1,0
U_Q1S05WNWLC83,2024-02-22,163.0,26.0,83.0,1,1
U_Q1S05WNWLC83,2024-02-24,354.0,28.0,84.0,1,0
U_Q1S05WNWLC83,2024-03-04,529.0,0.0,81.5,2,0
U_Q1S05WNWLC83,2024-03-19,448.0,89.0,85.0,2,0
U_Q1S05WNWLC83,2024-04-03,305.0,,90.0,1,0
U_Q1S05WNWLC83,2024-04-15,324.0,51.0,86.0,2,1
U_Q1S05WNWLC83,2024-05-29,332.0,0.0,98.0,1,0
U_Q1S05WNWLC83,2024-05-30,343.0,74.0,85.5,2,0
U_Q1S05WNWLC83,2024-06-06,360.0,42.0,81.0,1,0
U_Q1S05WNWLC83,2024-06-17,209.0,25.0,82.0,1,0
U_Q1S05WNWLC83,2024-06-20,195.0,72.0,87.5,2,0
U_Q1S05WNWLC83,2024-06-22,360.0,51.0,86.0,1,0
U_Q1S05WNWLC83,2024-06-23,476.0,45.0,90.0,3,0
U_Q1S05WNWLC83,2024-06-25,360.0,45.0,91.0,1,0
U_Q1S05WNWLC83,2024-06-27,288.0,126.0,,2,1
U_Q1S05WNWLC83,2024-07-29,79.0,89.0,71.0,1,0
U_Q1S05WNWLC83,2024-08-04,360.0,,85.0,1,0
U_Q1S05WNWLC83,2024-08-12,360.0,45.0,83.0,1,0
U_Q1S05WNWLC83,2024-08-16,290.0,13.0,81.0,1,0
U_Q1S05WNWLC83,2024-08-28,360.0,7.0,89.0,1,1
U_Q1S05WNWLC83,2024-09-26,,52.0,83.0,1,0
U_Q1S05WNWLC83,2024-10-01,430.0,0.0,89.0,2,0
U_Q1S05WNWLC83,2024-10-03,360.0,,85.0,1,0
U_Q1S05WNWLC83,2024-10-04,114.0,29.0,,1,0
U_Q1S05WNWLC83,2024-10-10,113.0,0.0,84.0,2,0
U_Q1S05WNWLC83,2024-10-18,360.0,23.0,83.0,1,0
U_Q1S05WNWLC83,2024-10-20,360.0,39.0,86.0,1,0
U_Q1S05WNWLC83,2024-10-24,360.0,75.0,83.0,1,0
U_Q1S05WNWLC83,2024-11-12,177.0,56.0,86.0,1,0
U_Q1S05WNWLC83,2024-11-21,155.0,,,1,0
U_Q1S05WNWLC83,2024-12-12,350.0,27.0,,1,0
U_Q1S05WNWLC83,2024-12-15,360.0,50.0,80.0,1,0
U_Q1S05WNWLC83,2024-12-16,222.0,0.0,91.0,1,1
U_Q1S05WNWLC83,2024-12-21,175.0,58.0,95.0,2,0
U_J8QO09VS9KKH,2024-01-04,360.0,81.0,85.0,1,0
U_J8QO09VS9KKH,2024-01-08,360.0,22.0,,1,0
U_J8QO09VS9KKH,2024-01-20,167.0,63.0,84.0,1,0
U_J8QO09VS9KKH,2024-01-21,360.0,28.0,88.0,1,0
U_J8QO09VS9KKH,2024-01-28,360.0,0.0,82.0,1,0
U_J8QO09VS9KKH,2024-02-11,360.0,40.0,87.0,1,0
U_J8QO09VS9KKH,2024-02-13,360.0,53.0,91.0,1,0
U_J8QO09VS9KKH,2024-03-03,360.0,0.0,69.0,1,0
U_J8QO09VS9KKH,2024-03-14,360.0,16.0,84.0,1,0
U_J8QO09VS9KKH,2024-03-15,360.0,27.0,93.0,1,0
U_J8QO09VS9KKH,2024-03-25,360.0,17.0,85.0,1,0
U_J8QO09VS9KKH,2024-03-28,360.0,,85.0,1,0
U_J8QO09VS9KKH,2024-04-02,360.0,27.0,86.0,1,0
U_J8QO09VS9KKH,2024-04-05,360.0,38.0,85.0,1,0
U_J8QO09VS9KKH,2024-04-07,360.0,46.0,88.0,1,0
U_J8QO09VS9KKH,2024-04-12,360.0,16.0,73.0,1,0
U_J8QO09VS9KKH,2024-04-21,131.0,,83.0,1,0
U_J8QO09VS9KKH,2024-04-25,253.0,71.0,88.0,1,0
U_J8QO09VS9KKH,2024-04-26,,49.0,73.0,1,0
U_J8QO09VS9KKH,2024-05-01,,32.0,83.0,1,0
U_J8QO09VS9KKH,2024-05-05,360.0,33.0,87.0,1,0
U_J8QO09VS9KKH,2024-05-06,360.0,,81.0,1,0
U_J8QO09VS9KKH,2024-05-08,360.0,6.0,78.0,1,0
U_J8QO09VS9KKH,2024-05-11,314.0,107.0,90.0,2,0
U_J8QO09VS9KKH,2024-06-14,450.0,76.0,81.5,2,0
U_J8QO09VS9KKH,2024-06-19,360.0,29.0,,1,0
U_J8QO09VS9KKH,2024-06-26,232.0,25.0,90.0,1,0
U_J8QO09VS9KKH,2024-07-04,360.0,,79.0,1,0
U_J8QO09VS9KKH,2024-07-08,360.0,12.0,78.0,1,0
U_J8QO09VS9KKH,2024-07-19,360.0,32.0,98.0,1,0
U_J8QO09VS9KKH,2024-07-24,360.0,20.0,77.0,1,1
U_J8QO09VS9KKH,2024-08-07,184.0,45.0,80.0,2,0
U_J8QO09VS9KKH,2024-08-27,199.0,0.0,87.0,1,0
U_J8QO09VS9KKH,2024-09-02,118.0,,76.0,1,0
U_J8QO09VS9KKH,2024-09-22,434.0,58.0,75.0,2,0
U_J8QO09VS9KKH,2024-10-15,494.0,42.0,73.0,2,0
U_J8QO09VS9KKH,2024-10-16,169.0,34.0,86.0,1,0
U_J8QO09VS9KKH,2024-10-22,360.0,26.0,80.0,1,0
U_J8QO09VS9KKH,2024-11-07,264.0,99.0,85.5,2,0
U_J8QO09VS9KKH,2024-11-19,413.0,32.0,94.5,2,0
U_J8QO09VS9KKH,2024-12-13,501.0,16.0,90.5,2,0
U_J8QO09VS9KKH,2024-12-17,360.0,34.0,95.0,1,0
U_J8QO09VS9KKH,2024-12-24,360.0,,82.0,1,0
U_J8QO09VS9KKH,2025-01-01,136.0,16.0,79.0,1,0
U_7E1047WWBSLU,2024-01-02,360.0,54.0,,1,0
U_7E1047WWBSLU,2024-01-03,443.0,95.0,77.33333333333333,3,0
U_7E1047WWBSLU,2024-01-05,,37.0,94.0,1,0
U_7E1047WWBSLU,2024-01-23,360.0,19.0,86.0,1,0
U_7E1047WWBSLU,2024-01-25,198.0,26.0,86.0,1,0
U_7E1047WWBSLU,2024-01-31,88.0,56.0,90.0,1,0
U_7E1047WWBSLU,2024-02-01,428.0,61.0,83.5,2,0
U_7E1047WWBSLU,2024-02-07,347.0,46.0,85.0,1,0
U_7E1047WWBSLU,2024-03-24,372.0,76.0,88.5,2,0
U_7E1047WWBSLU,2024-04-14,427.0,123.0,77.5,3,1
U_7E1047WWBSLU,2024-04-20,261.0,61.0,90.0,1,0
U_7E1047WWBSLU,2024-04-23,420.0,117.0,86.0,3,0
U_7E1047WWBSLU,2024-05-02,,26.0,86.0,1,0
U_7E1047WWBSLU,2024-05-03,360.0,56.0,84.0,1,0
U_7E1047WWBSLU,2024-05-31,360.0,46.0,87.0,1,0
U_7E1047WWBSLU,2024-06-02,173.0,19.0,78.0,1,0
U_7E1047WWBSLU,2024-06-09,255.0,12.0,93.5,2,0
U_7E1047WWBSLU,2024-06-12,124.0,11.0,78.0,1,0
U_7E1047WWBSLU,2024-06-24,226.0,18.0,85.0,1,0
U_7E1047WWBSLU,2024-06-29,360.0,57.0,96.0,1,0
U_7E1047WWBSLU,2024-07-01,355.0,21.0,77.0,2,0
U_7E1047WWBSLU,2024-07-05,360.0,11.0,83.0,1,0
U_7E1047WWBSLU,2024-07-10,140.0,26.0,96.0,1,0
U_7E1047WWBSLU,2024-07-17,120.0,49.0,88.0,1,0
U_7E1047WWBSLU,2024-07-25,501.0,80.0,88.0,2,0
U_7E1047WWBSLU,2024-07-26,174.0,,82.0,1,0
U_7E1047WWBSLU,2024-07-30,360.0,32.0,83.0,1,0
U_7E1047WWBSLU,2024-08-02,121.0,46.0,88.0,1,1
U_7E1047WWBSLU,2024-08-08,392.0,81.0,86.5,2,1
U_7E1047WWBSLU,2024-08-13,127.0,93.0,,1,0
U_7E1047WWBSLU,2024-08-22,208.0,,82.0,1,0
U_7E1047WWBSLU,2024-09-04,360.0,39.0,86.0,1,0
U_7E1047WWBSLU,2024-09-09,543.0,72.0,91.0,2,0
U_7E1047WWBSLU,2024-09-13,360.0,48.0,,1,0
