user_id,date,apple_steps,apple_active_energy,apple_resting_hr,apple_sleep_minutes
U_ONGMX1GM32WP,2024-11-24,,11271.0,,
U_ONGMX1GM32WP,2024-12-25,,,,
U_8CXX6MDK5N9S,2024-01-26,,1396.4,,
U_8CXX6MDK5N9S,2024-02-14,,541.0,,
U_8CXX6MDK5N9S,2024-02-27,,2250.6,,
U_8CXX6MDK5N9S,2024-03-26,,5850.0,,
U_8CXX6MDK5N9S,2024-04-19,,1858.1,,
U_8CXX6MDK5N9S,2024-06-10,,1920.7,,
U_8CXX6MDK5N9S,2024-08-17,,519.0,,
U_8CXX6MDK5N9S,2024-09-27,,5947.0,,
U_8NN16UXF5GZP,2024-02-13,,11438.0,,
U_8NN16UXF5GZP,2024-05-05,,60.8,,
U_8NN16UXF5GZP,2024-05-24,,4259.2,,
U_8NN16UXF5GZP,2024-11-07,,1821.2,,
U_D9FKXZUU80MB,2024-05-12,,7846.0,,
U_D9FKXZUU80MB,2024-07-09,,,,
U_D9FKXZUU80MB,2024-09-23,,8822.0,,
U_D9FKXZUU80MB,2024-10-29,,,,
U_HBN5ELB45L6D,2024-01-11,,10016.0,,
U_HBN5ELB45L6D,2024-02-04,,,,
U_HBN5ELB45L6D,2024-06-13,,9550.0,,
U_HBN5ELB45L6D,2024-07-16,,2023.7,,
U_HBN5ELB45L6D,2024-08-24,,2248.2,,
U_HBN5ELB45L6D,2024-11-09,,2084.7,,
U_HBN5ELB45L6D,2024-11-23,,9826.0,,
U_HBN5ELB45L6D,2024-12-20,,2550.9,,
U_K2Y77Z69UWS4,2024-03-23,,2209.5,,
U_K2Y77Z69UWS4,2024-07-23,,11488.0,,
U_K2Y77Z69UWS4,2024-10-09,,1970.5,,
U_K2Y77Z69UWS4,2024-11-30,,10976.0,,
U_ONX0GU4BJ3BQ,2024-03-16,,48.1,,
U_ONX0GU4BJ3BQ,2024-05-25,,489.0,,
U_ONX0GU4BJ3BQ,2024-07-03,,52.3,,
U_ONX0GU4BJ3BQ,2024-07-11,,2150.6,,
U_ONX0GU4BJ3BQ,2024-07-13,,4877.0,,
U_ONX0GU4BJ3BQ,2024-08-31,,1891.2,,
U_ONX0GU4BJ3BQ,2024-09-10,,52.6,,
U_ONX0GU4BJ3BQ,2024-09-15,,,,
U_ONX0GU4BJ3BQ,2024-10-13,,3637.0,,
U_ONX0GU4BJ3BQ,2024-10-17,,5198.0,,
U_ONX0GU4BJ3BQ,2024-12-05,,2099.3,,
U_OM5IGQPKI7P5,2024-03-05,2237.8,,,
U_OM5IGQPKI7P5,2024-03-16,1946.8,,,
U_OM5IGQPKI7P5,2024-07-03,9925.0,,,
U_OM5IGQPKI7P5,2024-09-10,1925.5,,,
U_OM5IGQPKI7P5,2024-10-13,6354.0,,,
U_OM5IGQPKI7P5,2024-12-05,9724.0,,,
U_OM5IGQPKI7P5,2024-12-23,3825.0,,,
U_YIHAIR4COWGZ,2024-08-18,1827.4,,,
U_YIHAIR4COWGZ,2024-08-25,2272.8,,,
U_YIHAIR4COWGZ,2024-12-30,1779.4,,,
U_RIPZIM6CFNFH,2024-03-03,5129.0,,,
U_RIPZIM6CFNFH,2024-08-27,342.0,,,
U_RIPZIM6CFNFH,2024-11-07,4037.0,,,
U_UAXEQBNHL1N1,2024-01-15,5672.0,,,
U_UAXEQBNHL1N1,2024-03-17,,,,
U_UAXEQBNHL1N1,2024-07-28,5223.0,,,
U_UAXEQBNHL1N1,2024-10-08,2347.6,,,
U_UAXEQBNHL1N1,2024-10-14,1866.0,,,
U_UAXEQBNHL1N1,2024-12-29,477.0,,,
U_TZE5R5UQPGB7,2024-01-16,2350.0,,,
U_TZE5R5UQPGB7,2024-01-22,53.2,,,
U_TZE5R5UQPGB7,2024-04-03,10520.0,,,
U_TZE5R5UQPGB7,2024-06-22,52.0,,,
U_TZE5R5UQPGB7,2024-08-12,10455.0,,,
U_TZE5R5UQPGB7,2024-10-04,2363.3,,,
U_TZE5R5UQPGB7,2024-11-12,51.4,,,
U_KIZZQY72WX7P,2024-06-18,10597.0,,,
U_KIZZQY72WX7P,2024-07-31,74.5,,,
U_KIZZQY72WX7P,2024-08-05,11514.0,,,
U_KIZZQY72WX7P,2024-09-03,78.1,,,
U_KIZZQY72WX7P,2024-12-10,26680.0,,,
U_E8LD4D6AF58C,2024-01-14,59.6,,,
U_E8LD4D6AF58C,2024-02-10,7337.0,,,
U_E8LD4D6AF58C,2024-03-22,5952.0,,,
U_E8LD4D6AF58C,2024-08-01,483.0,,,
U_E8LD4D6AF58C,2024-10-25,51.7,,,
U_E8LD4D6AF58C,2024-12-04,45.0,,,
U_E8LD4D6AF58C,2024-12-19,2136.8,,,
U_IA5U6HC36KOF,2024-01-11,1649.3,,,
U_IA5U6HC36KOF,2024-05-18,2157.9,,,
U_IA5U6HC36KOF,2024-06-13,4059.0,,,
U_IA5U6HC36KOF,2024-11-23,3639.0,,,
U_IA5U6HC36KOF,2024-12-14,1830.4,,,
U_FM8ZOV7LN23Y,2024-06-09,5532.0,,,
U_FM8ZOV7LN23Y,2024-06-12,2612.9,,,
U_FM8ZOV7LN23Y,2024-06-24,54.0,,,
U_FM8ZOV7LN23Y,2024-07-30,2095.3,,,
U_FM8ZOV7LN23Y,2024-09-04,51.4,,,
U_FM8ZOV7LN23Y,2024-11-05,5255.0,,,
U_FM8ZOV7LN23Y,2024-12-01,3968.0,,,
U_0QTL3Q4N89QK,2024-01-02,53.4,,,
U_0QTL3Q4N89QK,2024-06-29,2160.0,,,
U_0QTL3Q4N89QK,2024-08-20,2417.3,,,
U_0QTL3Q4N89QK,2024-09-28,2290.7,,,
U_0QTL3Q4N89QK,2024-11-15,2399.1,,,
U_0QTL3Q4N89QK,2024-11-24,51.3,,,
U_0QTL3Q4N89QK,2024-12-06,9046.0,,,
U_0QTL3Q4N89QK,2024-12-09,7546.0,,,
U_0QTL3Q4N89QK,2024-12-25,9468.0,,,
U_2M0W10LBT3G2,2024-05-28,4763.0,,,
U_2M0W10LBT3G2,2024-07-03,77.8,,,
U_2M0W10LBT3G2,2024-07-11,2098.0,,,
U_2M0W10LBT3G2,2024-09-10,2289.0,,,
U_0CV3TLCXLVPY,2024-01-02,11686.0,,,
U_0CV3TLCXLVPY,2024-01-31,393.0,,,
U_0CV3TLCXLVPY,2024-05-03,11530.0,,,
U_0CV3TLCXLVPY,2024-08-22,12268.0,,,
U_0CV3TLCXLVPY,2024-10-28,2367.3,,,
U_0CV3TLCXLVPY,2024-11-01,2271.8,,,
U_0CV3TLCXLVPY,2024-11-24,2264.9,,,
U_0CV3TLCXLVPY,2024-12-27,,,,
U_OUELCQSE3TV1,2024-04-14,,,,
U_OUELCQSE3TV1,2024-07-10,2078.4,,,
U_OUELCQSE3TV1,2024-11-05,,,,
U_OUELCQSE3TV1,2024-12-01,2071.2,,,
U_8HMBR5XQT4P5,2024-06-23,2204.7,,,
U_8HMBR5XQT4P5,2024-06-27,6355.0,,,
U_8HMBR5XQT4P5,2024-12-11,2300.8,,,
U_0KM3TZK3NY9V,2024-01-23,71.8,,,
U_0KM3TZK3NY9V,2024-08-22,2682.6,,,
U_0KM3TZK3NY9V,2024-10-27,8723.0,,,
U_0KM3TZK3NY9V,2024-11-15,6872.0,,,
U_IIDLRYE89FX5,2024-01-03,1911.4,,,
U_IIDLRYE89FX5,2024-07-26,1984.0,,,
U_IIDLRYE89FX5,2024-11-14,66.3,,,
U_OIH5CSK30LVY,2024-01-09,79.3,,,
U_OIH5CSK30LVY,2024-06-06,2538.6,,,
U_OIH5CSK30LVY,2024-06-20,,,,
U_OIH5CSK30LVY,2024-06-23,7192.0,,,
U_OIH5CSK30LVY,2024-08-16,5374.0,,,
U_J7UPFLN4RXYJ,2024-03-08,2447.1,,,
U_J7UPFLN4RXYJ,2024-03-29,,,,
U_J7UPFLN4RXYJ,2024-06-16,6743.0,,,
U_J7UPFLN4RXYJ,2024-07-23,2784.1,,,
U_J7UPFLN4RXYJ,2024-11-02,15196.0,,,
U_J7UPFLN4RXYJ,2024-11-30,340.0,,,
U_J7UPFLN4RXYJ,2024-12-26,11993.0,,,
U_OMD7Q1DDPUSD,2024-01-12,,,,
U_OMD7Q1DDPUSD,2024-03-01,13586.0,,,
U_OMD7Q1DDPUSD,2024-06-07,10584.0,,,
U_5PB8Z3V6DIXF,2024-02-23,62.6,,,
U_5PB8Z3V6DIXF,2024-05-07,9746.0,,,
U_5PB8Z3V6DIXF,2024-05-16,8627.0,,,
U_5PB8Z3V6DIXF,2024-10-06,59.4,,,
U_5PB8Z3V6DIXF,2024-10-11,7467.0,,,
U_5PB8Z3V6DIXF,2024-11-10,6124.0,,,
U_5PB8Z3V6DIXF,2024-11-29,,,,
U_3BZT9D31K9QM,2024-02-23,2573.5,,,
U_3BZT9D31K9QM,2024-04-11,9934.0,,,
U_3BZT9D31K9QM,2024-08-06,10791.0,,,
U_31YRUJOQW5DS,2024-06-11,1901.3,,,
U_31YRUJOQW5DS,2024-08-18,2148.2,,,
U_31YRUJOQW5DS,2024-09-21,2510.0,,,
U_QK4LTAHUKWQV,2024-02-02,2126.1,,,
U_QK4LTAHUKWQV,2024-03-05,2340.9,,,
U_QK4LTAHUKWQV,2024-03-16,2480.5,,,
U_QK4LTAHUKWQV,2024-07-03,82.9,,,
U_QK4LTAHUKWQV,2024-08-31,1888.4,,,
U_QK4LTAHUKWQV,2024-09-01,82.1,,,
U_RDIHSA7HEZ74,2024-02-05,2399.0,,,
U_RDIHSA7HEZ74,2024-04-22,6665.0,,,
U_RDIHSA7HEZ74,2024-05-15,8548.0,,,
U_RDIHSA7HEZ74,2024-06-07,,,,
U_RDIHSA7HEZ74,2024-07-06,2054.6,,,
U_NQJQIJC1YDMT,2024-01-02,9730.0,,,
U_NQJQIJC1YDMT,2024-01-03,2136.3,,,
U_NQJQIJC1YDMT,2024-01-23,2342.5,,,
U_NQJQIJC1YDMT,2024-10-28,10065.0,,,
U_NQJQIJC1YDMT,2024-11-03,2764.1,,,
U_U84XYJOA21A6,2024-06-02,89.4,,,
U_U84XYJOA21A6,2024-06-09,8667.0,,,
U_IC43OLFARK6O,2024-02-02,81.1,,,
U_IC43OLFARK6O,2024-07-03,4512.0,,,
U_IC43OLFARK6O,2024-10-17,6713.0,,,
U_IC43OLFARK6O,2024-12-05,5746.0,,,
U_IC43OLFARK6O,2024-12-23,3241.0,,,
U_WQHEYTO5F9M9,2024-01-28,2018.8,,,
U_WQHEYTO5F9M9,2024-08-07,1953.2,,,
U_WQHEYTO5F9M9,2024-10-15,8542.0,,,
U_DSLCB8QSSPYE,2024-01-28,2416.0,,,
U_DSLCB8QSSPYE,2024-04-25,2137.6,,,
U_DSLCB8QSSPYE,2024-06-14,2249.2,,,
U_DSLCB8QSSPYE,2024-06-26,7244.0,,,
U_YP04K43SAFYH,2024-05-12,6004.0,,,
U_YP04K43SAFYH,2024-09-23,2003.5,,,
U_YP04K43SAFYH,2024-10-02,95.0,,,
U_939AYQ6WW8YL,2024-02-02,1990.7,,,
U_939AYQ6WW8YL,2024-04-17,2223.2,,,
U_939AYQ6WW8YL,2024-05-25,,,,
U_939AYQ6WW8YL,2024-07-03,2276.0,,,
U_939AYQ6WW8YL,2024-07-11,,,,
U_939AYQ6WW8YL,2024-07-13,1947.3,,,
U_939AYQ6WW8YL,2024-08-31,1918.2,,,
U_939AYQ6WW8YL,2024-10-12,,,,
U_939AYQ6WW8YL,2024-11-04,2411.0,,,
U_939AYQ6WW8YL,2024-12-05,4618.2,,,
U_DB2UUIJNWPAY,2024-06-04,2201.1,,,
U_DB2UUIJNWPAY,2024-06-18,2008.5,,,
U_DB2UUIJNWPAY,2024-07-31,2040.9,,,
U_DB2UUIJNWPAY,2024-08-11,1812.0,,,
U_DB2UUIJNWPAY,2024-09-21,2321.4,,,
U_T8K06MOXSFH4,2024-02-10,2563.2,,,
U_T8K06MOXSFH4,2024-02-15,9658.0,,,
U_T8K06MOXSFH4,2024-05-09,80.6,,,
U_T8K06MOXSFH4,2024-05-20,7181.0,,,
U_T8K06MOXSFH4,2024-08-29,9165.0,,,
U_T8K06MOXSFH4,2024-09-05,2561.2,,,
U_T8K06MOXSFH4,2024-11-08,9860.0,,,
U_T8K06MOXSFH4,2024-12-04,451.0,,,
U_T8K06MOXSFH4,2024-12-19,75.4,,,
U_JMYLRQ1RDXCK,2024-01-03,7910.0,,,
U_JMYLRQ1RDXCK,2024-01-05,8244.0,,,
U_JMYLRQ1RDXCK,2024-01-25,4264.0,,,
U_JMYLRQ1RDXCK,2024-03-24,69.7,,,
U_JMYLRQ1RDXCK,2024-06-29,60.3,,,
U_JMYLRQ1RDXCK,2024-08-20,64.4,,,
U_JMYLRQ1RDXCK,2024-09-28,4945.0,,,
U_JMYLRQ1RDXCK,2024-11-01,2204.6,,,
U_JMYLRQ1RDXCK,2024-11-03,1953.6,,,
U_JMYLRQ1RDXCK,2024-11-24,1844.6,,,
U_JMYLRQ1RDXCK,2024-12-09,5118.0,,,
U_JMYLRQ1RDXCK,2024-12-25,2020.7,,,
U_FV3XOLEYRVXO,2024-03-11,,,,
U_FV3XOLEYRVXO,2024-04-29,77.2,,,
U_FV3XOLEYRVXO,2024-05-18,6416.0,,,
U_FV3XOLEYRVXO,2024-05-26,1658.2,,,
U_FV3XOLEYRVXO,2024-06-13,2343.9,,,
U_FV3XOLEYRVXO,2024-11-23,8110.0,,,
U_FV3XOLEYRVXO,2024-12-20,2132.1,,,
U_FV3XOLEYRVXO,2024-12-28,76.6,,,
U_BN9WSZV83XPH,2024-06-02,2291.0,,,
U_BN9WSZV83XPH,2024-12-22,6362.0,,,
U_SMESJT2JPNRI,2024-04-10,8532.0,,,
U_SMESJT2JPNRI,2024-05-22,8816.0,,,
U_44M2EC8RA484,2024-02-28,93.3,,,
U_44M2EC8RA484,2024-07-29,4923.2,,,
U_UXT9KLS1QCWQ,2024-05-25,,,,
U_UXT9KLS1QCWQ,2024-05-28,425.0,,,
U_UXT9KLS1QCWQ,2024-12-05,70.5,,,
U_RAPKIANOUOF0,2024-01-29,2335.3,,,
U_RAPKIANOUOF0,2024-02-17,47.7,,,
U_RAPKIANOUOF0,2024-05-18,54.2,,,
U_RAPKIANOUOF0,2024-07-16,48.6,,,
U_RAPKIANOUOF0,2024-11-23,6388.0,,,
U_RAPKIANOUOF0,2024-12-14,10871.0,,,
U_29Q2L48C1CQG,2024-01-06,77.9,,,
U_29Q2L48C1CQG,2024-01-13,2923.0,,,
U_29Q2L48C1CQG,2024-01-19,,,,
U_29Q2L48C1CQG,2024-03-27,3025.0,,,
U_29Q2L48C1CQG,2024-06-17,1571.1,,,
U_29Q2L48C1CQG,2024-08-04,585.0,,,
U_29Q2L48C1CQG,2024-10-20,1996.0,,,
U_29Q2L48C1CQG,2024-11-21,2324.8,,,
U_32CWT04CHSDI,2024-02-04,178.4,,,
U_32CWT04CHSDI,2024-06-13,7826.0,,,
U_32CWT04CHSDI,2024-07-16,2675.9,,,
U_32CWT04CHSDI,2024-12-20,4432.0,,,
U_32CWT04CHSDI,2024-12-28,2014.9,,,
U_J8QO09VS9KKH,2024-01-12,5401.0,,,
U_J8QO09VS9KKH,2024-06-07,1892.9,,,
U_J8QO09VS9KKH,2024-08-26,2203.0,,,
U_7E1047WWBSLU,2024-05-14,2646.3,,,
U_7E1047WWBSLU,2024-12-26,2648.5,,,
U_ONGMX1GM32WP,2024-01-23,8996.0,,,
U_ONGMX1GM32WP,2024-07-26,1943.5,,,
U_ONGMX1GM32WP,2024-08-20,10383.0,,,
U_ONGMX1GM32WP,2024-10-28,2528.6,,,
U_ONGMX1GM32WP,2024-11-14,4070.2,,,
U_ONGMX1GM32WP,2024-12-27,10475.0,,,
U_8CXX6MDK5N9S,2024-02-03,59.4,,,
U_8CXX6MDK5N9S,2024-07-02,6640.0,,,
U_8CXX6MDK5N9S,2024-09-07,2247.7,,,
U_8CXX6MDK5N9S,2024-09-17,1708.4,,,
U_8CXX6MDK5N9S,2024-10-19,2164.2,,,
U_8NN16UXF5GZP,2024-01-04,2408.3,,,
U_8NN16UXF5GZP,2024-04-21,8273.0,,,
U_8NN16UXF5GZP,2024-08-03,65.4,,,
U_8NN16UXF5GZP,2024-10-07,2261.1,,,
U_8NN16UXF5GZP,2024-12-13,60.4,,,
U_8NN16UXF5GZP,2024-12-24,8052.0,,,
U_D9FKXZUU80MB,2024-03-08,68.7,,,
U_D9FKXZUU80MB,2024-07-21,2412.4,,,
U_D9FKXZUU80MB,2024-07-23,2385.0,,,
U_HBN5ELB45L6D,2024-02-17,,,,
U_HBN5ELB45L6D,2024-04-29,,,,
U_HBN5ELB45L6D,2024-05-18,1954.5,,,
U_HBN5ELB45L6D,2024-05-19,7037.0,,,
U_K2Y77Z69UWS4,2024-03-13,2194.8,,,
U_K2Y77Z69UWS4,2024-07-09,,,,
U_K2Y77Z69UWS4,2024-10-29,12999.0,,,
U_ONX0GU4BJ3BQ,2024-02-09,4628.0,,,
U_ONX0GU4BJ3BQ,2024-04-17,54.3,,,
U_ONX0GU4BJ3BQ,2024-11-28,2582.4,,,
U_ONX0GU4BJ3BQ,2024-12-23,56.4,,,
U_OM5IGQPKI7P5,2024-08-30,,,,
U_OM5IGQPKI7P5,2024-11-26,,,,
U_OM5IGQPKI7P5,2024-11-27,,,,
U_YIHAIR4COWGZ,2024-01-13,,,,
U_YIHAIR4COWGZ,2024-02-24,,,,
U_YIHAIR4COWGZ,2024-09-26,,,,
U_YIHAIR4COWGZ,2024-10-18,,,,
U_YIHAIR4COWGZ,2024-11-21,,,,
U_RIPZIM6CFNFH,2024-05-16,,,,
U_RIPZIM6CFNFH,2024-05-22,,,,
U_RIPZIM6CFNFH,2024-08-06,,,74.3,
U_RIPZIM6CFNFH,2024-10-06,,,,
U_UAXEQBNHL1N1,2024-02-01,,,,
U_UAXEQBNHL1N1,2024-06-24,,,95.0,
U_UAXEQBNHL1N1,2024-07-17,,,,
U_UAXEQBNHL1N1,2024-07-30,,,,
U_UAXEQBNHL1N1,2024-09-24,,,,
U_TZE5R5UQPGB7,2024-01-29,,,65.6,
U_TZE5R5UQPGB7,2024-05-26,,,68.8,
U_TZE5R5UQPGB7,2024-07-16,,,,
U_KIZZQY72WX7P,2024-03-04,,,,
U_KIZZQY72WX7P,2024-03-19,,,,
U_KIZZQY72WX7P,2024-03-27,,,,
U_KIZZQY72WX7P,2024-06-17,,,,
U_KIZZQY72WX7P,2024-10-03,,,71.2,
U_KIZZQY72WX7P,2024-10-10,,,,
U_KIZZQY72WX7P,2024-10-18,,,,
U_KIZZQY72WX7P,2024-11-21,,,,
U_KIZZQY72WX7P,2024-12-15,,,,
U_KIZZQY72WX7P,2024-12-16,,,,
U_E8LD4D6AF58C,2024-08-23,,,,
U_E8LD4D6AF58C,2024-11-20,,,53.0,
U_IA5U6HC36KOF,2024-05-30,,,,
U_IA5U6HC36KOF,2024-06-06,,,,
U_IA5U6HC36KOF,2024-06-23,,,,
U_IA5U6HC36KOF,2024-08-16,,,,
U_IA5U6HC36KOF,2024-10-04,,,61.3,
U_IA5U6HC36KOF,2024-12-11,,,,
U_FM8ZOV7LN23Y,2024-01-15,,,,
U_FM8ZOV7LN23Y,2024-03-09,,,,
U_FM8ZOV7LN23Y,2024-10-14,,,,
U_FM8ZOV7LN23Y,2024-11-06,,,,
U_0QTL3Q4N89QK,2024-03-10,,,,
U_0QTL3Q4N89QK,2024-09-25,,,,
U_2M0W10LBT3G2,2024-01-30,,,,
U_2M0W10LBT3G2,2024-06-30,,,,
U_2M0W10LBT3G2,2024-08-14,,,84.2,
U_2M0W10LBT3G2,2024-11-22,,,,
U_2M0W10LBT3G2,2024-12-31,,,84.7,
U_0CV3TLCXLVPY,2024-02-05,,,,
U_0CV3TLCXLVPY,2024-09-19,,,70.2,
U_OUELCQSE3TV1,2024-03-20,,,,
U_OUELCQSE3TV1,2024-05-27,,,,
U_OUELCQSE3TV1,2024-09-12,,,,
U_8HMBR5XQT4P5,2024-07-07,,,,
U_8HMBR5XQT4P5,2024-08-10,,,,
U_8HMBR5XQT4P5,2024-11-23,,,,
U_0KM3TZK3NY9V,2024-01-10,,,72.7,
U_0KM3TZK3NY9V,2024-03-01,,,,
U_0KM3TZK3NY9V,2024-04-04,,,,
U_0KM3TZK3NY9V,2024-05-13,,,,
U_0KM3TZK3NY9V,2024-05-15,,,,
U_0KM3TZK3NY9V,2024-06-07,,,,
U_0KM3TZK3NY9V,2024-06-28,,,,
U_0KM3TZK3NY9V,2024-07-06,,,,
U_0KM3TZK3NY9V,2024-09-25,,,,
U_0KM3TZK3NY9V,2024-09-30,,,,
U_IIDLRYE89FX5,2024-02-05,,,,
U_IIDLRYE89FX5,2024-04-04,,,,
U_IIDLRYE89FX5,2024-08-26,,,,
U_OIH5CSK30LVY,2024-03-11,,,,
U_OIH5CSK30LVY,2024-04-09,,,,
U_OIH5CSK30LVY,2024-07-07,,,,
U_OIH5CSK30LVY,2024-08-24,,,,
U_OIH5CSK30LVY,2024-11-23,,,,
U_J7UPFLN4RXYJ,2024-01-08,,,,
U_J7UPFLN4RXYJ,2024-02-11,,,,
U_J7UPFLN4RXYJ,2024-11-19,,,,
U_OMD7Q1DDPUSD,2024-01-03,,,,
U_OMD7Q1DDPUSD,2024-05-02,,,,
U_OMD7Q1DDPUSD,2024-05-03,,,,
U_OMD7Q1DDPUSD,2024-08-22,,,61.8,
U_OMD7Q1DDPUSD,2024-10-27,,,,
U_OMD7Q1DDPUSD,2024-10-30,,,,
U_OMD7Q1DDPUSD,2024-11-14,,,,
U_OMD7Q1DDPUSD,2024-11-15,,,,
U_OMD7Q1DDPUSD,2024-11-24,,,,
U_OMD7Q1DDPUSD,2024-12-27,,,,
U_5PB8Z3V6DIXF,2024-03-25,,,,
U_5PB8Z3V6DIXF,2024-07-04,,,,
U_5PB8Z3V6DIXF,2024-08-03,,,50.1,
U_5PB8Z3V6DIXF,2024-09-22,,,,
U_5PB8Z3V6DIXF,2024-10-16,,,,
U_5PB8Z3V6DIXF,2024-11-07,,,,
U_3BZT9D31K9QM,2024-03-14,,,,
U_3BZT9D31K9QM,2024-04-05,,,,
U_3BZT9D31K9QM,2024-04-21,,,,
U_3BZT9D31K9QM,2024-05-05,,,,
U_3BZT9D31K9QM,2024-12-17,,,59.2,
U_31YRUJOQW5DS,2024-02-24,,,,
U_QK4LTAHUKWQV,2024-02-20,,,,
U_QK4LTAHUKWQV,2024-05-21,,,73.0,
U_QK4LTAHUKWQV,2024-09-20,,,68.9,
U_QK4LTAHUKWQV,2024-11-22,,,,
U_QK4LTAHUKWQV,2024-11-26,,,,
U_RDIHSA7HEZ74,2024-02-07,,,,
U_RDIHSA7HEZ74,2024-05-02,,,,
U_RDIHSA7HEZ74,2024-10-27,,,,
U_RDIHSA7HEZ74,2024-10-30,,,45.0,
U_NQJQIJC1YDMT,2024-01-10,,,,
U_NQJQIJC1YDMT,2024-01-12,,,,
U_NQJQIJC1YDMT,2024-02-05,,,,
U_NQJQIJC1YDMT,2024-03-01,,,,
U_NQJQIJC1YDMT,2024-05-13,,,,
U_NQJQIJC1YDMT,2024-05-15,,,,
U_NQJQIJC1YDMT,2024-06-07,,,,
U_NQJQIJC1YDMT,2024-06-28,,,,
U_U84XYJOA21A6,2024-09-14,,,,
U_U84XYJOA21A6,2024-10-14,,,95.0,
U_IC43OLFARK6O,2024-02-20,,,,
U_IC43OLFARK6O,2024-03-07,,,,
U_IC43OLFARK6O,2024-06-01,,,,
U_IC43OLFARK6O,2024-08-21,,,,
U_WQHEYTO5F9M9,2024-03-13,,,95.0,
U_WQHEYTO5F9M9,2024-09-23,,,,
U_WQHEYTO5F9M9,2024-10-02,,,,
U_WQHEYTO5F9M9,2024-11-30,,,,
U_DSLCB8QSSPYE,2024-03-08,,,,
U_DSLCB8QSSPYE,2024-10-02,,,,
U_DSLCB8QSSPYE,2024-10-09,,,,
U_YP04K43SAFYH,2024-03-15,,,,
U_YP04K43SAFYH,2024-04-07,,,,
U_YP04K43SAFYH,2024-06-26,,,90.7,
U_YP04K43SAFYH,2024-07-24,,,,
U_YP04K43SAFYH,2024-10-22,,,,
U_939AYQ6WW8YL,2024-03-07,,,,
U_939AYQ6WW8YL,2024-06-15,,,,
U_939AYQ6WW8YL,2024-11-16,,,,
U_939AYQ6WW8YL,2024-11-22,,,,
U_DB2UUIJNWPAY,2024-02-18,,,,
U_DB2UUIJNWPAY,2024-02-28,,,71.3,
U_DB2UUIJNWPAY,2024-03-19,,,,
U_DB2UUIJNWPAY,2024-06-17,,,,
U_DB2UUIJNWPAY,2024-09-26,,,,
U_T8K06MOXSFH4,2024-03-26,,,,
U_T8K06MOXSFH4,2024-04-08,,,,
U_T8K06MOXSFH4,2024-04-19,,,,
U_T8K06MOXSFH4,2024-05-10,,,,
U_T8K06MOXSFH4,2024-07-18,,,,
U_T8K06MOXSFH4,2024-09-17,,,,
U_T8K06MOXSFH4,2024-11-20,,,,
U_JMYLRQ1RDXCK,2024-03-01,,,,
U_JMYLRQ1RDXCK,2024-04-22,,,,
U_JMYLRQ1RDXCK,2024-06-07,,,,
U_JMYLRQ1RDXCK,2024-09-19,,,63.2,
U_FV3XOLEYRVXO,2024-01-09,,,,
U_FV3XOLEYRVXO,2024-10-01,,,,
U_FV3XOLEYRVXO,2024-10-24,,,,
U_FV3XOLEYRVXO,2024-12-11,,,72.1,
U_FV3XOLEYRVXO,2024-12-21,,,76.2,
U_BN9WSZV83XPH,2024-03-09,,,,
U_BN9WSZV83XPH,2024-03-20,,,,
U_BN9WSZV83XPH,2024-05-27,,,,
U_BN9WSZV83XPH,2024-09-08,,,,
U_SMESJT2JPNRI,2024-04-05,,,,
U_SMESJT2JPNRI,2024-12-13,,,,
U_44M2EC8RA484,2024-07-12,,,,
U_44M2EC8RA484,2024-07-31,,,,
U_44M2EC8RA484,2024-12-07,,,,
U_UXT9KLS1QCWQ,2024-08-30,,,,
U_UXT9KLS1QCWQ,2024-12-31,,,,
U_RAPKIANOUOF0,2024-01-22,,,,
U_RAPKIANOUOF0,2024-06-06,,,,
U_RAPKIANOUOF0,2024-08-16,,,,
U_29Q2L48C1CQG,2024-04-01,,,,
U_29Q2L48C1CQG,2024-04-30,,,,
U_29Q2L48C1CQG,2024-06-08,,,78.5,
U_29Q2L48C1CQG,2024-08-11,,,,
U_29Q2L48C1CQG,2024-10-23,,,,
U_29Q2L48C1CQG,2024-11-17,,,,
U_29Q2L48C1CQG,2024-12-07,,,,
U_29Q2L48C1CQG,2024-12-30,,,81.8,
U_32CWT04CHSDI,2024-01-22,,,,
U_32CWT04CHSDI,2024-04-18,,,,
U_32CWT04CHSDI,2024-05-30,,,,
U_32CWT04CHSDI,2024-06-22,,,,
U_32CWT04CHSDI,2024-06-27,,,,
U_32CWT04CHSDI,2024-08-12,,,,
U_J8QO09VS9KKH,2024-01-02,,,,
U_J8QO09VS9KKH,2024-01-03,,,,
U_J8QO09VS9KKH,2024-02-07,,,,
U_J8QO09VS9KKH,2024-08-08,,,,
U_J8QO09VS9KKH,2024-10-28,,,,
U_J8QO09VS9KKH,2024-11-01,,,,
U_J8QO09VS9KKH,2024-12-25,,,,
U_J8QO09VS9KKH,2024-12-27,,,,
U_7E1047WWBSLU,2024-01-08,,,,
U_7E1047WWBSLU,2024-03-15,,,,
U_7E1047WWBSLU,2024-03-28,,,45.0,
U_7E1047WWBSLU,2024-07-24,,,,
U_7E1047WWBSLU,2024-11-19,,,,
U_ONGMX1GM32WP,2024-01-12,,,,
U_ONGMX1GM32WP,2024-03-01,,,,
U_ONGMX1GM32WP,2024-04-22,,,,
U_ONGMX1GM32WP,2024-05-13,,,,
U_ONGMX1GM32WP,2024-07-06,,,70.3,
