TotalSteps,TrackerDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,source,steps_clean,steps_flag_outlier,minutes_flag_over_1440,user_id,date,total_minutes_asleep,total_minutes_awake,avg_sleep_efficiency,segment_count,has_unknown_main_sleep,rhr_clean_daily,rhr_flag_invalid_daily
7660.0,,44.0,10.0,180.0,1303.0,1800.0,Fitbit,7660.0,0,1,U_THY25M8KB9W4,2024-09-09,509.0,118.0,82.66666666666667,4,1,62.0,0
7999.0,5.71,,,105.0,1344.0,2278.0,Fitbit,7999.0,0,1,U_THY25M8KB9W4,2024-09-12,360.0,41.0,85.0,1,0,75.0,0
5277.0,3.77,5.0,21.0,,1235.0,1664.0,Fitbit,5277.0,0,0,U_THY25M8KB9W4,2024-09-13,194.0,59.0,83.0,1,0,65.5,0
6249.0,4.46,34.0,37.0,,1235.0,2217.0,Fitbit,6249.0,0,0,U_THY25M8KB9W4,2024-09-14,,,83.0,1,0,74.8,0
6807.0,4.86,34.0,14.0,115.0,1360.0,2594.0,Fitbit,6807.0,0,1,U_THY25M8KB9W4,2024-09-16,305.0,46.0,87.0,2,0,63.9,0
9465.0,6.76,49.0,11.0,127.0,,2180.0,Fitbit,9465.0,0,0,U_THY25M8KB9W4,2024-09-18,360.0,44.0,91.0,1,0,72.2,0
5461.0,,16.0,25.0,8.0,1225.0,2434.0,Fitbit,5461.0,0,0,U_THY25M8KB9W4,2024-09-19,178.0,63.0,91.0,2,0,70.9,0
6573.0,4.7,35.0,14.0,211.0,,1839.0,Fitbit,6573.0,0,0,U_THY25M8KB9W4,2024-09-20,205.0,5.0,88.0,1,0,68.5,0
10705.0,7.65,67.0,14.0,183.0,1234.0,2727.0,Fitbit,10705.0,0,1,U_THY25M8KB9W4,2024-09-23,360.0,46.0,86.0,1,0,74.6,0
9013.0,6.44,,1.0,74.0,1280.0,1933.0,Fitbit,9013.0,0,0,U_THY25M8KB9W4,2024-09-24,360.0,40.0,81.0,1,1,68.9,0
8930.0,6.38,76.0,,207.0,1238.0,2279.0,Fitbit,8930.0,0,1,U_THY25M8KB9W4,2024-09-25,236.0,36.0,82.0,1,0,75.3,0
7749.0,,32.0,17.0,165.0,1243.0,2319.0,Fitbit,7749.0,0,1,U_THY25M8KB9W4,2024-09-26,360.0,56.0,79.0,1,0,67.3,0
4904.0,3.5,31.0,10.0,,1364.0,2368.0,Fitbit,4904.0,0,0,U_THY25M8KB9W4,2024-09-28,360.0,,90.0,1,0,68.7,0
7852.0,5.61,61.0,23.0,170.0,1294.0,2025.0,Fitbit,7852.0,0,1,U_THY25M8KB9W4,2024-10-01,245.0,33.0,81.0,1,0,71.4,0
5017.0,3.58,28.0,9.0,43.0,1332.0,1982.0,Fitbit,5017.0,0,0,U_THY25M8KB9W4,2024-10-02,360.0,20.0,,1,0,69.3,0
7565.0,5.4,,31.0,203.0,,2258.0,Fitbit,7565.0,0,0,U_THY25M8KB9W4,2024-10-03,245.0,40.0,83.0,1,0,61.0,0
6647.0,4.75,37.0,20.0,70.0,1267.0,1816.0,Fitbit,6647.0,0,0,U_THY25M8KB9W4,2024-10-08,134.0,4.0,97.0,1,0,65.0,0
4902.0,3.5,20.0,24.0,3.0,,1957.0,Fitbit,4902.0,0,0,U_THY25M8KB9W4,2024-10-19,134.0,102.0,81.0,2,0,67.0,0
2701.0,1.93,21.0,28.0,23.0,1294.0,2527.0,Fitbit,2701.0,0,0,U_THY25M8KB9W4,2024-10-20,360.0,49.0,80.0,1,0,69.7,0
6214.0,4.44,40.0,12.0,154.0,1355.0,2020.0,Fitbit,6214.0,0,1,U_THY25M8KB9W4,2024-10-21,360.0,55.0,88.0,1,0,,0
7592.0,5.42,44.0,20.0,131.0,1343.0,1902.0,Fitbit,7592.0,0,1,U_THY25M8KB9W4,2024-10-22,285.0,58.0,88.0,2,0,67.3,0
6646.0,4.75,21.0,34.0,15.0,1264.0,2391.0,Fitbit,6646.0,0,0,U_THY25M8KB9W4,2024-10-24,,49.0,91.0,1,1,76.7,0
8772.0,,65.0,20.0,45.0,1192.0,2182.0,Fitbit,8772.0,0,0,U_THY25M8KB9W4,2024-10-25,165.0,18.0,86.0,1,0,69.7,0
5859.0,4.18,36.0,22.0,137.0,1337.0,2403.0,Fitbit,5859.0,0,1,U_THY25M8KB9W4,2024-10-26,145.0,,,1,0,,0
5631.0,4.02,42.0,6.0,28.0,1280.0,2190.0,Fitbit,5631.0,0,0,U_THY25M8KB9W4,2024-10-27,246.0,70.0,81.0,2,0,70.8,0
10967.0,7.83,85.0,24.0,196.0,1218.0,,Fitbit,10967.0,0,1,U_THY25M8KB9W4,2024-10-28,134.0,59.0,80.0,1,0,66.6,0
7827.0,5.59,55.0,30.0,75.0,,2697.0,Fitbit,7827.0,0,0,U_THY25M8KB9W4,2024-10-31,276.0,37.0,87.0,1,0,75.1,0
8018.0,5.73,35.0,16.0,66.0,1246.0,2228.0,Fitbit,8018.0,0,0,U_THY25M8KB9W4,2024-11-01,360.0,34.0,88.0,1,0,70.6,0
6434.0,4.6,36.0,6.0,59.0,,2115.0,Fitbit,6434.0,0,0,U_THY25M8KB9W4,2024-11-02,475.0,58.0,83.0,3,0,68.6,0
8059.0,5.76,40.0,,111.0,1190.0,1991.0,Fitbit,8059.0,0,0,U_THY25M8KB9W4,2024-11-09,360.0,27.0,87.0,1,0,74.7,0
8969.0,6.41,48.0,29.0,114.0,1330.0,2406.0,Fitbit,8969.0,0,1,U_THY25M8KB9W4,2024-11-10,360.0,48.0,85.0,1,0,76.6,0
8710.0,6.22,76.0,18.0,58.0,1211.0,1939.0,Fitbit,8710.0,0,0,U_THY25M8KB9W4,2024-11-11,357.0,13.0,89.0,1,1,71.3,0
6850.0,4.89,42.0,,164.0,1207.0,2029.0,Fitbit,6850.0,0,0,U_THY25M8KB9W4,2024-11-13,142.0,11.0,76.0,1,0,67.2,0
6739.0,4.81,26.0,17.0,72.0,1239.0,1910.0,Fitbit,6739.0,0,0,U_THY25M8KB9W4,2024-11-15,360.0,32.0,92.0,1,0,73.0,0
5929.0,4.24,8.0,,,1298.0,1967.0,Fitbit,5929.0,0,0,U_THY25M8KB9W4,2024-11-16,360.0,42.0,73.0,1,0,68.0,0
6618.0,4.73,20.0,12.0,88.0,1306.0,2259.0,Fitbit,6618.0,0,0,U_THY25M8KB9W4,2024-11-17,454.0,,94.0,2,1,72.8,0
5680.0,4.06,42.0,36.0,5.0,1288.0,2247.0,Fitbit,5680.0,0,0,U_THY25M8KB9W4,2024-11-18,122.0,65.0,83.0,1,0,66.5,0
9198.0,6.57,51.0,17.0,42.0,,2451.0,Fitbit,9198.0,0,0,U_THY25M8KB9W4,2024-11-19,146.0,,79.0,1,0,66.6,0
7653.0,5.47,41.0,6.0,5.0,1362.0,2174.0,Fitbit,7653.0,0,0,U_THY25M8KB9W4,2024-11-20,464.0,99.0,83.0,2,0,65.1,0
6215.0,4.44,26.0,24.0,,1256.0,2110.0,Fitbit,6215.0,0,0,U_THY25M8KB9W4,2024-11-23,360.0,53.0,88.0,1,0,71.3,0
5227.0,3.73,,37.0,180.0,1225.0,2115.0,Fitbit,5227.0,0,1,U_THY25M8KB9W4,2024-11-24,208.0,23.0,94.0,1,0,67.0,0
9351.0,6.68,60.0,11.0,99.0,1228.0,2733.0,Fitbit,9351.0,0,0,U_THY25M8KB9W4,2024-11-25,266.0,59.0,73.0,1,0,70.9,0
8320.0,5.94,29.0,3.0,23.0,1263.0,2035.0,Fitbit,8320.0,0,0,U_THY25M8KB9W4,2024-11-26,171.0,39.0,87.0,1,0,71.4,0
7226.0,5.16,58.0,9.0,144.0,1268.0,1731.0,Fitbit,7226.0,0,1,U_THY25M8KB9W4,2024-11-28,302.0,15.0,86.5,2,1,73.7,0
8328.0,5.95,56.0,14.0,212.0,1333.0,1895.0,Fitbit,8328.0,0,1,U_THY25M8KB9W4,2024-11-29,138.0,57.0,84.0,1,0,66.2,0
,,43.0,33.0,143.0,1210.0,2013.0,Fitbit,,0,0,U_THY25M8KB9W4,2024-11-30,234.0,,80.0,1,0,64.9,0
5060.0,3.61,42.0,,2.0,1285.0,2241.0,Fitbit,5060.0,0,0,U_THY25M8KB9W4,2024-12-01,177.0,43.0,94.0,1,0,69.55000000000001,0
8192.0,5.85,48.0,18.0,75.0,1297.0,2442.0,Fitbit,8192.0,0,0,U_THY25M8KB9W4,2024-12-03,508.0,36.0,85.0,2,0,80.6,0
5679.0,4.06,5.0,31.0,131.0,1319.0,2088.0,Fitbit,5679.0,0,1,U_THY25M8KB9W4,2024-12-04,360.0,4.0,82.0,1,0,80.9,0
9285.0,,48.0,28.0,,1337.0,,Fitbit,9285.0,0,0,U_THY25M8KB9W4,2024-12-05,268.0,146.0,79.0,2,0,66.2,0
6872.0,4.91,50.0,5.0,17.0,1318.0,2388.0,Fitbit,6872.0,0,0,U_THY25M8KB9W4,2024-12-06,388.0,74.0,89.0,2,1,62.4,0
7352.0,5.25,26.0,19.0,72.0,1256.0,2255.0,Fitbit,7352.0,0,0,U_THY25M8KB9W4,2024-12-07,360.0,16.0,77.0,1,0,68.9,0
7065.0,5.05,,19.0,,1308.0,,Fitbit,7065.0,0,0,U_THY25M8KB9W4,2024-12-08,360.0,47.0,81.0,1,1,70.0,0
7003.0,5.0,29.0,36.0,92.0,1336.0,2016.0,Fitbit,7003.0,0,1,U_THY25M8KB9W4,2024-12-09,360.0,,76.0,1,1,,0
6200.0,4.43,35.0,4.0,178.0,1373.0,2389.0,Fitbit,6200.0,0,1,U_THY25M8KB9W4,2024-12-10,360.0,38.0,82.0,1,0,75.6,0
4431.0,3.17,23.0,1.0,105.0,1289.0,1863.0,Fitbit,4431.0,0,0,U_THY25M8KB9W4,2024-12-15,502.0,67.0,79.0,2,0,67.4,0
8965.0,,61.0,39.0,71.0,1262.0,,Fitbit,8965.0,0,0,U_THY25M8KB9W4,2024-12-16,360.0,53.0,85.0,1,0,70.7,0
7163.0,5.12,39.0,1.0,42.0,1215.0,2219.0,Fitbit,7163.0,0,0,U_THY25M8KB9W4,2024-12-19,360.0,34.0,87.0,1,0,66.1,0
7243.0,5.17,25.0,,58.0,1228.0,2326.0,Fitbit,7243.0,0,0,U_THY25M8KB9W4,2024-12-20,360.0,67.0,74.0,1,0,69.8,0
4114.0,2.94,28.0,,,1371.0,1971.0,Fitbit,4114.0,0,0,U_THY25M8KB9W4,2024-12-21,360.0,86.0,79.0,1,0,65.5,0
6431.0,4.59,28.0,30.0,216.0,1235.0,1975.0,Fitbit,6431.0,0,1,U_THY25M8KB9W4,2024-12-22,627.0,75.0,85.5,3,0,69.9,0
8703.0,6.22,33.0,19.0,,1231.0,2302.0,Fitbit,8703.0,0,0,U_THY25M8KB9W4,2024-12-23,326.0,62.0,83.0,2,1,66.5,0
9226.0,6.59,47.0,16.0,186.0,1365.0,1857.0,Fitbit,9226.0,0,1,U_THY25M8KB9W4,2024-12-24,483.0,85.0,92.0,2,0,68.6,0
7294.0,5.21,37.0,21.0,192.0,1334.0,2427.0,Fitbit,7294.0,0,1,U_THY25M8KB9W4,2024-12-26,360.0,37.0,84.0,1,0,64.4,0
,4.72,47.0,40.0,47.0,1286.0,1959.0,Fitbit,,0,0,U_THY25M8KB9W4,2024-12-28,360.0,20.0,,1,1,73.0,0
4296.0,3.07,0.0,39.0,181.0,1356.0,2488.0,Fitbit,4296.0,0,1,U_THY25M8KB9W4,2024-12-29,233.0,49.0,85.0,1,0,76.0,0
6476.0,4.63,49.0,13.0,92.0,,2336.0,Fitbit,6476.0,0,0,U_THY25M8KB9W4,2024-12-30,360.0,14.0,76.0,1,0,73.95,0
5992.0,4.28,27.0,32.0,212.0,1279.0,2237.0,Fitbit,5992.0,0,1,U_SQ0P82KB700U,2024-01-02,360.0,53.0,,1,0,53.1,0
4913.0,3.51,35.0,28.0,47.0,1260.0,2075.0,Fitbit,4913.0,0,0,U_SQ0P82KB700U,2024-01-03,179.0,69.0,91.0,1,0,45.0,0
5510.0,3.94,1.0,,129.0,1341.0,2220.0,Fitbit,5510.0,0,1,U_SQ0P82KB700U,2024-01-04,360.0,28.0,84.0,1,0,48.25,0
7152.0,5.11,44.0,25.0,114.0,1198.0,1946.0,Fitbit,7152.0,0,0,U_SQ0P82KB700U,2024-01-08,,47.0,,1,0,52.5,0
8889.0,6.35,61.0,31.0,125.0,1216.0,2538.0,Fitbit,8889.0,0,0,U_SQ0P82KB700U,2024-01-09,273.0,58.0,85.0,1,0,45.0,0
3327.0,2.38,28.0,15.0,121.0,1296.0,1806.0,Fitbit,3327.0,0,1,U_SQ0P82KB700U,2024-01-13,360.0,45.0,86.0,1,0,48.3,0
6688.0,4.78,33.0,1.0,148.0,1331.0,2419.0,Fitbit,6688.0,0,1,U_SQ0P82KB700U,2024-01-14,360.0,11.0,85.0,1,0,48.7,0
8655.0,6.18,50.0,20.0,20.0,1362.0,1850.0,Fitbit,8655.0,0,1,U_SQ0P82KB700U,2024-01-15,360.0,,91.0,1,0,45.0,0
5822.0,4.16,49.0,6.0,24.0,1286.0,2259.0,Fitbit,5822.0,0,0,U_SQ0P82KB700U,2024-01-16,158.0,34.0,80.0,1,0,45.0,0
4384.0,3.13,17.0,37.0,39.0,1382.0,2030.0,Fitbit,4384.0,0,1,U_SQ0P82KB700U,2024-01-17,360.0,64.0,,1,0,45.0,0
6808.0,4.86,29.0,30.0,65.0,1223.0,2522.0,Fitbit,6808.0,0,0,U_SQ0P82KB700U,2024-01-18,360.0,48.0,85.0,1,0,45.8,0
8292.0,5.92,57.0,9.0,,1369.0,2466.0,Fitbit,8292.0,0,0,U_SQ0P82KB700U,2024-01-19,216.0,39.0,79.0,1,0,52.5,0
4125.0,2.95,0.0,,208.0,1398.0,2430.0,Fitbit,4125.0,0,1,U_SQ0P82KB700U,2024-01-20,236.0,23.0,87.0,1,0,45.0,0
4515.0,3.23,23.0,32.0,163.0,1222.0,1955.0,Fitbit,4515.0,0,0,U_SQ0P82KB700U,2024-01-21,360.0,60.0,79.0,1,0,53.4,0
6433.0,,53.0,22.0,14.0,,2410.0,Fitbit,6433.0,0,0,U_SQ0P82KB700U,2024-01-23,360.0,74.0,81.0,1,0,48.2,0
3376.0,,13.0,4.0,138.0,1388.0,2370.0,Fitbit,3376.0,0,1,U_SQ0P82KB700U,2024-01-25,442.0,28.0,84.66666666666667,3,0,45.0,0
6063.0,4.33,28.0,32.0,150.0,1208.0,,Fitbit,6063.0,0,0,U_SQ0P82KB700U,2024-01-31,153.0,44.0,77.0,1,0,47.45,0
7889.0,5.63,21.0,,193.0,1273.0,2332.0,Fitbit,7889.0,0,1,U_SQ0P82KB700U,2024-02-02,136.0,,85.0,1,0,52.6,0
2773.0,1.98,0.0,16.0,149.0,,2008.0,Fitbit,2773.0,0,0,U_SQ0P82KB700U,2024-02-03,360.0,28.0,88.0,1,0,51.2,0
3648.0,2.61,33.0,25.0,187.0,1395.0,1708.0,Fitbit,3648.0,0,1,U_SQ0P82KB700U,2024-02-04,360.0,,85.0,1,0,54.0,0
7991.0,5.71,31.0,22.0,59.0,1306.0,2133.0,Fitbit,7991.0,0,0,U_SQ0P82KB700U,2024-02-05,360.0,18.0,77.0,1,0,59.5,0
5361.0,3.83,24.0,29.0,195.0,,1650.0,Fitbit,5361.0,0,0,U_SQ0P82KB700U,2024-02-06,517.0,66.0,81.0,2,0,52.4,0
5536.0,3.95,44.0,38.0,3.0,1323.0,1868.0,Fitbit,5536.0,0,0,U_SQ0P82KB700U,2024-02-07,360.0,47.0,,1,0,54.05,0
6683.0,,19.0,,25.0,1255.0,2436.0,Fitbit,6683.0,0,0,U_SQ0P82KB700U,2024-02-09,280.0,44.0,88.0,1,0,50.1,0
3046.0,2.18,33.0,22.0,144.0,1358.0,2027.0,Fitbit,3046.0,0,1,U_SQ0P82KB700U,2024-02-10,463.0,108.0,88.5,2,0,52.6,0
4201.0,3.0,33.0,23.0,12.0,1349.0,2264.0,Fitbit,4201.0,0,0,U_SQ0P82KB700U,2024-02-11,308.0,31.0,86.0,2,0,49.3,0
7771.0,5.55,74.0,40.0,208.0,,2402.0,Fitbit,7771.0,0,0,U_SQ0P82KB700U,2024-02-12,360.0,30.0,,1,0,50.0,0
,2.19,0.0,20.0,164.0,1377.0,2103.0,Fitbit,,0,1,U_SQ0P82KB700U,2024-02-14,394.0,37.0,86.0,2,1,45.0,0
5137.0,,31.0,27.0,3.0,1300.0,1973.0,Fitbit,5137.0,0,0,U_SQ0P82KB700U,2024-02-16,360.0,42.0,84.0,1,1,54.4,0
4179.0,2.98,32.0,20.0,,,1988.0,Fitbit,4179.0,0,0,U_SQ0P82KB700U,2024-02-17,147.0,36.0,77.0,1,0,45.0,0
1771.0,1.26,0.0,2.0,190.0,,1855.0,Fitbit,1771.0,0,0,U_SQ0P82KB700U,2024-02-18,360.0,42.0,87.0,1,0,45.0,0
4620.0,,48.0,,187.0,1223.0,1652.0,Fitbit,4620.0,0,1,U_SQ0P82KB700U,2024-02-19,360.0,52.0,97.0,1,0,47.1,0
9087.0,6.49,62.0,,83.0,,,Fitbit,9087.0,0,0,U_SQ0P82KB700U,2024-02-22,184.0,,84.0,1,0,53.7,0
6705.0,4.79,44.0,12.0,196.0,1358.0,2446.0,Fitbit,6705.0,0,1,U_SQ0P82KB700U,2024-02-23,168.0,27.0,80.0,1,0,61.2,0
5140.0,3.67,41.0,20.0,173.0,1270.0,2272.0,Fitbit,5140.0,0,1,U_SQ0P82KB700U,2024-02-24,360.0,,95.0,1,0,52.7,0
2639.0,,,,58.0,1231.0,1738.0,Fitbit,2639.0,0,0,U_SQ0P82KB700U,2024-02-25,360.0,38.0,93.0,1,1,45.0,0
8188.0,5.85,73.0,7.0,203.0,1194.0,2251.0,Fitbit,8188.0,0,1,U_SQ0P82KB700U,2024-02-26,360.0,64.0,84.0,1,0,53.6,0
6026.0,4.3,8.0,30.0,69.0,,1988.0,Fitbit,6026.0,0,0,U_SQ0P82KB700U,2024-02-27,360.0,31.0,89.0,1,0,49.6,0
4896.0,3.5,11.0,1.0,110.0,1262.0,2163.0,Fitbit,4896.0,0,0,U_SQ0P82KB700U,2024-03-01,360.0,42.0,88.0,1,0,47.6,0
4791.0,,38.0,18.0,175.0,1223.0,2640.0,Fitbit,4791.0,0,1,U_SQ0P82KB700U,2024-03-03,,34.0,81.0,1,0,51.0,0
7355.0,5.25,49.0,20.0,,1322.0,2257.0,Fitbit,7355.0,0,0,U_SQ0P82KB700U,2024-03-04,360.0,,,1,0,50.650000000000006,0
6191.0,4.42,23.0,30.0,89.0,1238.0,2506.0,Fitbit,6191.0,0,0,U_SQ0P82KB700U,2024-03-08,360.0,4.0,77.0,1,0,47.0,0
3774.0,2.7,37.0,15.0,158.0,1403.0,2185.0,Fitbit,3774.0,0,1,U_SQ0P82KB700U,2024-03-09,279.0,50.0,88.0,3,0,57.4,0
4638.0,3.31,0.0,40.0,130.0,1293.0,1911.0,Fitbit,4638.0,0,1,U_SQ0P82KB700U,2024-03-11,213.0,,87.0,1,0,52.0,0
7812.0,5.58,33.0,24.0,148.0,1276.0,2202.0,Fitbit,7812.0,0,1,U_SQ0P82KB700U,2024-03-13,317.0,42.0,87.0,1,0,45.0,0
7796.0,,31.0,12.0,37.0,1279.0,2339.0,Fitbit,7796.0,0,0,U_SQ0P82KB700U,2024-03-15,360.0,46.0,84.0,1,0,45.0,0
5294.0,3.78,21.0,9.0,,1346.0,2092.0,Fitbit,5294.0,0,0,U_SQ0P82KB700U,2024-03-16,360.0,,82.0,1,0,47.7,0
4767.0,3.4,43.0,,70.0,1382.0,2089.0,Fitbit,4767.0,0,1,U_SQ0P82KB700U,2024-03-17,360.0,50.0,,1,0,63.4,0
6319.0,4.51,19.0,22.0,173.0,1268.0,2146.0,Fitbit,6319.0,0,1,U_SQ0P82KB700U,2024-03-18,360.0,78.0,,1,0,50.1,0
4826.0,3.45,17.0,0.0,,1361.0,2225.0,Fitbit,4826.0,0,0,U_SQ0P82KB700U,2024-03-20,143.0,23.0,,1,0,50.0,0
4468.0,3.19,0.0,6.0,135.0,1362.0,2179.0,Fitbit,4468.0,0,1,U_SQ0P82KB700U,2024-03-24,243.0,,84.0,1,0,56.5,0
7318.0,5.23,25.0,34.0,183.0,,1992.0,Fitbit,7318.0,0,0,U_SQ0P82KB700U,2024-03-26,295.0,70.0,88.0,1,0,54.6,0
5291.0,3.78,31.0,32.0,220.0,1353.0,2290.0,Fitbit,5291.0,0,1,U_SQ0P82KB700U,2024-03-27,513.0,118.0,86.0,2,0,50.9,0
6471.0,4.62,32.0,21.0,93.0,1342.0,2462.0,Fitbit,6471.0,0,1,U_SQ0P82KB700U,2024-03-28,377.0,19.0,80.0,2,1,49.8,0
8161.0,5.83,60.0,0.0,184.0,1335.0,2119.0,Fitbit,8161.0,0,1,U_SQ0P82KB700U,2024-04-01,217.0,35.0,,1,0,50.1,0
6628.0,4.73,,4.0,49.0,1312.0,2141.0,Fitbit,6628.0,0,0,U_SQ0P82KB700U,2024-04-02,360.0,23.0,79.0,1,0,45.5,0
,5.61,63.0,23.0,20.0,1350.0,1826.0,Fitbit,,0,1,U_SQ0P82KB700U,2024-04-03,360.0,18.0,86.0,1,0,45.0,0
3673.0,2.62,24.0,16.0,,1313.0,1979.0,Fitbit,3673.0,0,0,U_SQ0P82KB700U,2024-04-04,360.0,18.0,79.0,1,0,48.1,0
6129.0,4.38,27.0,24.0,,1239.0,2039.0,Fitbit,6129.0,0,0,U_SQ0P82KB700U,2024-04-05,350.0,145.0,91.66666666666669,3,0,48.599999999999994,0
2893.0,2.07,,6.0,144.0,1364.0,1678.0,Fitbit,2893.0,0,1,U_SQ0P82KB700U,2024-04-07,156.0,26.0,80.0,1,0,45.0,0
6466.0,4.62,42.0,1.0,217.0,1275.0,2032.0,Fitbit,6466.0,0,1,U_SQ0P82KB700U,2024-04-08,509.0,8.0,83.5,2,0,45.0,0
5987.0,4.28,,26.0,33.0,1298.0,2160.0,Fitbit,5987.0,0,0,U_SQ0P82KB700U,2024-04-12,360.0,65.0,98.0,1,0,58.1,0
3396.0,2.43,,1.0,193.0,1232.0,1869.0,Fitbit,3396.0,0,0,U_SQ0P82KB700U,2024-04-13,360.0,34.0,90.0,1,0,45.6,0
5697.0,4.07,47.0,24.0,4.0,1231.0,2210.0,Fitbit,5697.0,0,0,U_SQ0P82KB700U,2024-04-14,572.0,77.0,80.0,2,1,,0
7578.0,5.41,49.0,13.0,199.0,,2150.0,Fitbit,7578.0,0,0,U_SQ0P82KB700U,2024-04-15,246.0,99.0,86.0,2,0,51.3,0
6154.0,,48.0,10.0,2.0,,1957.0,Fitbit,6154.0,0,0,U_SQ0P82KB700U,2024-04-16,163.0,41.0,,1,0,45.2,0
7216.0,5.15,41.0,36.0,98.0,1209.0,2496.0,Fitbit,7216.0,0,0,U_SQ0P82KB700U,2024-04-17,360.0,21.0,83.0,1,0,50.1,0
7504.0,5.36,59.0,10.0,,1317.0,2022.0,Fitbit,7504.0,0,0,U_SQ0P82KB700U,2024-04-18,299.0,24.0,88.5,2,0,51.1,0
7052.0,5.04,27.0,31.0,199.0,1323.0,2116.0,Fitbit,7052.0,0,1,U_SQ0P82KB700U,2024-04-19,517.0,187.0,85.0,3,0,49.2,0
5510.0,3.94,22.0,3.0,,1373.0,2079.0,Fitbit,5510.0,0,0,U_SQ0P82KB700U,2024-04-20,186.0,66.0,89.0,1,0,55.7,0
3420.0,2.44,0.0,32.0,199.0,1297.0,2004.0,Fitbit,3420.0,0,1,U_SQ0P82KB700U,2024-04-21,360.0,58.0,82.0,1,1,45.0,0
7947.0,5.68,,,,1323.0,2544.0,Fitbit,7947.0,0,0,U_SQ0P82KB700U,2024-04-23,360.0,42.0,,1,0,45.0,0
6218.0,4.44,43.0,,2.0,1229.0,2123.0,Fitbit,6218.0,0,0,U_SQ0P82KB700U,2024-04-25,362.0,52.0,91.0,2,0,45.1,0
8407.0,6.0,47.0,10.0,184.0,1203.0,1843.0,Fitbit,8407.0,0,1,U_SQ0P82KB700U,2024-04-26,,47.0,88.0,1,1,,0
4434.0,3.17,30.0,26.0,156.0,1327.0,1816.0,Fitbit,4434.0,0,1,U_SQ0P82KB700U,2024-04-27,185.0,44.0,97.0,1,0,49.9,0
3725.0,2.66,,7.0,191.0,1323.0,2414.0,Fitbit,3725.0,0,1,U_SQ0P82KB700U,2024-04-28,322.0,85.0,78.5,2,0,51.8,0
7230.0,5.16,51.0,2.0,37.0,1200.0,2297.0,Fitbit,7230.0,0,0,U_SQ0P82KB700U,2024-04-29,265.0,55.0,78.0,1,0,,0
5614.0,4.01,32.0,20.0,,1238.0,1874.0,Fitbit,5614.0,0,0,U_SQ0P82KB700U,2024-04-30,575.0,51.0,91.0,2,0,45.0,0
4700.0,,24.0,30.0,,,2432.0,Fitbit,4700.0,0,0,U_SQ0P82KB700U,2024-05-01,360.0,,92.0,1,0,45.0,0
2405.0,1.72,,,117.0,1348.0,1785.0,Fitbit,2405.0,0,1,U_SQ0P82KB700U,2024-05-02,,51.0,85.0,1,0,50.9,0
6600.0,4.71,,5.0,52.0,1259.0,1893.0,Fitbit,6600.0,0,0,U_SQ0P82KB700U,2024-05-03,360.0,,84.0,1,0,47.9,0
4847.0,3.46,30.0,11.0,125.0,1362.0,1881.0,Fitbit,4847.0,0,1,U_SQ0P82KB700U,2024-05-04,293.0,,93.0,1,0,52.8,0
9811.0,7.01,48.0,19.0,11.0,1197.0,2359.0,Fitbit,9811.0,0,0,U_SQ0P82KB700U,2024-05-07,360.0,20.0,83.0,1,0,49.8,0
7067.0,5.05,27.0,12.0,84.0,,2204.0,Fitbit,7067.0,0,0,U_SQ0P82KB700U,2024-05-08,360.0,53.0,85.0,1,0,48.8,0
5228.0,,32.0,19.0,199.0,1273.0,2259.0,Fitbit,5228.0,0,1,U_SQ0P82KB700U,2024-05-09,585.0,142.0,85.0,3,0,50.2,0
8452.0,6.04,60.0,9.0,94.0,1300.0,2730.0,Fitbit,8452.0,0,1,U_SQ0P82KB700U,2024-05-10,135.0,13.0,81.0,1,0,46.0,0
4910.0,3.51,42.0,28.0,,,1822.0,Fitbit,4910.0,0,0,U_SQ0P82KB700U,2024-05-11,446.0,78.0,77.0,2,1,51.7,0
5966.0,4.26,16.0,19.0,84.0,1227.0,2474.0,Fitbit,5966.0,0,0,U_SQ0P82KB700U,2024-05-12,360.0,7.0,94.0,1,1,53.9,0
6822.0,4.87,28.0,22.0,154.0,1367.0,2116.0,Fitbit,6822.0,0,1,U_SQ0P82KB700U,2024-05-13,360.0,46.0,78.0,1,0,45.0,0
6236.0,4.45,49.0,40.0,51.0,1262.0,1807.0,Fitbit,6236.0,0,0,U_SQ0P82KB700U,2024-05-14,360.0,47.0,94.0,1,1,54.1,0
8660.0,6.19,68.0,8.0,209.0,1208.0,2118.0,Fitbit,8660.0,0,1,U_SQ0P82KB700U,2024-05-15,436.0,26.0,82.5,2,0,52.3,0
7792.0,5.57,48.0,11.0,,1332.0,2113.0,Fitbit,7792.0,0,0,U_SQ0P82KB700U,2024-05-16,360.0,32.0,,1,0,50.75,0
4761.0,3.4,39.0,22.0,59.0,1244.0,2285.0,Fitbit,4761.0,0,0,U_SQ0P82KB700U,2024-05-19,703.0,102.0,82.0,4,0,48.8,0
7556.0,5.4,47.0,14.0,146.0,,2234.0,Fitbit,7556.0,0,0,U_SQ0P82KB700U,2024-05-20,329.0,67.0,93.5,2,0,47.8,0
7818.0,5.58,65.0,8.0,82.0,,2649.0,Fitbit,7818.0,0,0,U_SQ0P82KB700U,2024-05-21,231.0,8.0,88.0,1,0,45.0,0
