Id,ActivityDate,TotalSteps,TrackerDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,source
U_ONGMX1GM32WP,11-Jun-2024,10883,7.77,62,28,,1334,2447.0,Fitbit
U_ONGMX1GM32WP,2024-06-12,9252,6.61,58,22,159,1216,2478.0,Fitbit
U_ONGMX1GM32WP,2024-06-13,12702,9.07,88,37,193,1196,2394.0,Fitbit
U_ONGMX1GM32WP,2024-06-14,8077,5.77,50,22,21,1309,2436.0,Fitbit
U_ONGMX1GM32WP,2024/06/15 00:00,5852,4.18,,13,107,1317,1757.0,Fitbit
U_ONGMX1GM32WP,16-Jun-2024,6885,4.92,37,11,21,1329,2149.0,Fitbit
U_ONGMX1GM32WP,2024-06-17,10155,7.25,89,,14,1261,2234.0,Fitbit
U_ONGMX1GM32WP,2024-06-18,9484,6.77,48,17,12,1207,2293.0,Fitbit
U_ONGMX1GM32WP,2024-06-19,9751,6.96,68,,128,1345,2665.0,Fitbit
U_ONGMX1GM32WP,20-Jun-2024,10316,7.37,52,11,30,1187,2558.0,Fitbit
U_ONGMX1GM32WP,21-Jun-2024,9168,6.55,,34,210,1344,,Fitbit
U_ONGMX1GM32WP,2024-06-22,8923,6.37,33,37,171,1366,2227.0,Fitbit
U_ONGMX1GM32WP,06/23/2024,10393,7.42,42,1,128,1342,2816.0,Fitbit
U_ONGMX1GM32WP,06/24/2024,10668,7.62,88,33,146,1317,3031.0,Fitbit
U_ONGMX1GM32WP,2024-06-25,9110,,50,1,,1355,2538.0,Fitbit
U_ONGMX1GM32WP,06/26/2024,8399,6.0,60,13,45,1255,2760.0,Fitbit
,2024-06-27,10313,7.37,59,33,36,1287,2126.0,Fitbit
U_ONGMX1GM32WP,28-Jun-2024,7896,5.64,52,,92,1311,2042.0,Fitbit
U_ONGMX1GM32WP,2024/06/29 00:00,6437,4.6,54,8,178,1328,2022.0,Fitbit
U_ONGMX1GM32WP,2024/06/30 00:00,9980,7.13,61,28,65,1174,1918.0,Fitbit
U_ONGMX1GM32WP,2024/07/01 00:00,9187,6.56,,,129,,,Fitbit
U_ONGMX1GM32WP,07/02/2024,9737,6.96,84,16,24,1242,2893.0,Fitbit
U_ONGMX1GM32WP,03-Jul-2024,8622,6.16,53,18,205,1314,,Fitbit
U_ONGMX1GM32WP,2024/07/04 00:00,8592,6.14,,15,146,1268,2696.0,Fitbit
U_ONGMX1GM32WP,2024/07/05 00:00,10990,7.85,86,21,190,1244,2354.0,Fitbit
U_ONGMX1GM32WP,2024/07/06 00:00,8372,,19,26,213,1273,2800.0,Fitbit
U_ONGMX1GM32WP,07-Jul-2024,7781,,57,16,81,1298,2066.0,Fitbit
U_ONGMX1GM32WP,08-Jul-2024,11481,,,,95,1238,3005.0,Fitbit
U_ONGMX1GM32WP,09-Jul-2024,7183,5.13,62,9,115,1336,2330.0,Fitbit
U_ONGMX1GM32WP,10-Jul-2024,9043,6.46,69,6,35,1359,2061.0,Fitbit
U_ONGMX1GM32WP,11-Jul-2024,9700,6.93,64,37,92,1204,2306.0,Fitbit
U_ONGMX1GM32WP,2024/07/12 00:00,10317,7.37,49,16,187,1322,2488.0,Fitbit
U_ONGMX1GM32WP,07/13/2024,8081,5.77,68,12,,1256,2004.0,Fitbit
,2024/07/19 00:00,8872,6.34,69,38,130,1187,2440.0,Fitbit
U_ONGMX1GM32WP,2024/07/20 00:00,10069,7.19,76,27,107,1208,2663.0,Fitbit
U_ONGMX1GM32WP,07/21/2024,8793,6.28,,29,26,1340,2329.0,Fitbit
U_ONGMX1GM32WP,07/22/2024,10156,7.25,57,18,6,1304,2252.0,Fitbit
U_ONGMX1GM32WP,23-Jul-2024,8838,6.31,37,31,3,,2445.0,Fitbit
U_ONGMX1GM32WP,07/24/2024,11315,8.08,82,40,159,1313,2512.0,Fitbit
U_ONGMX1GM32WP,25-Jul-2024,9535,6.81,57,17,65,1253,1943.0,Fitbit
U_ONGMX1GM32WP,26-Jul-2024,9492,6.78,56,34,141,1219,2309.0,Fitbit
U_ONGMX1GM32WP,07/27/2024,8572,6.12,,28,192,1227,2283.0,Fitbit
U_ONGMX1GM32WP,07/28/2024,9704,6.93,55,34,198,1353,2489.0,Fitbit
U_ONGMX1GM32WP,2024/07/29 00:00,11239,8.03,91,31,206,1249,2417.0,Fitbit
U_ONGMX1GM32WP,07/30/2024,11131,7.95,76,10,10,1205,2327.0,Fitbit
U_ONGMX1GM32WP,31-Jul-2024,8368,5.98,55,9,39,1239,2452.0,Fitbit
U_ONGMX1GM32WP,08/01/2024,10000,7.14,,15,81,1195,2338.0,Fitbit
U_ONGMX1GM32WP,2024/08/02 00:00,,6.51,49,37,177,1341,2144.0,Fitbit
U_ONGMX1GM32WP,04-Aug-2024,9765,6.97,67,20,126,,,Fitbit
,2024/08/05 00:00,11344,8.1,95,18,92,1205,2342.0,Fitbit
U_ONGMX1GM32WP,2024/08/06 00:00,12215,8.72,86,,4,1256,2572.0,Fitbit
U_ONGMX1GM32WP,2024/08/07 00:00,9957,7.11,77,38,203,,2461.0,Fitbit
U_ONGMX1GM32WP,08/08/2024,12994,9.28,103,24,153,1180,2331.0,Fitbit
U_ONGMX1GM32WP,2024/08/09 00:00,10064,7.19,66,40,167,1279,2266.0,Fitbit
,10-Aug-2024,8378,5.98,60,22,75,1208,2331.0,Fitbit
U_ONGMX1GM32WP,2024/08/11 00:00,9623,6.87,60,33,84,1343,2443.0,Fitbit
,12-Aug-2024,12761,9.12,86,,96,1174,2374.0,Fitbit
U_ONGMX1GM32WP,08/13/2024,9066,6.48,37,16,,1324,2353.0,Fitbit
U_ONGMX1GM32WP,2024/08/14 00:00,11584,8.27,,30,41,1264,2380.0,Fitbit
U_ONGMX1GM32WP,2024/08/15 00:00,11798,8.43,,5,,1226,,Fitbit
U_ONGMX1GM32WP,08/17/2024,9119,6.51,62,40,208,1310,2598.0,Fitbit
U_ONGMX1GM32WP,2024-08-18,8329,5.95,65,,134,1257,2588.0,Fitbit
U_ONGMX1GM32WP,2024-08-19,10383,,87,38,215,1295,2339.0,Fitbit
,2024/08/20 00:00,12500,,91,5,182,1282,2805.0,Fitbit
U_ONGMX1GM32WP,21-Aug-2024,9610,6.86,46,38,,1265,2000.0,Fitbit
U_ONGMX1GM32WP,08/22/2024,11555,8.25,80,36,116,,,Fitbit
,2024/08/23 00:00,10702,7.64,62,2,183,1191,2204.0,Fitbit
U_ONGMX1GM32WP,2024/08/24 00:00,10457,7.47,61,10,72,,2440.0,Fitbit
U_ONGMX1GM32WP,2024-08-26,11349,8.11,85,12,8,1288,2440.0,Fitbit
U_ONGMX1GM32WP,08/27/2024,10539,7.53,89,4,,1273,2243.0,Fitbit
U_ONGMX1GM32WP,2024-08-28,12412,8.87,65,12,206,1278,2439.0,Fitbit
U_ONGMX1GM32WP,29-Aug-2024,11346,8.1,91,2,77,1253,2363.0,Fitbit
U_ONGMX1GM32WP,30-Aug-2024,9628,6.88,67,1,,1234,2513.0,Fitbit
U_ONGMX1GM32WP,2024-08-31,11165,7.97,60,18,134,1230,2255.0,Fitbit
,09/01/2024,6641,4.74,,26,123,1372,1750.0,Fitbit
U_ONGMX1GM32WP,2024-09-02,,7.34,,17,76,1354,2477.0,Fitbit
U_ONGMX1GM32WP,2024/09/03 00:00,11449,8.18,88,33,57,1224,2360.0,Fitbit
U_ONGMX1GM32WP,2024/09/05 00:00,10452,7.47,69,38,82,1315,2459.0,Fitbit
U_ONGMX1GM32WP,2024-09-06,10603,7.57,60,18,124,1372,2250.0,Fitbit
U_ONGMX1GM32WP,2024/09/07 00:00,8899,6.36,,17,58,1367,2502.0,Fitbit
U_ONGMX1GM32WP,2024/09/08 00:00,10357,7.4,58,21,146,1317,2872.0,Fitbit
U_ONGMX1GM32WP,2024-09-09,11517,8.23,73,12,,1234,2449.0,Fitbit
,2024-09-10,10232,,49,,40,1198,1746.0,Fitbit
U_ONGMX1GM32WP,2024/09/11 00:00,12169,8.69,72,9,27,,2745.0,Fitbit
U_ONGMX1GM32WP,09/12/2024,9635,6.88,61,6,45,1226,2507.0,Fitbit
U_ONGMX1GM32WP,13-Sep-2024,8488,6.06,67,32,29,1195,2341.0,Fitbit
U_ONGMX1GM32WP,09/14/2024,7344,5.25,48,15,209,1308,2474.0,Fitbit
U_ONGMX1GM32WP,09/15/2024,5267,3.76,0,32,157,1403,2398.0,Fitbit
U_ONGMX1GM32WP,16-Sep-2024,10435,7.45,82,24,20,1223,2144.0,Fitbit
U_ONGMX1GM32WP,09/17/2024,10563,7.54,62,29,100,1333,2290.0,Fitbit
,2024-09-18,10947,7.82,,30,8,1242,2630.0,Fitbit
U_ONGMX1GM32WP,2024-09-19,9220,6.59,,15,152,1222,2442.0,Fitbit
U_ONGMX1GM32WP,2024/09/20 00:00,9363,,71,,133,1205,2235.0,Fitbit
U_ONGMX1GM32WP,10/03/2024,9998,,81,,36,1354,2510.0,Fitbit
U_ONGMX1GM32WP,10/04/2024,9090,6.49,57,26,108,1216,2245.0,Fitbit
,2024-10-05,10880,7.77,62,30,114,1311,2251.0,Fitbit
U_ONGMX1GM32WP,2024-10-06,7203,5.14,43,,194,1347,2414.0,Fitbit
U_ONGMX1GM32WP,2024-10-07,9714,6.94,41,27,206,,1792.0,Fitbit
U_ONGMX1GM32WP,2024-10-08,11676,8.34,81,1,63,,,Fitbit
U_ONGMX1GM32WP,2024-10-09,10892,7.78,54,28,199,1295,2440.0,Fitbit
U_ONGMX1GM32WP,10-Oct-2024,7689,5.49,43,21,,1229,2252.0,Fitbit
U_ONGMX1GM32WP,2024-10-11,11872,8.48,,,42,1170,2472.0,Fitbit
U_ONGMX1GM32WP,2024/10/12 00:00,8303,5.93,,0,,1210,2628.0,Fitbit
U_ONGMX1GM32WP,2024/10/13 00:00,10408,7.43,71,27,41,1221,2613.0,Fitbit
U_ONGMX1GM32WP,2024-10-14,9695,6.92,48,29,56,1232,2453.0,Fitbit
U_ONGMX1GM32WP,15-Oct-2024,12927,9.23,112,13,17,1177,2461.0,Fitbit
U_ONGMX1GM32WP,2024-10-16,10446,7.46,77,26,193,1310,2289.0,Fitbit
U_ONGMX1GM32WP,17-Oct-2024,9048,6.46,35,4,155,1220,2806.0,Fitbit
U_ONGMX1GM32WP,2024/10/18 00:00,11533,8.24,72,15,42,1279,2438.0,Fitbit
U_ONGMX1GM32WP,2024/10/19 00:00,8901,6.36,,32,161,1306,2190.0,Fitbit
U_ONGMX1GM32WP,2024-10-20,8760,6.26,51,2,,1202,2160.0,Fitbit
U_ONGMX1GM32WP,2024-10-21,8667,6.19,41,2,219,1243,2208.0,Fitbit
U_ONGMX1GM32WP,2024-10-22,8373,5.98,41,5,164,1358,2825.0,Fitbit
U_ONGMX1GM32WP,2024-10-23,14574,10.41,128,27,134,1244,3011.0,Fitbit
,2024/10/24 00:00,12174,8.7,78,10,93,1266,2618.0,Fitbit
U_ONGMX1GM32WP,2024-10-25,10204,7.29,62,3,72,1337,2056.0,Fitbit
U_ONGMX1GM32WP,2024-10-26,8149,5.82,43,1,22,,2411.0,Fitbit
U_ONGMX1GM32WP,10/27/2024,7718,5.51,54,22,179,,2529.0,Fitbit
U_ONGMX1GM32WP,10/28/2024,9672,6.91,,31,124,1229,2600.0,Fitbit
U_ONGMX1GM32WP,29-Oct-2024,9420,6.73,59,2,110,1202,2356.0,Fitbit
U_ONGMX1GM32WP,10/30/2024,10594,,56,10,113,1278,2407.0,Fitbit
U_ONGMX1GM32WP,31-Oct-2024,8712,6.22,57,5,,1346,2544.0,Fitbit
U_ONGMX1GM32WP,11/01/2024,9528,6.81,,16,87,1204,2707.0,Fitbit
U_ONGMX1GM32WP,2024-11-02,6286,4.49,37,16,,1312,2899.0,Fitbit
U_ONGMX1GM32WP,03-Nov-2024,8843,6.32,52,38,73,1194,2168.0,Fitbit
U_ONGMX1GM32WP,2024-11-04,11341,8.1,50,36,63,1324,2244.0,Fitbit
U_ONGMX1GM32WP,2024/11/05 00:00,9385,6.7,,19,91,1288,2300.0,Fitbit
U_ONGMX1GM32WP,2024/11/06 00:00,8781,,55,26,213,1244,2606.0,Fitbit
U_ONGMX1GM32WP,08-Nov-2024,11501,8.21,,5,200,1277,2762.0,Fitbit
U_ONGMX1GM32WP,11/09/2024,7764,,37,,190,1335,2510.0,Fitbit
U_ONGMX1GM32WP,11/10/2024,,5.8,64,1,159,1349,1906.0,Fitbit
U_ONGMX1GM32WP,11-Nov-2024,12301,8.79,81,21,2,1309,2337.0,Fitbit
U_ONGMX1GM32WP,12-Nov-2024,11418,8.16,65,14,85,1190,2558.0,Fitbit
U_ONGMX1GM32WP,11/13/2024,9611,6.87,84,25,116,1204,2035.0,Fitbit
U_ONGMX1GM32WP,2024/11/14 00:00,13707,9.79,83,,99,1264,2770.0,Fitbit
U_ONGMX1GM32WP,15-Nov-2024,10434,7.45,78,36,,1228,2438.0,Fitbit
U_ONGMX1GM32WP,2024/11/16 00:00,9583,6.84,79,,35,1192,2610.0,Fitbit
U_ONGMX1GM32WP,17-Nov-2024,6691,4.78,46,25,137,1368,2044.0,Fitbit
U_ONGMX1GM32WP,2024-11-18,8260,5.9,59,40,79,1254,2402.0,Fitbit
U_ONGMX1GM32WP,2024/11/19 00:00,10321,7.37,77,0,184,1184,2339.0,Fitbit
U_ONGMX1GM32WP,11/20/2024,9922,7.09,71,39,43,1206,2550.0,Fitbit
U_ONGMX1GM32WP,21-Nov-2024,11956,8.54,71,27,62,1250,2979.0,Fitbit
U_ONGMX1GM32WP,22-Nov-2024,11787,8.42,82,3,,1171,2104.0,Fitbit
U_ONGMX1GM32WP,23-Nov-2024,11271,8.05,,15,218,1247,2122.0,Fitbit
U_ONGMX1GM32WP,2024/11/24 00:00,8848,,45,23,112,1337,2302.0,Fitbit
U_ONGMX1GM32WP,2024-11-25,10434,7.45,47,,172,1359,2433.0,Fitbit
U_ONGMX1GM32WP,26-Nov-2024,11137,7.96,73,33,216,1341,2639.0,Fitbit
U_ONGMX1GM32WP,2024-11-27,10579,7.56,65,4,218,1228,2290.0,Fitbit
U_ONGMX1GM32WP,11/28/2024,11209,8.01,62,1,149,1247,2317.0,Fitbit
U_ONGMX1GM32WP,12/12/2024,9671,6.91,46,16,60,1368,2033.0,Fitbit
U_ONGMX1GM32WP,13-Dec-2024,12845,9.18,90,33,42,1249,2434.0,Fitbit
,12/14/2024,9552,6.82,62,4,132,1307,2888.0,Fitbit
U_ONGMX1GM32WP,15-Dec-2024,10218,7.3,69,5,140,1265,1930.0,Fitbit
U_ONGMX1GM32WP,2024/12/16 00:00,12019,8.59,72,23,126,1186,2620.0,Fitbit
U_ONGMX1GM32WP,17-Dec-2024,11156,7.97,43,2,107,1213,2294.0,Fitbit
U_ONGMX1GM32WP,2024/12/18 00:00,9232,6.59,41,11,45,,2347.0,Fitbit
U_ONGMX1GM32WP,2024/12/19 00:00,10292,,66,,,1182,1955.0,Fitbit
U_ONGMX1GM32WP,2024-12-20,9034,,,15,182,1231,2077.0,Fitbit
U_ONGMX1GM32WP,2024/12/21 00:00,7968,5.69,26,38,7,1258,,Fitbit
U_ONGMX1GM32WP,22-Dec-2024,9045,6.46,74,,49,,2502.0,Fitbit
U_ONGMX1GM32WP,2024-12-23,10216,7.3,64,6,150,,1875.0,Fitbit
U_ONGMX1GM32WP,2024/12/24 00:00,11625,8.3,62,3,194,1219,2376.0,Fitbit
U_ONGMX1GM32WP,2024/12/26 00:00,10475,7.48,60,10,218,1311,2472.0,Fitbit
,2024-12-27,11972,8.55,87,16,78,1195,2905.0,Fitbit
U_ONGMX1GM32WP,12/28/2024,9017,6.44,70,,34,1281,2388.0,Fitbit
U_ONGMX1GM32WP,29-Dec-2024,10758,,87,8,33,1194,,Fitbit
U_ONGMX1GM32WP,30-Dec-2024,,7.82,71,36,50,1339,,Fitbit
U_ONGMX1GM32WP,12/31/2024,8243,5.89,55,14,220,1241,1896.0,Fitbit
U_IIYMYRSVZN4R,2024-01-01,7603,5.43,31,34,135,1365,1872.0,Fitbit
U_IIYMYRSVZN4R,2024-01-02,7712,5.51,25,2,161,1251,2678.0,Fitbit
U_IIYMYRSVZN4R,2024/01/09 00:00,5126,3.66,40,,157,1339,2043.0,Fitbit
U_IIYMYRSVZN4R,2024-01-10,1981,1.42,12,22,16,1317,,Fitbit
U_IIYMYRSVZN4R,2024-01-11,6525,4.66,22,38,,1240,1873.0,Fitbit
U_IIYMYRSVZN4R,2024-01-12,7083,5.06,60,2,,1297,2511.0,Fitbit
U_IIYMYRSVZN4R,2024/01/13 00:00,1760,1.26,,20,73,1287,1985.0,Fitbit
U_IIYMYRSVZN4R,2024/01/14 00:00,2073,1.48,16,26,11,1321,2129.0,Fitbit
U_IIYMYRSVZN4R,2024-01-15,5841,4.17,33,27,149,1320,2001.0,Fitbit
U_IIYMYRSVZN4R,16-Jan-2024,5575,3.98,,13,205,1344,2109.0,Fitbit
U_IIYMYRSVZN4R,2024/01/17 00:00,3250,2.32,11,8,26,1297,2186.0,Fitbit
U_IIYMYRSVZN4R,2024-01-18,5541,3.96,27,8,127,1275,2070.0,Fitbit
U_IIYMYRSVZN4R,01/19/2024,5424,3.87,38,22,49,1241,2319.0,Fitbit
U_IIYMYRSVZN4R,20-Jan-2024,5795,4.14,44,4,41,1363,1963.0,Fitbit
U_IIYMYRSVZN4R,21-Jan-2024,4494,3.21,17,,43,,2300.0,Fitbit
,2024/01/22 00:00,6065,,,,97,,1599.0,Fitbit
U_IIYMYRSVZN4R,23-Jan-2024,7592,5.42,48,0,,,1823.0,Fitbit
,01/24/2024,7115,,,0,19,,2186.0,Fitbit
U_IIYMYRSVZN4R,25-Jan-2024,6702,4.79,59,35,12,1256,2124.0,Fitbit
U_IIYMYRSVZN4R,2024/01/26 00:00,8557,6.11,27,18,112,1319,2473.0,Fitbit
U_IIYMYRSVZN4R,2024/01/27 00:00,3755,2.68,10,35,93,1400,1909.0,Fitbit
U_IIYMYRSVZN4R,28-Jan-2024,1182,,5,0,187,1430,2040.0,Fitbit
U_IIYMYRSVZN4R,01/29/2024,5659,4.04,49,29,207,1311,1742.0,Fitbit
U_IIYMYRSVZN4R,30-Jan-2024,5249,3.75,40,24,132,1216,2206.0,Fitbit
U_IIYMYRSVZN4R,31-Jan-2024,6436,4.6,41,0,88,1375,2086.0,Fitbit
U_IIYMYRSVZN4R,02/01/2024,5820,4.16,,31,15,1262,1374.0,Fitbit
U_IIYMYRSVZN4R,02-Feb-2024,6481,4.63,30,36,178,1383,2117.0,Fitbit
U_IIYMYRSVZN4R,03-Feb-2024,4666,3.33,43,23,122,1302,,Fitbit
U_IIYMYRSVZN4R,02/04/2024,3035,2.17,16,,205,1322,1789.0,Fitbit
U_IIYMYRSVZN4R,02/05/2024,6089,4.35,37,27,188,1370,2108.0,Fitbit
U_IIYMYRSVZN4R,2024-02-06,5201,3.71,42,11,74,1369,2342.0,Fitbit
U_IIYMYRSVZN4R,07-Feb-2024,6325,,33,14,191,1267,1819.0,Fitbit
U_IIYMYRSVZN4R,2024-02-08,5401,3.86,19,28,109,,1980.0,Fitbit
U_IIYMYRSVZN4R,09-Feb-2024,5145,3.67,15,13,194,,1999.0,Fitbit
U_IIYMYRSVZN4R,02/10/2024,3540,2.53,17,12,109,1355,1501.0,Fitbit
U_IIYMYRSVZN4R,2024-02-11,2522,1.8,0,12,,1366,2327.0,Fitbit
,2024-02-12,5639,4.03,,17,35,1264,2216.0,Fitbit
U_IIYMYRSVZN4R,13-Feb-2024,3309,2.36,19,11,60,,2026.0,Fitbit
U_IIYMYRSVZN4R,2024/02/14 00:00,5705,4.08,23,11,206,1345,2165.0,Fitbit
U_IIYMYRSVZN4R,02/15/2024,6084,4.35,23,13,203,1338,2000.0,Fitbit
U_IIYMYRSVZN4R,2024/02/16 00:00,6677,4.77,61,32,152,1370,2327.0,Fitbit
U_IIYMYRSVZN4R,2024/02/17 00:00,6218,4.44,28,19,,1369,2066.0,Fitbit
U_IIYMYRSVZN4R,2024/02/18 00:00,7629,5.45,,24,,1336,2159.0,Fitbit
U_IIYMYRSVZN4R,02/19/2024,6418,4.58,55,,215,1220,2451.0,Fitbit
U_IIYMYRSVZN4R,02/20/2024,7927,5.66,55,0,,1237,2351.0,Fitbit
U_IIYMYRSVZN4R,2024/02/21 00:00,6348,4.53,44,38,185,1329,1974.0,Fitbit
U_IIYMYRSVZN4R,2024-02-22,6087,4.35,31,35,25,1339,2133.0,Fitbit
U_IIYMYRSVZN4R,2024-02-23,5244,3.75,30,,172,1329,2051.0,Fitbit
U_IIYMYRSVZN4R,02/24/2024,4623,3.3,23,9,133,1258,2167.0,Fitbit
U_IIYMYRSVZN4R,02/25/2024,7629,5.45,54,1,139,1194,2294.0,Fitbit
U_IIYMYRSVZN4R,2024/02/26 00:00,6623,4.73,13,5,80,1235,1799.0,Fitbit
U_IIYMYRSVZN4R,27-Feb-2024,4207,3.0,5,,138,1389,1883.0,Fitbit
U_IIYMYRSVZN4R,2024/02/28 00:00,5045,3.6,32,3,175,1253,2134.0,Fitbit
U_IIYMYRSVZN4R,02/29/2024,5677,4.05,17,32,,1245,2415.0,Fitbit
U_IIYMYRSVZN4R,2024-03-01,4821,3.44,,13,,1269,2392.0,Fitbit
U_IIYMYRSVZN4R,03/02/2024,,4.28,39,40,9,1389,2040.0,Fitbit
U_IIYMYRSVZN4R,03/03/2024,4672,3.34,30,,168,1375,2081.0,Fitbit
U_IIYMYRSVZN4R,2024/03/04 00:00,7129,5.09,50,10,,1308,2402.0,Fitbit
U_IIYMYRSVZN4R,03/05/2024,5640,4.03,16,40,211,1307,1897.0,Fitbit
U_IIYMYRSVZN4R,03/06/2024,5493,3.92,15,10,208,1227,,Fitbit
U_IIYMYRSVZN4R,07-Mar-2024,4182,2.99,28,14,24,,2556.0,Fitbit
U_IIYMYRSVZN4R,08-Mar-2024,7525,5.38,44,,152,1203,1986.0,Fitbit
,2024-03-09,4134,2.95,27,38,216,1236,1850.0,Fitbit
U_IIYMYRSVZN4R,10-Mar-2024,4412,3.15,38,4,105,1384,1808.0,Fitbit
U_IIYMYRSVZN4R,11-Mar-2024,4968,,0,3,99,1308,1929.0,Fitbit
U_IIYMYRSVZN4R,2024-03-12,5942,4.24,15,38,,1349,2238.0,Fitbit
U_IIYMYRSVZN4R,13-Mar-2024,5212,3.72,66,,93,1195,1533.0,Fitbit
U_IIYMYRSVZN4R,2024/03/14 00:00,3264,2.33,29,39,50,1303,1811.0,Fitbit
U_IIYMYRSVZN4R,2024/03/15 00:00,6287,4.49,27,6,161,1241,2228.0,Fitbit
U_IIYMYRSVZN4R,03/16/2024,4468,3.19,8,32,98,,2038.0,Fitbit
U_IIYMYRSVZN4R,17-Mar-2024,3979,2.84,36,10,197,1227,1550.0,Fitbit
,2024-03-18,6058,4.33,39,,163,1313,2157.0,Fitbit
U_IIYMYRSVZN4R,19-Mar-2024,6956,4.97,58,26,17,1247,2162.0,Fitbit
U_IIYMYRSVZN4R,03/20/2024,7357,5.25,55,26,15,1336,2191.0,Fitbit
U_IIYMYRSVZN4R,03/21/2024,8411,6.01,,37,14,,2073.0,Fitbit
,2024-03-22,6747,4.82,56,20,99,1331,2117.0,Fitbit
U_IIYMYRSVZN4R,2024/03/23 00:00,3733,2.67,9,,141,,2335.0,Fitbit
U_IIYMYRSVZN4R,24-Mar-2024,2622,1.87,12,10,,1404,2011.0,Fitbit
,25-Mar-2024,5739,4.1,38,32,112,1381,1917.0,Fitbit
U_IIYMYRSVZN4R,2024-03-26,5432,3.88,10,26,113,1327,1785.0,Fitbit
U_IIYMYRSVZN4R,2024-03-27,5861,4.19,24,,,1350,2574.0,Fitbit
U_IIYMYRSVZN4R,28-Mar-2024,8021,,65,,191,1266,2515.0,Fitbit
U_IIYMYRSVZN4R,2024-03-29,7647,5.46,,12,199,1217,1903.0,Fitbit
U_IIYMYRSVZN4R,2024-03-30,,3.65,44,29,116,,2296.0,Fitbit
U_IIYMYRSVZN4R,31-Mar-2024,4278,3.06,14,33,191,1282,,Fitbit
U_IIYMYRSVZN4R,2024-04-01,6312,4.51,28,5,189,1273,1813.0,Fitbit
,2024/04/02 00:00,7680,5.49,,5,180,1259,2136.0,Fitbit
U_IIYMYRSVZN4R,2024-04-06,3360,2.4,4,8,33,1404,,Fitbit
U_IIYMYRSVZN4R,2024/04/07 00:00,4715,3.37,50,4,141,1300,2165.0,Fitbit
U_IIYMYRSVZN4R,2024-04-08,5046,3.6,28,31,7,1357,2335.0,Fitbit
U_IIYMYRSVZN4R,2024/04/09 00:00,5605,4.0,,8,77,1220,2475.0,Fitbit
U_IIYMYRSVZN4R,10-Apr-2024,6607,4.72,16,12,56,1227,2359.0,Fitbit
U_IIYMYRSVZN4R,04/11/2024,6087,4.35,,,206,1293,1999.0,Fitbit
U_IIYMYRSVZN4R,2024/04/12 00:00,6698,4.78,42,20,22,,1742.0,Fitbit
U_IIYMYRSVZN4R,04/13/2024,2102,1.5,0,20,65,1268,2636.0,Fitbit
U_IIYMYRSVZN4R,04/14/2024,4246,3.03,34,26,94,1397,1949.0,Fitbit
U_IIYMYRSVZN4R,2024/04/15 00:00,5430,3.88,29,13,167,1307,1612.0,Fitbit
,2024/04/16 00:00,5326,3.8,28,10,,1377,2540.0,Fitbit
U_IIYMYRSVZN4R,04/17/2024,8919,6.37,49,,115,1303,2319.0,Fitbit
U_IIYMYRSVZN4R,19-Apr-2024,5318,3.8,36,19,2,1367,2193.0,Fitbit
U_IIYMYRSVZN4R,2024/04/20 00:00,6185,4.42,19,13,67,1350,1842.0,Fitbit
U_IIYMYRSVZN4R,21-Apr-2024,3158,2.26,0,3,207,1288,1633.0,Fitbit
U_IIYMYRSVZN4R,2024-04-22,5197,3.71,45,,205,1363,1903.0,Fitbit
U_IIYMYRSVZN4R,2024/04/23 00:00,5773,4.12,36,,81,1227,1995.0,Fitbit
U_IIYMYRSVZN4R,24-Apr-2024,8007,5.72,64,31,88,1364,2407.0,Fitbit
,2024/04/25 00:00,6468,4.62,46,26,15,1231,2586.0,Fitbit
U_IIYMYRSVZN4R,04/26/2024,5011,3.58,14,6,63,1377,1714.0,Fitbit
U_IIYMYRSVZN4R,27-Apr-2024,5631,,,37,,1240,2228.0,Fitbit
U_IIYMYRSVZN4R,04/28/2024,2938,2.1,5,9,127,1370,1853.0,Fitbit
U_IIYMYRSVZN4R,29-Apr-2024,3329,,0,33,194,1354,2383.0,Fitbit
U_IIYMYRSVZN4R,2024-04-30,6528,4.66,16,,9,1285,2212.0,Fitbit
U_IIYMYRSVZN4R,2024-05-01,6752,4.82,26,26,76,1316,2098.0,Fitbit
U_IIYMYRSVZN4R,2024-05-02,6884,4.92,12,26,22,1250,2297.0,Fitbit
U_IIYMYRSVZN4R,2024/05/03 00:00,5356,3.83,33,4,77,1292,1900.0,Fitbit
,04-May-2024,,2.0,18,3,,1363,2550.0,Fitbit
U_IIYMYRSVZN4R,2024/05/05 00:00,4011,2.87,15,39,,1262,1911.0,Fitbit
U_IIYMYRSVZN4R,2024/05/06 00:00,8093,5.78,61,2,48,1341,2237.0,Fitbit
U_IIYMYRSVZN4R,2024/05/07 00:00,5349,3.82,23,,199,1238,2555.0,Fitbit
U_IIYMYRSVZN4R,2024/05/09 00:00,7574,5.41,68,20,,1209,2499.0,Fitbit
U_IIYMYRSVZN4R,05/10/2024,2768,1.98,0,36,96,1287,1946.0,Fitbit
U_IIYMYRSVZN4R,2024-05-11,5496,3.93,21,19,171,1360,1700.0,Fitbit
U_IIYMYRSVZN4R,12-May-2024,4081,2.92,17,10,85,1323,1756.0,Fitbit
U_IIYMYRSVZN4R,13-May-2024,3253,2.32,15,33,155,,2302.0,Fitbit
