user,type,startDate,endDate,value,unit,sourceName,device,metadata
U_32CWT04CHSDI,HKCategoryTypeIdentifierSleepAnalysis,2024-10-15T00:00:00,2024-10-16T00:00:00,1884.7,,,Apple Watch Series 8,
U_32CWT04CHSDI,HKQuantityTypeIdentifierActiveEnergyBurned,2024-10-16T00:00:00,2024-10-17T00:00:00,2780.6,count,,,"{alg:v2,confidence:0.8}"
U_32CWT04CHSDI,HKQuantityTypeIdentifierRestingHeartRate,2024-10-17 00:00:00 ,2024-10-18T00:00:00,7171,min,,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_32CWT04CHSDI,HKQuantityTypeIdentifierStepCount,2024-10-18 00:00:00 ,2024-10-19T00:00:00,94.0,bpm,Health,Apple Watch Series 8,{workout:run}
U_32CWT04CHSDI,HKQuantityTypeIdentifierActiveEnergyBurned,2024-10-19 00:00:00 ,2024-10-20T00:00:00,2457.7,Cal,iPhone,Apple Watch Series 8,
U_32CWT04CHSDI,HKQuantityTypeIdentifierStepCount,2024-10-20 00:00:00 ,2024-10-21T00:00:00,4272,bpm,,Apple Watch Series 8,{workout:run}
U_32CWT04CHSDI,HKCategoryTypeIdentifierSleepAnalysis,2024-10-21 00:00:00 ,2024-10-22T00:00:00,5725,,Health,Apple Watch Ultra,
U_32CWT04CHSDI,HKQuantityTypeIdentifierRestingHeartRate,2024-10-22T00:00:00,2024-10-23T00:00:00,5665,kcal,,Apple Watch Ultra,
U_32CWT04CHSDI,HKCategoryTypeIdentifierSleepAnalysis,2024-10-23T00:00:00,2024-10-24T00:00:00,7499,bpm,Apple Watch,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_32CWT04CHSDI,HKQuantityTypeIdentifierActiveEnergyBurned,2024-10-24 00:00:00 ,2024-10-25T00:00:00,2173.2,kcal,iPhone,,{tz:Europe/Berlin}
U_32CWT04CHSDI,HKCategoryTypeIdentifierSleepAnalysis,2024-10-25 00:00:00 ,2024-10-26T00:00:00,2063.2,bpm,iPhone,,{tz:Europe/Berlin}
U_32CWT04CHSDI,HKQuantityTypeIdentifierRestingHeartRate,2024-10-26 00:00:00 ,2024-10-27T00:00:00,2521.5,min,Apple Watch,Apple Watch Ultra,{workout:run}
U_32CWT04CHSDI,HKQuantityTypeIdentifierStepCount,2024-10-27 00:00:00 ,2024-10-28T00:00:00,86.9,count,iPhone,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_32CWT04CHSDI,HKQuantityTypeIdentifierActiveEnergyBurned,2024-10-28T00:00:00,2024-10-29T00:00:00,88.7,Cal,,Apple Watch Series 8,
U_32CWT04CHSDI,HKQuantityTypeIdentifierStepCount,2024-10-29 00:00:00 ,2024-10-30T00:00:00,2036.0,bpm,,Apple Watch Series 8,{tz:Europe/Berlin}
U_32CWT04CHSDI,HKQuantityTypeIdentifierRestingHeartRate,2024-10-30T00:00:00,2024-10-31T00:00:00,6533,min,iPhone,,{workout:run}
U_32CWT04CHSDI,HKQuantityTypeIdentifierRestingHeartRate,2024-10-31 00:00:00 ,2024-11-01T00:00:00,9007,hour,,Apple Watch Ultra,
U_32CWT04CHSDI,HKQuantityTypeIdentifierActiveEnergyBurned,2024-11-02 00:00:00 ,2024-11-03T00:00:00,1869.3,kcal,Apple Watch,,
U_32CWT04CHSDI,HKQuantityTypeIdentifierActiveEnergyBurned,2024-11-03 00:00:00 ,2024-11-04T00:00:00,474.0,,Apple Watch,,{tz:Europe/Berlin}
U_32CWT04CHSDI,HKQuantityTypeIdentifierActiveEnergyBurned,2024-11-04T00:00:00,2024-11-05T00:00:00,90.9,count,Apple Watch,Apple Watch Series 8,{tz:Europe/Berlin}
U_32CWT04CHSDI,HKQuantityTypeIdentifierStepCount,2024-11-05T00:00:00,2024-11-06T00:00:00,2261.7,bpm,Apple Watch,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_32CWT04CHSDI,HKQuantityTypeIdentifierRestingHeartRate,2024-11-06 00:00:00 ,2024-11-07T00:00:00,2233.1,,Apple Watch,,{tz:Europe/Berlin}
U_32CWT04CHSDI,HKQuantityTypeIdentifierRestingHeartRate,2024-11-07T00:00:00,2024-11-08T00:00:00,93.5,min,,Apple Watch Series 8,
U_32CWT04CHSDI,HKQuantityTypeIdentifierActiveEnergyBurned,2024-11-08 00:00:00 ,2024-11-09T00:00:00,2102.7,,Apple Watch,Apple Watch Series 8,{workout:run}
U_32CWT04CHSDI,HKQuantityTypeIdentifierRestingHeartRate,2024-11-09T00:00:00,2024-11-10T00:00:00,2214,count,Apple Watch,Apple Watch Ultra,
U_32CWT04CHSDI,HKQuantityTypeIdentifierRestingHeartRate,2024-11-10T00:00:00,2024-11-11T00:00:00,88.7,min,Apple Watch,Apple Watch Series 8,{tz:Europe/Berlin}
U_32CWT04CHSDI,HKQuantityTypeIdentifierActiveEnergyBurned,2024-11-11T00:00:00,2024-11-12T00:00:00,2411.4,,,Apple Watch Series 8,
U_32CWT04CHSDI,HKQuantityTypeIdentifierActiveEnergyBurned,2024-11-12T00:00:00,2024-11-13T00:00:00,1854.6,bpm,Health,,{workout:run}
U_32CWT04CHSDI,HKQuantityTypeIdentifierRestingHeartRate,2024-11-13T00:00:00,2024-11-14T00:00:00,5636,Cal,,Apple Watch Ultra,
U_32CWT04CHSDI,HKQuantityTypeIdentifierStepCount,2024-11-14T00:00:00,2024-11-15T00:00:00,5425,bpm,Apple Watch,,{workout:run}
U_32CWT04CHSDI,HKQuantityTypeIdentifierStepCount,2024-11-15 00:00:00 ,2024-11-16T00:00:00,5037,bpm,iPhone,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_32CWT04CHSDI,HKQuantityTypeIdentifierActiveEnergyBurned,2024-11-16T00:00:00,2024-11-17T00:00:00,4977,kcal,Health,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_32CWT04CHSDI,HKQuantityTypeIdentifierRestingHeartRate,2024-11-17 00:00:00 ,2024-11-18T00:00:00,1997.8,kcal,Health,,{workout:run}
U_32CWT04CHSDI,HKQuantityTypeIdentifierRestingHeartRate,2024-11-18T00:00:00,2024-11-19T00:00:00,1752.0,hour,,Apple Watch Series 8,{workout:run}
U_32CWT04CHSDI,HKQuantityTypeIdentifierRestingHeartRate,2024-11-19 00:00:00 ,2024-11-20T00:00:00,2826,kcal,,,{tz:Europe/Berlin}
U_32CWT04CHSDI,HKQuantityTypeIdentifierActiveEnergyBurned,2024-11-21 00:00:00 ,2024-11-22T00:00:00,87.4,bpm,iPhone,Apple Watch Series 8,
U_32CWT04CHSDI,HKQuantityTypeIdentifierActiveEnergyBurned,2024-11-21 00:00:00 ,2024-11-22T00:00:00,87.4,bpm,iPhone,Apple Watch Series 8,
U_32CWT04CHSDI,HKCategoryTypeIdentifierSleepAnalysis,2024-11-22T00:00:00,2024-11-23T00:00:00,1894.8,,Apple Watch,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_32CWT04CHSDI,HKQuantityTypeIdentifierStepCount,2024-11-23 00:00:00 ,2024-11-24T00:00:00,,hour,iPhone,Apple Watch Ultra,{workout:run}
U_32CWT04CHSDI,HKQuantityTypeIdentifierStepCount,2024-11-24 00:00:00 ,2024-11-25T00:00:00,94.0,Cal,Health,Apple Watch Series 8,
U_32CWT04CHSDI,HKCategoryTypeIdentifierSleepAnalysis,2024-11-25T00:00:00,2024-11-26T00:00:00,,min,iPhone,,{workout:run}
U_32CWT04CHSDI,HKQuantityTypeIdentifierActiveEnergyBurned,2024-11-26 00:00:00 ,2024-11-27T00:00:00,1758.7,Cal,Health,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_32CWT04CHSDI,HKCategoryTypeIdentifierSleepAnalysis,2024-11-28 00:00:00 ,2024-11-29T00:00:00,2373.7,count,Apple Watch,Apple Watch Ultra,{workout:run}
U_32CWT04CHSDI,HKQuantityTypeIdentifierStepCount,2024-11-29T00:00:00,2024-11-30T00:00:00,1897.6,kcal,Health,Apple Watch Series 8,{tz:Europe/Berlin}
U_32CWT04CHSDI,HKQuantityTypeIdentifierStepCount,2024-11-30T00:00:00,2024-12-01T00:00:00,2302.1,hour,,,
U_32CWT04CHSDI,HKQuantityTypeIdentifierStepCount,2024-12-01T00:00:00,2024-12-02T00:00:00,2131.6,Cal,Apple Watch,,{tz:Europe/Berlin}
U_32CWT04CHSDI,HKQuantityTypeIdentifierActiveEnergyBurned,2024-12-02T00:00:00,2024-12-03T00:00:00,83.9,count,iPhone,,{tz:Europe/Berlin}
U_32CWT04CHSDI,HKCategoryTypeIdentifierSleepAnalysis,2024-12-03 00:00:00 ,2024-12-04T00:00:00,1888.7,hour,Apple Watch,Apple Watch Series 8,{workout:run}
U_32CWT04CHSDI,HKQuantityTypeIdentifierRestingHeartRate,2024-12-04T00:00:00,2024-12-05T00:00:00,458.0,kcal,iPhone,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_32CWT04CHSDI,HKQuantityTypeIdentifierRestingHeartRate,2024-12-05T00:00:00,2024-12-06T00:00:00,2062.3,bpm,Health,Apple Watch Ultra,{tz:Europe/Berlin}
U_32CWT04CHSDI,HKCategoryTypeIdentifierSleepAnalysis,2024-12-06T00:00:00,2024-12-07T00:00:00,2120.7,Cal,Apple Watch,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_32CWT04CHSDI,HKQuantityTypeIdentifierStepCount,2024-12-07 00:00:00 ,2024-12-08T00:00:00,6467,min,Health,Apple Watch Ultra,{tz:Europe/Berlin}
U_32CWT04CHSDI,HKQuantityTypeIdentifierRestingHeartRate,2024-12-17 00:00:00 ,2024-12-18T00:00:00,6010,min,iPhone,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_32CWT04CHSDI,HKQuantityTypeIdentifierActiveEnergyBurned,2024-12-18 00:00:00 ,2024-12-19T00:00:00,2156.0,bpm,iPhone,,{tz:Europe/Berlin}
U_32CWT04CHSDI,HKQuantityTypeIdentifierStepCount,2024-12-19T00:00:00,2024-12-20T00:00:00,4432,kcal,Apple Watch,,"{alg:v2,confidence:0.8}"
U_32CWT04CHSDI,HKQuantityTypeIdentifierStepCount,2024-12-20T00:00:00,2024-12-21T00:00:00,474.0,hour,Apple Watch,Apple Watch Ultra,{workout:run}
U_32CWT04CHSDI,HKCategoryTypeIdentifierSleepAnalysis,2024-12-21 00:00:00 ,2024-12-22T00:00:00,1976.9,Cal,,Apple Watch Ultra,{tz:Europe/Berlin}
U_32CWT04CHSDI,HKQuantityTypeIdentifierStepCount,2024-12-22T00:00:00,2024-12-23T00:00:00,1809,bpm,Health,Apple Watch Ultra,{tz:Europe/Berlin}
U_32CWT04CHSDI,HKQuantityTypeIdentifierRestingHeartRate,2024-12-23T00:00:00,2024-12-24T00:00:00,542.0,kcal,Health,Apple Watch Series 8,
U_32CWT04CHSDI,HKQuantityTypeIdentifierStepCount,2024-12-24T00:00:00,2024-12-25T00:00:00,1919.9,,,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_32CWT04CHSDI,HKCategoryTypeIdentifierSleepAnalysis,2024-12-25T00:00:00,2024-12-26T00:00:00,5468,,Health,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_32CWT04CHSDI,HKQuantityTypeIdentifierStepCount,2024-12-26T00:00:00,2024-12-27T00:00:00,1803.6,hour,,Apple Watch Ultra,
U_32CWT04CHSDI,HKQuantityTypeIdentifierStepCount,2024-12-27T00:00:00,2024-12-28T00:00:00,2014.9,kcal,iPhone,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_32CWT04CHSDI,HKQuantityTypeIdentifierRestingHeartRate,2024-12-28 00:00:00 ,2024-12-29T00:00:00,1821.4,hour,Apple Watch,Apple Watch Series 8,{workout:run}
U_32CWT04CHSDI,HKQuantityTypeIdentifierActiveEnergyBurned,2024-12-29 00:00:00 ,2024-12-30T00:00:00,4352,bpm,Apple Watch,,"{alg:v2,confidence:0.8}"
U_32CWT04CHSDI,HKCategoryTypeIdentifierSleepAnalysis,2024-12-30 00:00:00 ,2024-12-31T00:00:00,,kcal,iPhone,Apple Watch Ultra,{workout:run}
U_32CWT04CHSDI,HKQuantityTypeIdentifierRestingHeartRate,2024-12-31 00:00:00 ,2025-01-01T00:00:00,2409.6,kcal,iPhone,Apple Watch Series 8,{workout:run}
U_J8QO09VS9KKH,HKQuantityTypeIdentifierRestingHeartRate,2024-01-01T00:00:00,2024-01-02T00:00:00,2579.4,,,Apple Watch Series 8,{tz:Asia/Dubai}
U_J8QO09VS9KKH,HKQuantityTypeIdentifierRestingHeartRate,2024-01-02 00:00:00 ,2024-01-03T00:00:00,2098.6,bpm,Health,Apple Watch Series 8,{workout:run}
U_J8QO09VS9KKH,HKCategoryTypeIdentifierSleepAnalysis,2024-01-03T00:00:00,2024-01-04T00:00:00,2290.0,Cal,iPhone,,
U_J8QO09VS9KKH,HKQuantityTypeIdentifierStepCount,2024-01-04T00:00:00,2024-01-05T00:00:00,,,Health,Apple Watch Ultra,
U_J8QO09VS9KKH,HKQuantityTypeIdentifierStepCount,2024-01-05 00:00:00 ,2024-01-06T00:00:00,84.7,,Apple Watch,Apple Watch Ultra,{workout:run}
U_J8QO09VS9KKH,HKQuantityTypeIdentifierRestingHeartRate,2024-01-06T00:00:00,2024-01-07T00:00:00,2514.5,hour,Apple Watch,Apple Watch Ultra,
U_J8QO09VS9KKH,HKQuantityTypeIdentifierActiveEnergyBurned,2024-01-07 00:00:00 ,2024-01-08T00:00:00,85.9,bpm,Health,Apple Watch Series 8,
U_J8QO09VS9KKH,HKQuantityTypeIdentifierStepCount,2024-01-08T00:00:00,2024-01-09T00:00:00,1869.2,hour,,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_J8QO09VS9KKH,HKQuantityTypeIdentifierRestingHeartRate,2024-01-10T00:00:00,2024-01-11T00:00:00,1993.5,count,,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_J8QO09VS9KKH,HKQuantityTypeIdentifierStepCount,2024-01-11T00:00:00,2024-01-12T00:00:00,5401,Cal,Apple Watch,Apple Watch Ultra,{workout:run}
U_J8QO09VS9KKH,HKCategoryTypeIdentifierSleepAnalysis,2024-01-12T00:00:00,2024-01-13T00:00:00,9832,Cal,Health,Apple Watch Ultra,
U_J8QO09VS9KKH,HKQuantityTypeIdentifierRestingHeartRate,2024-01-13T00:00:00,2024-01-14T00:00:00,4041,kcal,iPhone,Apple Watch Series 8,
U_J8QO09VS9KKH,HKQuantityTypeIdentifierStepCount,2024-01-14T00:00:00,2024-01-15T00:00:00,5956,Cal,Apple Watch,Apple Watch Ultra,
U_J8QO09VS9KKH,HKQuantityTypeIdentifierStepCount,2024-01-15T00:00:00,2024-01-16T00:00:00,10162,bpm,iPhone,Apple Watch Ultra,
U_J8QO09VS9KKH,HKQuantityTypeIdentifierRestingHeartRate,2024-01-16T00:00:00,2024-01-17T00:00:00,2537.3,,,Apple Watch Ultra,{workout:run}
U_J8QO09VS9KKH,HKCategoryTypeIdentifierSleepAnalysis,2024-01-17T00:00:00,2024-01-18T00:00:00,83.1,bpm,,Apple Watch Series 8,{workout:run}
U_J8QO09VS9KKH,HKQuantityTypeIdentifierRestingHeartRate,2024-01-18T00:00:00,2024-01-19T00:00:00,2732.1,bpm,Health,Apple Watch Ultra,
U_J8QO09VS9KKH,HKQuantityTypeIdentifierRestingHeartRate,2024-01-19 00:00:00 ,2024-01-20T00:00:00,2256.9,Cal,Apple Watch,Apple Watch Ultra,
U_J8QO09VS9KKH,HKQuantityTypeIdentifierActiveEnergyBurned,2024-01-20 00:00:00 ,2024-01-21T00:00:00,89.8,min,,,"{alg:v2,confidence:0.8}"
U_J8QO09VS9KKH,HKQuantityTypeIdentifierRestingHeartRate,2024-01-21 00:00:00 ,2024-01-22T00:00:00,7254,kcal,,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_J8QO09VS9KKH,HKCategoryTypeIdentifierSleepAnalysis,2024-01-22 00:00:00 ,2024-01-23T00:00:00,6593,kcal,Apple Watch,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_J8QO09VS9KKH,HKCategoryTypeIdentifierSleepAnalysis,2024-01-24T00:00:00,2024-01-25T00:00:00,2234.6,hour,Health,,{tz:Asia/Dubai}
U_J8QO09VS9KKH,HKQuantityTypeIdentifierRestingHeartRate,2024-01-25 00:00:00 ,2024-01-26T00:00:00,2513.2,hour,iPhone,Apple Watch Ultra,{tz:Asia/Dubai}
U_J8QO09VS9KKH,HKQuantityTypeIdentifierStepCount,2024-01-26T00:00:00,2024-01-27T00:00:00,7378,count,Apple Watch,Apple Watch Series 8,{workout:run}
U_J8QO09VS9KKH,HKQuantityTypeIdentifierActiveEnergyBurned,2024-01-27T00:00:00,2024-01-28T00:00:00,6639,count,Apple Watch,,{tz:Asia/Dubai}
U_J8QO09VS9KKH,HKQuantityTypeIdentifierActiveEnergyBurned,2024-01-28 00:00:00 ,2024-01-29T00:00:00,2168.8,Cal,Health,Apple Watch Ultra,{tz:Asia/Dubai}
U_J8QO09VS9KKH,HKQuantityTypeIdentifierRestingHeartRate,2024-01-29T00:00:00,2024-01-30T00:00:00,8977,min,,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_J8QO09VS9KKH,HKQuantityTypeIdentifierRestingHeartRate,2024-01-29T00:00:00,2024-01-30T00:00:00,8977,min,,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_J8QO09VS9KKH,HKQuantityTypeIdentifierStepCount,2024-01-30 00:00:00 ,2024-01-31T00:00:00,74.1,bpm,Health,,{workout:run}
U_J8QO09VS9KKH,HKCategoryTypeIdentifierSleepAnalysis,2024-01-31 00:00:00 ,2024-02-01T00:00:00,2276.2,kcal,,Apple Watch Ultra,
U_J8QO09VS9KKH,HKQuantityTypeIdentifierActiveEnergyBurned,2024-02-03T00:00:00,2024-02-04T00:00:00,2510.9,Cal,Apple Watch,Apple Watch Series 8,
U_J8QO09VS9KKH,HKCategoryTypeIdentifierSleepAnalysis,2024-02-04T00:00:00,2024-02-05T00:00:00,87.6,Cal,,,
U_J8QO09VS9KKH,HKCategoryTypeIdentifierSleepAnalysis,2024-02-05T00:00:00,2024-02-06T00:00:00,5972,Cal,iPhone,Apple Watch Series 8,
U_J8QO09VS9KKH,HKQuantityTypeIdentifierRestingHeartRate,2024-02-06 00:00:00 ,2024-02-07T00:00:00,8643,bpm,Apple Watch,,
U_J8QO09VS9KKH,HKQuantityTypeIdentifierStepCount,2024-02-07 00:00:00 ,2024-02-08T00:00:00,77.4,bpm,,Apple Watch Series 8,{workout:run}
U_J8QO09VS9KKH,HKQuantityTypeIdentifierStepCount,2024-02-08T00:00:00,2024-02-09T00:00:00,2486.2,hour,Apple Watch,,{tz:Asia/Dubai}
U_J8QO09VS9KKH,HKQuantityTypeIdentifierStepCount,2024-02-09T00:00:00,2024-02-10T00:00:00,78.0,Cal,iPhone,,{workout:run}
U_J8QO09VS9KKH,HKQuantityTypeIdentifierActiveEnergyBurned,2024-02-10T00:00:00,2024-02-11T00:00:00,6952,,Apple Watch,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_J8QO09VS9KKH,HKCategoryTypeIdentifierSleepAnalysis,2024-02-11 00:00:00 ,2024-02-12T00:00:00,2465.3,,,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_J8QO09VS9KKH,HKQuantityTypeIdentifierRestingHeartRate,2024-02-12T00:00:00,2024-02-13T00:00:00,6175,hour,Health,,
U_J8QO09VS9KKH,HKQuantityTypeIdentifierActiveEnergyBurned,2024-02-13 00:00:00 ,2024-02-14T00:00:00,80.4,,,,
U_J8QO09VS9KKH,HKQuantityTypeIdentifierActiveEnergyBurned,2024-02-14T00:00:00,2024-02-15T00:00:00,10005,,,Apple Watch Series 8,{tz:Asia/Dubai}
U_J8QO09VS9KKH,HKQuantityTypeIdentifierStepCount,2024-02-15 00:00:00 ,2024-02-16T00:00:00,2135.5,bpm,Health,,{tz:Asia/Dubai}
U_J8QO09VS9KKH,HKQuantityTypeIdentifierRestingHeartRate,2024-02-16T00:00:00,2024-02-17T00:00:00,9225,count,Apple Watch,,{workout:run}
U_J8QO09VS9KKH,HKQuantityTypeIdentifierActiveEnergyBurned,2024-02-17T00:00:00,2024-02-18T00:00:00,85.3,,,Apple Watch Series 8,{workout:run}
U_J8QO09VS9KKH,HKQuantityTypeIdentifierActiveEnergyBurned,2024-02-18 00:00:00 ,2024-02-19T00:00:00,2091.4,kcal,iPhone,Apple Watch Ultra,{tz:Asia/Dubai}
U_J8QO09VS9KKH,HKCategoryTypeIdentifierSleepAnalysis,2024-02-19T00:00:00,2024-02-20T00:00:00,2228.7,,,Apple Watch Ultra,
U_J8QO09VS9KKH,HKQuantityTypeIdentifierStepCount,2024-02-20 00:00:00 ,2024-02-21T00:00:00,,count,,,"{alg:v2,confidence:0.8}"
U_J8QO09VS9KKH,HKQuantityTypeIdentifierRestingHeartRate,2024-02-21 00:00:00 ,2024-02-22T00:00:00,9418,,iPhone,,{tz:Asia/Dubai}
U_J8QO09VS9KKH,HKQuantityTypeIdentifierActiveEnergyBurned,2024-02-22 00:00:00 ,2024-02-23T00:00:00,2097.2,kcal,Health,Apple Watch Series 8,{tz:Asia/Dubai}
U_J8QO09VS9KKH,HKCategoryTypeIdentifierSleepAnalysis,2024-02-23 00:00:00 ,2024-02-24T00:00:00,80.0,kcal,Apple Watch,Apple Watch Series 8,{workout:run}
U_J8QO09VS9KKH,HKQuantityTypeIdentifierRestingHeartRate,2024-02-24 00:00:00 ,2024-02-25T00:00:00,2039.5,kcal,iPhone,Apple Watch Series 8,{tz:Asia/Dubai}
U_J8QO09VS9KKH,HKQuantityTypeIdentifierStepCount,2024-02-25 00:00:00 ,2024-02-26T00:00:00,8464,Cal,Health,Apple Watch Series 8,{workout:run}
U_J8QO09VS9KKH,HKQuantityTypeIdentifierActiveEnergyBurned,2024-02-26 00:00:00 ,2024-02-27T00:00:00,2722.7,kcal,iPhone,Apple Watch Ultra,{tz:Asia/Dubai}
U_J8QO09VS9KKH,HKQuantityTypeIdentifierRestingHeartRate,2024-02-27T00:00:00,2024-02-28T00:00:00,2174.4,Cal,,,
U_J8QO09VS9KKH,HKQuantityTypeIdentifierRestingHeartRate,2024-02-28 00:00:00 ,2024-02-29T00:00:00,5473,,,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_J8QO09VS9KKH,HKQuantityTypeIdentifierRestingHeartRate,2024-02-29 00:00:00 ,2024-03-01T00:00:00,10457,Cal,Health,Apple Watch Series 8,{tz:Asia/Dubai}
U_J8QO09VS9KKH,HKCategoryTypeIdentifierSleepAnalysis,2024-03-01T00:00:00,2024-03-02T00:00:00,2306.8,Cal,iPhone,,{tz:Asia/Dubai}
U_J8QO09VS9KKH,HKQuantityTypeIdentifierStepCount,2024-03-02T00:00:00,2024-03-03T00:00:00,2240.7,min,iPhone,,{workout:run}
U_J8QO09VS9KKH,HKQuantityTypeIdentifierStepCount,2024-03-03T00:00:00,2024-03-04T00:00:00,2604.8,bpm,,Apple Watch Ultra,
U_J8QO09VS9KKH,HKQuantityTypeIdentifierRestingHeartRate,2024-03-04 00:00:00 ,2024-03-05T00:00:00,9572,bpm,Health,Apple Watch Series 8,
U_J8QO09VS9KKH,HKQuantityTypeIdentifierActiveEnergyBurned,2024-03-05T00:00:00,2024-03-06T00:00:00,2396.2,min,,,{workout:run}
U_J8QO09VS9KKH,HKCategoryTypeIdentifierSleepAnalysis,2024-03-06 00:00:00 ,2024-03-07T00:00:00,81.1,min,,,"{alg:v2,confidence:0.8}"
U_J8QO09VS9KKH,HKQuantityTypeIdentifierRestingHeartRate,2024-03-07 00:00:00 ,2024-03-08T00:00:00,1969.5,Cal,iPhone,Apple Watch Ultra,{tz:Asia/Dubai}
U_J8QO09VS9KKH,HKQuantityTypeIdentifierStepCount,2024-03-08T00:00:00,2024-03-09T00:00:00,2087.0,Cal,Health,Apple Watch Series 8,{tz:Asia/Dubai}
U_J8QO09VS9KKH,HKQuantityTypeIdentifierRestingHeartRate,2024-03-09 00:00:00 ,2024-03-10T00:00:00,2787.3,bpm,,,"{alg:v2,confidence:0.8}"
U_J8QO09VS9KKH,HKQuantityTypeIdentifierActiveEnergyBurned,2024-03-10 00:00:00 ,2024-03-11T00:00:00,1922.7,count,,,{tz:Asia/Dubai}
U_J8QO09VS9KKH,HKQuantityTypeIdentifierRestingHeartRate,2024-03-11T00:00:00,2024-03-12T00:00:00,2060.5,count,Apple Watch,Apple Watch Series 8,{workout:run}
U_J8QO09VS9KKH,HKQuantityTypeIdentifierRestingHeartRate,2024-03-12 00:00:00 ,2024-03-13T00:00:00,6058,hour,,Apple Watch Ultra,
U_J8QO09VS9KKH,HKCategoryTypeIdentifierSleepAnalysis,2024-03-13 00:00:00 ,2024-03-14T00:00:00,,Cal,Apple Watch,,{workout:run}
U_J8QO09VS9KKH,HKQuantityTypeIdentifierRestingHeartRate,2024-03-14T00:00:00,2024-03-15T00:00:00,1967.9,Cal,Apple Watch,,
U_J8QO09VS9KKH,HKQuantityTypeIdentifierStepCount,2024-03-15T00:00:00,2024-03-16T00:00:00,9681,hour,iPhone,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_J8QO09VS9KKH,HKQuantityTypeIdentifierStepCount,2024-03-15T00:00:00,2024-03-16T00:00:00,9681,hour,iPhone,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_J8QO09VS9KKH,HKQuantityTypeIdentifierRestingHeartRate,2024-03-16T00:00:00,2024-03-17T00:00:00,1956.7,bpm,Health,Apple Watch Series 8,{workout:run}
U_J8QO09VS9KKH,HKQuantityTypeIdentifierStepCount,2024-03-17 00:00:00 ,2024-03-18T00:00:00,2156.7,kcal,Apple Watch,Apple Watch Ultra,
U_J8QO09VS9KKH,HKQuantityTypeIdentifierRestingHeartRate,2024-03-18 00:00:00 ,2024-03-19T00:00:00,8303,min,iPhone,,{workout:run}
U_J8QO09VS9KKH,HKQuantityTypeIdentifierActiveEnergyBurned,2024-03-19T00:00:00,2024-03-20T00:00:00,82.1,hour,iPhone,Apple Watch Series 8,{workout:run}
U_J8QO09VS9KKH,HKCategoryTypeIdentifierSleepAnalysis,2024-03-20 00:00:00 ,2024-03-21T00:00:00,,hour,,,"{alg:v2,confidence:0.8}"
U_J8QO09VS9KKH,HKCategoryTypeIdentifierSleepAnalysis,2024-03-21T00:00:00,2024-03-22T00:00:00,91.6,min,iPhone,,"{alg:v2,confidence:0.8}"
U_J8QO09VS9KKH,HKQuantityTypeIdentifierStepCount,2024-03-23 00:00:00 ,2024-03-24T00:00:00,8399,count,Health,,{tz:Asia/Dubai}
U_J8QO09VS9KKH,HKQuantityTypeIdentifierRestingHeartRate,2024-03-24T00:00:00,2024-03-25T00:00:00,90.7,bpm,Apple Watch,Apple Watch Series 8,{tz:Asia/Dubai}
U_J8QO09VS9KKH,HKQuantityTypeIdentifierStepCount,2024-03-25 00:00:00 ,2024-03-26T00:00:00,2201.1,bpm,Health,,
U_J8QO09VS9KKH,HKQuantityTypeIdentifierActiveEnergyBurned,2024-03-26 00:00:00 ,2024-03-27T00:00:00,86.5,hour,Health,,{workout:run}
U_J8QO09VS9KKH,HKQuantityTypeIdentifierStepCount,2024-03-27 00:00:00 ,2024-03-28T00:00:00,2403.6,Cal,Apple Watch,,{tz:Asia/Dubai}
U_J8QO09VS9KKH,HKCategoryTypeIdentifierSleepAnalysis,2024-03-28 00:00:00 ,2024-03-29T00:00:00,8896,Cal,,,
U_J8QO09VS9KKH,HKQuantityTypeIdentifierRestingHeartRate,2024-03-29 00:00:00 ,2024-03-30T00:00:00,76.6,hour,Health,,"{alg:v2,confidence:0.8}"
