UserId,date,total_sleep_duration,deep_sleep_duration,rem_sleep_duration,restless,readiness_score,temperature_deviation,bedtime_start,bedtime_end,source
U_IT9BN18GP51K,2024/03/31 00:00,20286,3497,5038,,70,0.13,2024-03-31T22:12:00,2024-04-01T09:19:00,Oura
U_IT9BN18GP51K,01-Apr-2024,19843,2941,5189,9,49,0.02,2024-04-01T21:02:00,2024-04-02T06:00:00,Oura
U_IT9BN18GP51K,02-Apr-2024,21373,4079,4944,20,48,-0.25,2024-04-03T00:38:00,2024-04-03T07:45:00,Oura
U_IT9BN18GP51K,03-Apr-2024,18863,,3605,17,59,-0.35,2024-04-03T20:25:00,2024-04-04T09:04:00,Oura
U_IT9BN18GP51K,2024/04/04 00:00,18657,3522,,33,52,0.23,2024-04-04T21:10:00,2024-04-05T05:17:00,Oura
U_IT9BN18GP51K,05-Apr-2024,21190,4068,3617,19,46,,2024-04-06T00:21:00,2024-04-06T06:14:00,Oura
U_IT9BN18GP51K,2024/04/06 00:00,21654,4581,5135,34,73,0.1,2024-04-06T23:46:00,2024-04-07T07:02:00,Oura
U_IT9BN18GP51K,2024/04/07 00:00,24696,2767,8733,,54,0.07,2024-04-07T20:10:00,2024-04-08T09:10:00,Oura
U_IT9BN18GP51K,2024-04-08,22745,4767,6408,12,50,,2024-04-08T23:08:00,2024-04-09T09:08:00,Oura
U_IT9BN18GP51K,2024/04/09 00:00,23987,3632,5589,25,65,-0.07,2024-04-09T20:08:00,2024-04-10T08:50:00,Oura
U_IT9BN18GP51K,10-Apr-2024,21189,,5215,11,,0.01,2024-04-10T20:06:00,2024-04-11T04:53:00,Oura
U_IT9BN18GP51K,11-Apr-2024,25935,2732,4132,34,62,-0.13,2024-04-11T22:33:00,2024-04-12T05:25:00,Oura
U_IT9BN18GP51K,13-Apr-2024,18637,3695,5328,2,50,-0.05,2024-04-13T21:44:00,2024-04-14T05:46:00,Oura
U_IT9BN18GP51K,2024-04-14,16061,846,4287,21,56,-0.05,2024-04-14T23:04:00,2024-04-15T05:37:00,Oura
U_IT9BN18GP51K,2024-04-15,23769,2644,4870,25,55,0.23,2024-04-15T20:04:00,2024-04-16T07:25:00,Oura
U_IT9BN18GP51K,16-Apr-2024,20057,2726,3172,26,63,,2024-04-16T22:38:00,2024-04-17T05:45:00,Oura
U_IT9BN18GP51K,17-Apr-2024,21862,3842,3585,,,-0.13,2024-04-18T00:56:00,2024-04-18T08:07:00,Oura
U_IT9BN18GP51K,2024-04-18,19677,3141,6126,,,0.18,2024-04-18T23:32:00,2024-04-19T08:36:00,Oura
U_IT9BN18GP51K,2024/04/19 00:00,27455,5007,7359,17,57,,2024-04-19T21:46:00,2024-04-20T05:06:00,Oura
U_IT9BN18GP51K,2024/04/20 00:00,18058,,4299,21,50,0.06,2024-04-21T00:19:00,2024-04-21T04:38:00,Oura
U_IT9BN18GP51K,21-Apr-2024,20579,4044,4533,3,72,-0.18,2024-04-21T23:36:00,2024-04-22T05:28:00,Oura
U_IT9BN18GP51K,2024/04/22 00:00,,3180,4220,39,,0.1,2024-04-22T20:26:00,2024-04-23T06:54:00,Oura
U_IT9BN18GP51K,23-Apr-2024,23537,4761,5071,32,66,0.08,2024-04-23T21:17:00,2024-04-24T06:31:00,Oura
U_IT9BN18GP51K,2024/04/24 00:00,20753,5046,3963,16,65,-0.08,2024-04-24T22:17:00,2024-04-25T07:04:00,Oura
U_IT9BN18GP51K,25-Apr-2024,21237,4297,,51,65,,2024-04-25T20:43:00,2024-04-26T06:12:00,Oura
U_IT9BN18GP51K,2024/04/26 00:00,23345,,5071,18,58,-0.12,2024-04-27T00:09:00,2024-04-27T06:04:00,Oura
U_IT9BN18GP51K,2024-04-27,25948,4678,6338,37,,0.01,2024-04-27T21:24:00,2024-04-28T04:34:00,Oura
U_IT9BN18GP51K,28-Apr-2024,22840,6478,,0,47,0.08,2024-04-28T22:13:00,2024-04-29T07:55:00,Oura
U_IT9BN18GP51K,29-Apr-2024,,2613,5485,,61,0.09,2024-04-29T22:04:00,2024-04-30T05:34:00,Oura
U_IT9BN18GP51K,30-Apr-2024,20386,3066,5166,45,66,0.18,2024-04-30T22:20:00,2024-05-01T06:39:00,Oura
U_IT9BN18GP51K,2024-05-01,21282,1339,3203,39,74,,2024-05-01T23:30:00,2024-05-02T05:12:00,Oura
U_IT9BN18GP51K,02-May-2024,20825,,5739,24,,-0.04,2024-05-02T23:34:00,2024-05-03T05:02:00,Oura
U_IT9BN18GP51K,2024-05-03,21732,,4633,,61,,2024-05-03T20:22:00,2024-05-04T05:33:00,Oura
U_IT9BN18GP51K,2024/05/04 00:00,18829,3698,,24,65,-0.36,2024-05-04T21:01:00,2024-05-05T06:23:00,Oura
U_IT9BN18GP51K,05-May-2024,,2477,6001,11,50,0.11,2024-05-05T22:25:00,2024-05-06T06:07:00,Oura
U_IT9BN18GP51K,06-May-2024,,5054,1862,18,59,-0.15,2024-05-06T23:59:00,2024-05-07T08:36:00,Oura
U_IT9BN18GP51K,2024/05/07 00:00,24023,,6721,39,61,-0.06,2024-05-07T22:03:00,2024-05-08T07:51:00,Oura
U_IT9BN18GP51K,2024/05/08 00:00,22012,4240,4550,0,79,0.07,2024-05-08T21:17:00,2024-05-09T08:45:00,Oura
U_IT9BN18GP51K,2024/05/09 00:00,20246,2750,3460,6,73,0.15,2024-05-09T20:33:00,2024-05-10T06:01:00,Oura
U_IT9BN18GP51K,2024/05/10 00:00,17824,4143,3202,17,53,-0.2,2024-05-10T22:57:00,2024-05-11T07:01:00,Oura
U_IT9BN18GP51K,2024-05-11,20210,6556,5140,22,57,0.2,2024-05-11T20:42:00,2024-05-12T07:02:00,Oura
U_IT9BN18GP51K,2024/05/12 00:00,18243,3640,4176,15,74,0.07,2024-05-12T21:35:00,2024-05-13T06:55:00,Oura
U_IT9BN18GP51K,2024-05-13,24641,6019,3592,39,61,-0.03,2024-05-13T20:57:00,2024-05-14T09:14:00,Oura
U_IT9BN18GP51K,2024/05/14 00:00,20452,3502,5516,22,61,,2024-05-14T20:45:00,2024-05-15T07:48:00,Oura
U_IT9BN18GP51K,2024/05/15 00:00,,5089,3797,27,49,-0.0,2024-05-15T20:17:00,2024-05-16T07:24:00,Oura
U_IT9BN18GP51K,2024/05/16 00:00,20963,,,39,62,0.03,2024-05-16T23:36:00,2024-05-17T07:12:00,Oura
U_IT9BN18GP51K,2024/05/17 00:00,21927,3289,,,69,-0.37,2024-05-18T00:01:00,2024-05-18T08:50:00,Oura
U_IT9BN18GP51K,18-May-2024,26441,,4248,27,58,0.02,2024-05-18T20:52:00,2024-05-19T07:06:00,Oura
U_IT9BN18GP51K,19-May-2024,24110,1685,4146,28,59,0.09,2024-05-20T00:41:00,2024-05-20T05:55:00,Oura
U_IT9BN18GP51K,2024-05-20,19978,3792,4203,54,,-0.11,2024-05-20T23:38:00,2024-05-21T07:40:00,Oura
U_IT9BN18GP51K,2024/05/21 00:00,24893,,5833,24,63,-0.28,2024-05-22T00:20:00,2024-05-22T09:12:00,Oura
U_IT9BN18GP51K,2024/05/22 00:00,24050,3552,,13,68,0.21,2024-05-22T23:23:00,2024-05-23T05:00:00,Oura
U_IT9BN18GP51K,23-May-2024,21673,,,,52,0.47,2024-05-23T20:59:00,2024-05-24T06:19:00,Oura
U_IT9BN18GP51K,2024-05-24,24488,7094,4165,33,66,-0.2,2024-05-24T20:35:00,2024-05-25T05:45:00,Oura
U_IT9BN18GP51K,25-May-2024,23399,3285,7057,,51,-0.3,2024-05-25T20:26:00,2024-05-26T05:31:00,Oura
U_IT9BN18GP51K,2024-05-26,18530,3582,5245,31,55,0.39,2024-05-27T00:04:00,2024-05-27T05:29:00,Oura
U_IT9BN18GP51K,2024/05/27 00:00,20433,3418,4294,,55,-0.33,2024-05-27T22:56:00,2024-05-28T05:47:00,Oura
U_IT9BN18GP51K,2024/05/28 00:00,20578,,5844,,60,0.13,2024-05-28T22:15:00,2024-05-29T05:46:00,Oura
U_IT9BN18GP51K,29-May-2024,19193,3001,3425,36,32,0.02,2024-05-30T00:59:00,2024-05-30T05:33:00,Oura
U_IT9BN18GP51K,30-May-2024,20945,,2777,2,,0.03,2024-05-30T20:51:00,2024-05-31T07:48:00,Oura
U_IT9BN18GP51K,31-May-2024,24116,6419,3408,39,,0.28,2024-05-31T21:38:00,2024-06-01T06:02:00,Oura
U_IT9BN18GP51K,2024-06-01,19410,4424,4713,7,65,0.13,2024-06-01T22:26:00,2024-06-02T07:59:00,Oura
U_IT9BN18GP51K,2024/06/02 00:00,22132,1111,,1,64,,2024-06-03T00:42:00,2024-06-03T09:29:00,Oura
U_IT9BN18GP51K,2024-06-03,,4353,,30,59,0.04,2024-06-04T00:20:00,2024-06-04T07:07:00,Oura
U_IT9BN18GP51K,2024-06-04,19687,5341,2385,26,58,-0.43,2024-06-04T20:26:00,2024-06-05T08:16:00,Oura
U_IT9BN18GP51K,2024/06/05 00:00,17170,3600,3109,6,,0.24,2024-06-06T00:27:00,2024-06-06T07:39:00,Oura
U_IT9BN18GP51K,2024/06/06 00:00,23191,2459,7130,33,64,-0.11,2024-06-06T21:04:00,2024-06-07T05:58:00,Oura
U_IT9BN18GP51K,2024/06/07 00:00,,2625,2078,46,48,-0.05,2024-06-07T22:31:00,2024-06-08T08:46:00,Oura
U_IT9BN18GP51K,2024/06/08 00:00,21913,2740,3349,1,70,0.4,2024-06-09T00:24:00,2024-06-09T05:37:00,Oura
U_IT9BN18GP51K,09-Jun-2024,23947,,5276,40,68,-0.08,2024-06-09T21:59:00,2024-06-10T06:06:00,Oura
U_IT9BN18GP51K,2024-06-10,19755,2996,5177,,58,0.21,2024-06-11T00:05:00,2024-06-11T07:33:00,Oura
U_IT9BN18GP51K,11-Jun-2024,19946,2658,,17,63,-0.04,2024-06-11T21:24:00,2024-06-12T04:49:00,Oura
U_IT9BN18GP51K,12-Jun-2024,22721,1495,6351,38,54,-0.29,2024-06-12T22:16:00,2024-06-13T07:47:00,Oura
U_IT9BN18GP51K,2024-06-13,20966,2826,1398,33,59,0.15,2024-06-13T22:15:00,2024-06-14T06:48:00,Oura
U_IT9BN18GP51K,2024/06/14 00:00,21086,4029,5581,37,72,,2024-06-15T00:06:00,2024-06-15T06:48:00,Oura
U_IT9BN18GP51K,2024/06/15 00:00,,,5503,,59,0.02,2024-06-15T21:12:00,2024-06-16T07:03:00,Oura
U_IT9BN18GP51K,2024-06-16,21183,4027,2844,27,64,0.09,2024-06-17T00:48:00,2024-06-17T09:24:00,Oura
U_IT9BN18GP51K,2024-06-17,20506,4291,4764,23,57,-0.13,2024-06-17T23:15:00,2024-06-18T07:57:00,Oura
U_IT9BN18GP51K,2024/06/19 00:00,19959,2816,2206,3,52,-0.06,2024-06-19T23:31:00,2024-06-20T06:55:00,Oura
U_IT9BN18GP51K,2024/06/20 00:00,23888,5410,5006,50,59,0.2,2024-06-20T21:16:00,2024-06-21T07:59:00,Oura
U_IT9BN18GP51K,21-Jun-2024,,3053,4262,23,68,0.2,2024-06-22T00:35:00,2024-06-22T05:03:00,Oura
U_IT9BN18GP51K,22-Jun-2024,24493,3174,,34,72,,2024-06-22T23:49:00,2024-06-23T05:28:00,Oura
U_IT9BN18GP51K,2024-06-23,24560,,4614,43,27,0.04,2024-06-23T21:22:00,2024-06-24T04:43:00,Oura
U_IT9BN18GP51K,2024-06-24,23390,3696,6397,37,62,0.1,2024-06-24T21:07:00,2024-06-25T04:30:00,Oura
U_IT9BN18GP51K,25-Jun-2024,24543,5117,4525,20,,,2024-06-25T21:15:00,2024-06-26T05:51:00,Oura
U_IT9BN18GP51K,26-Jun-2024,21488,3620,7404,2,59,0.09,2024-06-26T21:17:00,2024-06-27T08:50:00,Oura
U_IT9BN18GP51K,2024-06-27,17728,2572,5644,,57,0.24,2024-06-27T20:03:00,2024-06-28T05:45:00,Oura
U_IT9BN18GP51K,28-Jun-2024,21711,4886,1714,38,54,-0.21,2024-06-28T22:41:00,2024-06-29T06:35:00,Oura
U_IT9BN18GP51K,2024/06/29 00:00,21997,2703,3313,18,76,-0.11,2024-06-29T20:02:00,2024-06-30T09:08:00,Oura
U_IT9BN18GP51K,30-Jun-2024,26454,2270,6032,27,82,0.19,2024-07-01T00:03:00,2024-07-01T04:38:00,Oura
U_IT9BN18GP51K,2024/07/01 00:00,20785,3614,5071,7,61,0.08,2024-07-01T21:17:00,2024-07-02T06:59:00,Oura
U_IT9BN18GP51K,2024/07/02 00:00,19735,5520,4976,17,,-0.09,2024-07-02T21:09:00,2024-07-03T05:35:00,Oura
U_IT9BN18GP51K,2024-07-03,20303,3606,5014,21,52,0.33,2024-07-03T21:10:00,2024-07-04T05:23:00,Oura
U_IT9BN18GP51K,04-Jul-2024,20779,5380,7000,,57,-0.05,2024-07-04T20:24:00,2024-07-05T07:14:00,Oura
U_IT9BN18GP51K,2024/07/05 00:00,24484,8214,6456,,69,-0.04,2024-07-05T22:32:00,2024-07-06T06:27:00,Oura
U_IT9BN18GP51K,2024/07/06 00:00,22812,4014,3983,24,,0.01,2024-07-06T20:44:00,2024-07-07T05:43:00,Oura
U_IT9BN18GP51K,2024/07/07 00:00,18346,4089,2835,34,42,0.04,2024-07-07T22:09:00,2024-07-08T08:49:00,Oura
U_IT9BN18GP51K,2024-07-08,21840,3591,2762,4,52,0.01,2024-07-08T22:11:00,2024-07-09T06:11:00,Oura
U_IT9BN18GP51K,2024/07/09 00:00,24309,,5172,27,65,0.29,2024-07-09T22:48:00,2024-07-10T08:09:00,Oura
U_IT9BN18GP51K,10-Jul-2024,20394,1651,3893,,,-0.1,2024-07-10T22:52:00,2024-07-11T09:07:00,Oura
U_IT9BN18GP51K,12-Jul-2024,22438,,3402,15,60,0.15,2024-07-12T22:12:00,2024-07-13T08:24:00,Oura
U_IT9BN18GP51K,2024/07/13 00:00,23689,4863,5020,22,51,0.19,2024-07-13T22:29:00,2024-07-14T06:05:00,Oura
U_IT9BN18GP51K,14-Jul-2024,16698,3308,,49,65,0.15,2024-07-14T20:21:00,2024-07-15T08:28:00,Oura
U_IT9BN18GP51K,2024-07-15,21805,3353,4852,30,49,,2024-07-15T20:54:00,2024-07-16T05:12:00,Oura
U_IT9BN18GP51K,16-Jul-2024,19338,4721,3862,24,49,0.06,2024-07-16T23:25:00,2024-07-17T08:15:00,Oura
U_IT9BN18GP51K,17-Jul-2024,21024,3160,3551,50,55,,2024-07-17T22:20:00,2024-07-18T06:39:00,Oura
U_IT9BN18GP51K,2024-07-18,22573,,5199,27,52,-0.14,2024-07-18T20:07:00,2024-07-19T08:06:00,Oura
U_IT9BN18GP51K,2024-07-19,21750,,6526,35,58,0.01,2024-07-19T23:14:00,2024-07-20T09:21:00,Oura
U_IT9BN18GP51K,20-Jul-2024,19410,6723,6450,38,,-0.06,2024-07-20T22:16:00,2024-07-21T05:53:00,Oura
U_IT9BN18GP51K,2024/07/21 00:00,20546,3650,4850,22,50,-0.12,2024-07-21T20:52:00,2024-07-22T07:30:00,Oura
U_IT9BN18GP51K,2024-07-22,23105,4117,5146,,71,0.35,2024-07-22T21:45:00,2024-07-23T08:34:00,Oura
U_IT9BN18GP51K,23-Jul-2024,21396,3613,,25,64,-0.3,2024-07-24T00:05:00,2024-07-24T06:23:00,Oura
U_IT9BN18GP51K,2024-07-24,20842,1006,,30,,0.02,2024-07-24T20:47:00,2024-07-25T06:28:00,Oura
U_IT9BN18GP51K,2024-07-25,21150,2890,6276,32,49,,2024-07-25T23:52:00,2024-07-26T08:52:00,Oura
U_IT9BN18GP51K,2024-07-26,21241,,4014,,49,0.22,2024-07-26T23:51:00,2024-07-27T07:12:00,Oura
U_IT9BN18GP51K,27-Jul-2024,23549,4659,4591,42,58,-0.1,2024-07-27T22:01:00,2024-07-28T09:12:00,Oura
U_IT9BN18GP51K,29-Jul-2024,23443,3275,4196,32,,0.07,2024-07-29T21:44:00,2024-07-30T08:26:00,Oura
U_IT9BN18GP51K,2024/07/30 00:00,24715,3297,7802,20,72,-0.18,2024-07-31T00:18:00,2024-07-31T08:34:00,Oura
U_IT9BN18GP51K,2024-07-31,20102,4412,5882,30,57,-0.08,2024-07-31T22:19:00,2024-08-01T08:32:00,Oura
U_IT9BN18GP51K,01-Aug-2024,19447,1235,3444,,41,-0.16,2024-08-01T22:49:00,2024-08-02T08:33:00,Oura
U_IT9BN18GP51K,2024/08/02 00:00,19975,4880,3371,28,,0.16,2024-08-02T22:41:00,2024-08-03T05:12:00,Oura
U_IT9BN18GP51K,03-Aug-2024,18185,4053,,40,46,,2024-08-03T21:08:00,2024-08-04T09:15:00,Oura
U_IT9BN18GP51K,2024-08-04,19159,3855,1929,25,40,,2024-08-04T23:57:00,2024-08-05T04:45:00,Oura
U_IT9BN18GP51K,2024/08/05 00:00,22509,4500,4936,,48,0.12,2024-08-06T00:39:00,2024-08-06T06:43:00,Oura
U_IT9BN18GP51K,2024/08/06 00:00,23764,4664,5513,38,73,0.03,2024-08-06T23:19:00,2024-08-07T05:45:00,Oura
U_IT9BN18GP51K,2024-08-07,17772,2643,,34,50,-0.12,2024-08-07T20:44:00,2024-08-08T07:06:00,Oura
U_IT9BN18GP51K,08-Aug-2024,21657,2725,3189,48,56,-0.15,2024-08-08T22:44:00,2024-08-09T09:16:00,Oura
U_IT9BN18GP51K,2024-08-09,26432,3822,4028,17,63,0.01,2024-08-09T21:57:00,2024-08-10T08:52:00,Oura
U_IT9BN18GP51K,2024/08/10 00:00,20007,2746,,49,,0.14,2024-08-10T23:37:00,2024-08-11T09:04:00,Oura
U_IT9BN18GP51K,11-Aug-2024,24997,4716,6388,47,76,-0.05,2024-08-11T20:00:00,2024-08-12T05:07:00,Oura
U_IT9BN18GP51K,12-Aug-2024,16411,2790,4766,,61,,2024-08-12T23:00:00,2024-08-13T05:48:00,Oura
U_IT9BN18GP51K,2024-08-13,23210,7302,5547,26,47,-0.03,2024-08-13T23:54:00,2024-08-14T09:01:00,Oura
U_IT9BN18GP51K,2024-08-14,23584,3546,3144,0,73,-0.05,2024-08-15T00:45:00,2024-08-15T08:19:00,Oura
U_IT9BN18GP51K,15-Aug-2024,17031,2276,5106,26,49,-0.03,2024-08-15T20:13:00,2024-08-16T04:38:00,Oura
U_IT9BN18GP51K,16-Aug-2024,20172,,6705,20,,-0.11,2024-08-16T20:54:00,2024-08-17T09:27:00,Oura
U_IT9BN18GP51K,2024/08/17 00:00,24787,2516,,,,-0.13,2024-08-17T21:40:00,2024-08-18T08:48:00,Oura
U_IT9BN18GP51K,2024-08-18,25459,7421,4323,59,62,,2024-08-18T20:20:00,2024-08-19T05:28:00,Oura
U_IT9BN18GP51K,2024/08/19 00:00,21519,5104,,,42,-0.02,2024-08-19T23:31:00,2024-08-20T09:24:00,Oura
U_IT9BN18GP51K,2024/08/20 00:00,20150,3359,5263,42,55,-0.06,2024-08-20T23:26:00,2024-08-21T05:04:00,Oura
U_IT9BN18GP51K,2024-08-21,18224,4815,2953,33,66,-0.09,2024-08-21T21:41:00,2024-08-22T09:12:00,Oura
U_IT9BN18GP51K,2024/08/22 00:00,20295,3302,5137,15,57,,2024-08-23T00:17:00,2024-08-23T08:41:00,Oura
U_IT9BN18GP51K,2024/08/23 00:00,24163,6207,4629,,62,-0.02,2024-08-23T20:48:00,2024-08-24T07:26:00,Oura
U_IT9BN18GP51K,2024/08/24 00:00,25073,6177,9024,54,62,-0.17,2024-08-25T00:04:00,2024-08-25T04:42:00,Oura
U_IT9BN18GP51K,25-Aug-2024,22069,2933,,36,63,0.22,2024-08-25T20:55:00,2024-08-26T09:29:00,Oura
U_IT9BN18GP51K,26-Aug-2024,19947,5297,4839,,65,-0.09,2024-08-26T20:30:00,2024-08-27T06:58:00,Oura
U_IT9BN18GP51K,27-Aug-2024,21292,3796,3193,28,57,0.21,2024-08-27T22:26:00,2024-08-28T04:54:00,Oura
U_IT9BN18GP51K,2024/08/28 00:00,20123,4399,2475,,54,0.25,2024-08-28T20:09:00,2024-08-29T06:57:00,Oura
U_IT9BN18GP51K,29-Aug-2024,24814,6634,6529,21,,-0.1,2024-08-29T21:12:00,2024-08-30T06:36:00,Oura
U_IT9BN18GP51K,2024-08-30,23133,,3918,12,71,,2024-08-30T20:00:00,2024-08-31T04:48:00,Oura
U_IT9BN18GP51K,2024/08/31 00:00,22877,,4261,,51,0.26,2024-09-01T00:51:00,2024-09-01T09:10:00,Oura
U_IT9BN18GP51K,2024/09/01 00:00,22350,,3617,19,58,-0.17,2024-09-01T22:48:00,2024-09-02T09:30:00,Oura
U_IT9BN18GP51K,02-Sep-2024,18355,3394,3757,,55,0.07,2024-09-02T22:07:00,2024-09-03T05:09:00,Oura
U_IT9BN18GP51K,03-Sep-2024,22175,1840,7141,28,64,-0.08,2024-09-04T00:10:00,2024-09-04T05:57:00,Oura
U_IT9BN18GP51K,2024/09/04 00:00,21159,3934,5652,,,,2024-09-04T23:10:00,2024-09-05T06:14:00,Oura
U_IT9BN18GP51K,2024/09/05 00:00,28116,7000,6176,,64,,2024-09-05T22:50:00,2024-09-06T07:50:00,Oura
U_IT9BN18GP51K,2024/09/06 00:00,16524,2788,2207,41,63,0.27,2024-09-06T21:21:00,2024-09-07T07:02:00,Oura
U_IT9BN18GP51K,2024-09-07,21492,,4553,39,,-0.1,2024-09-07T23:05:00,2024-09-08T06:30:00,Oura
U_IT9BN18GP51K,2024/09/09 00:00,26728,4610,3893,25,75,-0.04,2024-09-09T21:51:00,2024-09-10T05:35:00,Oura
U_IT9BN18GP51K,10-Sep-2024,23755,2857,,26,69,,2024-09-10T20:05:00,2024-09-11T04:42:00,Oura
U_IT9BN18GP51K,2024-09-11,20184,3542,,25,49,0.14,2024-09-11T23:12:00,2024-09-12T09:09:00,Oura
U_IT9BN18GP51K,2024/09/12 00:00,19737,4753,3472,22,54,-0.06,2024-09-12T21:00:00,2024-09-13T04:54:00,Oura
U_IT9BN18GP51K,13-Sep-2024,20846,2461,,19,55,-0.19,2024-09-13T20:42:00,2024-09-14T08:58:00,Oura
U_IT9BN18GP51K,2024/09/14 00:00,20609,,4635,46,71,-0.06,2024-09-14T21:45:00,2024-09-15T04:58:00,Oura
U_IT9BN18GP51K,2024-09-15,,4456,6155,10,,-0.12,2024-09-15T20:23:00,2024-09-16T06:22:00,Oura
U_IT9BN18GP51K,2024-09-16,16353,3415,4069,29,56,0.08,2024-09-17T00:17:00,2024-09-17T09:14:00,Oura
U_IT9BN18GP51K,17-Sep-2024,18053,3742,5898,32,46,-0.1,2024-09-17T22:42:00,2024-09-18T09:14:00,Oura
U_IT9BN18GP51K,2024/09/18 00:00,23281,4916,6451,29,,-0.16,2024-09-18T22:53:00,2024-09-19T09:02:00,Oura
U_IT9BN18GP51K,19-Sep-2024,21565,,6034,29,76,-0.16,2024-09-20T00:09:00,2024-09-20T04:51:00,Oura
U_IT9BN18GP51K,2024/09/20 00:00,18094,3483,3554,,60,-0.04,2024-09-20T21:03:00,2024-09-21T07:50:00,Oura
U_IT9BN18GP51K,2024-09-21,18418,1575,2459,9,40,,2024-09-22T00:44:00,2024-09-22T06:28:00,Oura
U_IT9BN18GP51K,2024-09-22,,2663,6899,17,65,0.06,2024-09-23T00:21:00,2024-09-23T08:14:00,Oura
U_IT9BN18GP51K,23-Sep-2024,19878,3753,,47,49,0.19,2024-09-23T21:43:00,2024-09-24T05:11:00,Oura
U_IT9BN18GP51K,2024-09-24,20255,3773,1310,24,58,0.11,2024-09-25T00:07:00,2024-09-25T07:33:00,Oura
U_IT9BN18GP51K,2024-09-25,20766,6256,,36,64,0.33,2024-09-25T22:36:00,2024-09-26T06:04:00,Oura
U_IT9BN18GP51K,26-Sep-2024,16987,4305,1449,,,-0.15,2024-09-26T20:57:00,2024-09-27T08:05:00,Oura
U_IT9BN18GP51K,2024/09/27 00:00,21590,5068,4522,48,37,-0.17,2024-09-28T00:23:00,2024-09-28T06:28:00,Oura
U_IT9BN18GP51K,2024-09-28,22834,3207,5277,29,51,-0.17,2024-09-29T00:08:00,2024-09-29T07:59:00,Oura
U_IT9BN18GP51K,2024-09-29,19114,5201,5184,51,,0.05,2024-09-30T00:27:00,2024-09-30T08:15:00,Oura
U_IT9BN18GP51K,2024-09-30,24955,4042,8614,45,65,-0.04,2024-09-30T23:22:00,2024-10-01T08:03:00,Oura
U_IT9BN18GP51K,2024/10/01 00:00,20640,4509,5737,47,,,2024-10-01T23:10:00,2024-10-02T05:01:00,Oura
U_IT9BN18GP51K,2024-10-02,22079,6920,2794,13,61,-0.1,2024-10-02T20:52:00,2024-10-03T09:25:00,Oura
U_IT9BN18GP51K,03-Oct-2024,26083,8087,9871,28,73,0.14,2024-10-03T20:05:00,2024-10-04T07:38:00,Oura
U_IT9BN18GP51K,04-Oct-2024,21012,3604,1979,58,,0.02,2024-10-04T23:05:00,2024-10-05T04:35:00,Oura
U_IT9BN18GP51K,2024-10-05,24696,7983,,,63,0.15,2024-10-05T23:25:00,2024-10-06T06:17:00,Oura
U_IT9BN18GP51K,2024-10-06,19948,2654,5304,17,48,0.29,2024-10-06T23:38:00,2024-10-07T05:32:00,Oura
U_IT9BN18GP51K,2024-10-07,17575,3197,4475,,54,0.47,2024-10-07T23:17:00,2024-10-08T07:27:00,Oura
U_IT9BN18GP51K,2024/10/08 00:00,21374,4167,8248,13,67,-0.08,2024-10-08T21:03:00,2024-10-09T09:22:00,Oura
U_IT9BN18GP51K,2024-10-09,22700,3150,6605,25,66,-0.27,2024-10-09T22:45:00,2024-10-10T04:49:00,Oura
U_IT9BN18GP51K,2024-10-10,22132,3836,5640,41,52,-0.03,2024-10-10T21:08:00,2024-10-11T08:14:00,Oura
U_IT9BN18GP51K,11-Oct-2024,21958,4007,8087,32,63,,2024-10-11T23:56:00,2024-10-12T07:40:00,Oura
U_IT9BN18GP51K,12-Oct-2024,23231,,4672,24,62,,2024-10-13T00:46:00,2024-10-13T06:39:00,Oura
U_IT9BN18GP51K,13-Oct-2024,27388,3336,7790,22,72,-0.32,2024-10-13T22:42:00,2024-10-14T06:22:00,Oura
U_IT9BN18GP51K,14-Oct-2024,,217,2882,,52,0.01,2024-10-14T22:12:00,2024-10-15T08:55:00,Oura
U_IT9BN18GP51K,2024/10/15 00:00,21716,3672,5270,33,83,-0.07,2024-10-15T21:29:00,2024-10-16T07:41:00,Oura
U_IT9BN18GP51K,16-Oct-2024,18585,3943,4696,9,59,-0.01,2024-10-16T21:24:00,2024-10-17T08:45:00,Oura
U_IT9BN18GP51K,2024-10-17,21651,5386,4353,30,,-0.21,2024-10-18T00:25:00,2024-10-18T05:27:00,Oura
U_IT9BN18GP51K,2024-10-18,,3144,2800,51,48,-0.48,2024-10-18T20:36:00,2024-10-19T08:27:00,Oura
U_IT9BN18GP51K,2024-10-19,24167,6416,5745,0,40,-0.17,2024-10-20T00:50:00,2024-10-20T08:36:00,Oura
U_IT9BN18GP51K,2024/10/20 00:00,20330,4295,6538,4,46,0.04,2024-10-21T00:33:00,2024-10-21T05:46:00,Oura
U_IT9BN18GP51K,2024/10/21 00:00,,,6229,18,65,,2024-10-21T21:26:00,2024-10-22T06:27:00,Oura
U_IT9BN18GP51K,22-Oct-2024,24175,5219,7611,40,47,,2024-10-23T00:13:00,2024-10-23T08:03:00,Oura
U_IT9BN18GP51K,23-Oct-2024,24807,5100,3495,0,47,,2024-10-23T22:53:00,2024-10-24T09:17:00,Oura
U_IT9BN18GP51K,24-Oct-2024,17577,4587,4109,44,54,0.12,2024-10-24T20:08:00,2024-10-25T09:16:00,Oura
U_IT9BN18GP51K,2024-10-25,17504,3795,3759,24,56,0.03,2024-10-25T21:32:00,2024-10-26T08:33:00,Oura
U_IT9BN18GP51K,2024/10/26 00:00,20407,,4593,20,53,-0.12,2024-10-26T22:27:00,2024-10-27T09:11:00,Oura
