id,sleep_start,sleep_end,minutesAsleep,minutesAwake,sleep_efficiency,isMainSleep
U_Q1S05WNWLC83,2024-02-17 21:20:00,2024-02-18 00:50:00,210,,81,TRUE
U_Q1S05WNWLC83,2024-02-17 20:48:00,2024-02-18 00:38:00,230,56,79,0
U_Q1S05WNWLC83,2024-02-19 21:41:00,2024-02-20 03:41:00,360,37,79,1
U_Q1S05WNWLC83,2024-02-20 22:10:00,2024-02-21 00:35:00,145,28,79,
U_Q1S05WNWLC83,2024-02-20 23:21:00,2024-02-21 02:26:00,185,54,72,TRUE
U_Q1S05WNWLC83,2024/02/21 20:54,2024-02-21 23:46:00,172,,81,False
U_Q1S05WNWLC83,2024-02-21 21:30:00,2024-02-22 00:13:00,163,26,83,
U_Q1S05WNWLC83,2024-02-22 22:44:00,2024-02-23 03:30:00,286,,82,FALSE
U_Q1S05WNWLC83,2024-02-23 23:38:00,2024-02-24 05:32:00,354,28,84,TRUE
U_Q1S05WNWLC83,2024-02-25 21:42:00,2024-02-26 00:29:00,167,44,83,TRUE
U_Q1S05WNWLC83,2024/02/25 22:28,2024-02-26 01:50:00,202,52,81,
U_Q1S05WNWLC83,2024/02/29 21:31,2024-02-29 23:52:00,141,18,74,TRUE
U_Q1S05WNWLC83,2024-02-29 23:23:00,2024-03-01 01:45:00,142,24,80,1
U_Q1S05WNWLC83,2024/02/29 22:49,2024-03-01 00:57:00,128,33,86,1
U_Q1S05WNWLC83,2024-03-01 20:49:00,2024-03-01 23:50:00,181,54,98,False
U_Q1S05WNWLC83,2024/03/01 23:08,2024-03-02 02:11:00,183,0,94,
U_Q1S05WNWLC83,2024-03-03 21:29:00,2024-03-04 03:29:00,360,,86,True
U_Q1S05WNWLC83,2024-03-04 23:37:00,2024-03-05 01:46:00,129,41,87,1
U_Q1S05WNWLC83,2024-03-04 21:03:00,2024-03-04 23:52:00,169,0,77,TRUE
U_Q1S05WNWLC83,2024-03-06 21:15:00,2024-03-06 23:17:00,122,33,,FALSE
U_Q1S05WNWLC83,2024-03-06 20:39:00,2024-03-06 23:32:00,173,22,94,TRUE
U_Q1S05WNWLC83,2024-03-07 21:36:00,2024-03-08 00:18:00,162,57,94,
U_Q1S05WNWLC83,2024-03-07 20:41:00,2024-03-07 22:46:00,125,43,80,True
U_Q1S05WNWLC83,2024-03-07 21:45:00,2024-03-08 00:49:00,184,39,81,1
U_Q1S05WNWLC83,2024/03/08 22:34,2024-03-09 01:06:00,152,29,78,
U_Q1S05WNWLC83,2024/03/08 20:54,2024-03-09 00:32:00,218,9,77,FALSE
U_Q1S05WNWLC83,2024-03-09 23:10:00,2024-03-10 05:10:00,360,,89,False
U_Q1S05WNWLC83,2024/03/10 23:52,2024-03-11 05:51:00,359,48,89,1
U_Q1S05WNWLC83,2024-03-12 23:38:00,2024-03-13 05:18:00,340,66,71,FALSE
U_Q1S05WNWLC83,2024/03/14 23:23,2024-03-15 01:41:00,138,70,,TRUE
U_Q1S05WNWLC83,2024/03/14 22:58,2024-03-15 00:42:00,104,,87,0
U_Q1S05WNWLC83,2024-03-15 22:28:00,2024-03-16 04:28:00,360,39,74,
U_Q1S05WNWLC83,2024-03-16 23:19:00,2024-03-17 02:31:00,192,4,68,TRUE
U_Q1S05WNWLC83,2024-03-16 22:57:00,2024-03-17 01:59:00,182,34,82,FALSE
U_Q1S05WNWLC83,2024/03/17 23:00,2024-03-18 00:53:00,113,12,86,
U_Q1S05WNWLC83,2024/03/17 22:36,2024-03-17 23:43:00,67,18,,True
U_Q1S05WNWLC83,2024-03-17 22:21:00,2024-03-17 23:05:00,44,14,91,TRUE
U_Q1S05WNWLC83,2024-03-18 21:31:00,2024-03-19 03:05:00,334,47,85,0
U_Q1S05WNWLC83,2024-03-19 22:33:00,2024-03-20 01:34:00,181,25,78,0
U_Q1S05WNWLC83,2024/03/19 23:15,2024-03-20 01:19:00,124,54,69,TRUE
U_Q1S05WNWLC83,2024-03-19 21:49:00,2024-03-19 23:43:00,114,42,,False
U_Q1S05WNWLC83,2024-03-20 22:24:00,2024-03-21 02:27:00,243,23,94,TRUE
U_Q1S05WNWLC83,2024-03-21 20:42:00,2024-03-21 23:21:00,159,29,83,True
U_Q1S05WNWLC83,2024-03-21 23:02:00,2024-03-22 01:17:00,135,68,89,True
U_Q1S05WNWLC83,2024-03-22 21:00:00,2024-03-23 03:00:00,360,42,93,1
U_Q1S05WNWLC83,2024/03/23 23:30,2024-03-24 04:03:00,273,48,81,FALSE
U_Q1S05WNWLC83,2024/03/24 21:06,2024-03-24 23:08:00,122,27,85,1
U_Q1S05WNWLC83,2024/03/24 22:44,2024-03-25 01:24:00,160,17,83,TRUE
U_Q1S05WNWLC83,2024/03/27 23:24,2024-03-28 04:27:00,303,30,87,TRUE
U_Q1S05WNWLC83,2024-03-29 20:36:00,2024-03-29 23:00:00,144,48,90,False
U_Q1S05WNWLC83,2024/03/29 22:03,2024-03-30 00:19:00,136,19,,
U_Q1S05WNWLC83,2024-03-29 22:21:00,2024-03-30 00:11:00,110,11,98,FALSE
U_Q1S05WNWLC83,2024-03-30 20:49:00,2024-03-31 02:49:00,360,26,90,1
U_Q1S05WNWLC83,2024-03-31 20:34:00,2024-03-31 22:55:00,141,65,79,1
U_Q1S05WNWLC83,2024-03-31 23:09:00,2024-04-01 01:59:00,170,50,77,1
U_Q1S05WNWLC83,2024/04/02 21:03,2024-04-03 02:08:00,305,,90,TRUE
U_Q1S05WNWLC83,2024/04/03 21:22,2024-04-04 00:51:00,209,0,,True
U_Q1S05WNWLC83,2024/04/03 23:16,2024-04-04 02:56:00,220,29,90,
U_Q1S05WNWLC83,2024-04-04 22:04:00,2024-04-05 01:55:00,231,50,,TRUE
U_Q1S05WNWLC83,2024-04-04 22:50:00,2024-04-05 02:10:00,200,30,72,TRUE
U_Q1S05WNWLC83,2024-04-05 21:41:00,2024-04-06 02:26:00,285,38,76,
U_Q1S05WNWLC83,2024-04-06 22:31:00,2024-04-07 00:33:00,122,29,73,
U_Q1S05WNWLC83,2024/04/06 23:51,2024-04-07 00:59:00,68,51,87,
U_Q1S05WNWLC83,2024/04/06 23:30,2024-04-07 01:18:00,108,33,84,FALSE
U_Q1S05WNWLC83,2024-04-07 23:50:00,2024-04-08 05:50:00,360,64,,
U_Q1S05WNWLC83,2024-04-08 20:38:00,2024-04-09 02:38:00,360,0,,FALSE
U_Q1S05WNWLC83,2024-04-09 23:40:00,2024-04-10 05:30:00,350,75,76,True
U_Q1S05WNWLC83,2024/04/11 23:02,2024-04-12 00:32:00,90,11,91,True
U_Q1S05WNWLC83,2024-04-11 23:47:00,2024-04-12 01:32:00,105,,72,False
U_Q1S05WNWLC83,2024-04-11 21:36:00,2024-04-11 23:30:00,114,15,90,True
U_Q1S05WNWLC83,2024/04/13 21:24,2024-04-14 01:18:00,234,54,79,
U_Q1S05WNWLC83,2024-04-13 22:19:00,2024-04-14 02:07:00,228,39,98,
U_Q1S05WNWLC83,2024-04-14 23:10:00,2024-04-15 02:03:00,173,34,86,
U_Q1S05WNWLC83,2024/04/14 22:44,2024-04-15 01:15:00,151,17,,FALSE
U_Q1S05WNWLC83,2024-04-15 23:01:00,2024-04-16 04:48:00,347,0,95,TRUE
U_Q1S05WNWLC83,2024/04/16 23:42,2024-04-17 05:42:00,360,9,76,True
U_Q1S05WNWLC83,2024-04-18 20:49:00,2024-04-19 02:49:00,360,44,85,1
U_Q1S05WNWLC83,2024-04-19 21:30:00,2024-04-20 03:30:00,360,26,80,0
U_Q1S05WNWLC83,2024-04-21 23:16:00,2024-04-22 05:16:00,360,35,85,TRUE
U_Q1S05WNWLC83,2024-04-22 22:22:00,2024-04-23 01:58:00,216,42,85,
U_Q1S05WNWLC83,2024-04-22 23:51:00,2024-04-23 03:31:00,220,,80,True
U_Q1S05WNWLC83,2024-04-23 21:13:00,2024-04-23 23:45:00,152,39,89,True
U_Q1S05WNWLC83,2024-04-23 22:33:00,2024-04-24 00:32:00,119,50,76,True
U_Q1S05WNWLC83,2024-04-23 21:43:00,2024-04-23 23:18:00,95,,84,1
U_Q1S05WNWLC83,2024-04-24 20:53:00,2024-04-24 23:29:00,156,54,,False
U_Q1S05WNWLC83,2024-04-24 21:13:00,2024-04-24 23:56:00,163,,88,TRUE
U_Q1S05WNWLC83,2024-04-25 23:05:00,2024-04-26 04:34:00,329,58,84,0
U_Q1S05WNWLC83,2024/04/26 21:38,2024-04-26 23:55:00,137,52,78,FALSE
U_Q1S05WNWLC83,2024-04-26 22:51:00,2024-04-27 02:10:00,199,31,,0
U_Q1S05WNWLC83,2024-04-26 21:07:00,2024-04-26 23:42:00,155,30,91,0
U_Q1S05WNWLC83,2024-04-27 21:06:00,2024-04-28 03:06:00,360,,86,
U_Q1S05WNWLC83,2024-04-28 22:25:00,2024-04-29 04:25:00,360,17,78,
U_Q1S05WNWLC83,2024-04-29 22:08:00,2024-04-30 01:26:00,198,9,82,TRUE
U_Q1S05WNWLC83,2024-04-29 20:51:00,2024-04-29 23:23:00,152,48,78,0
U_Q1S05WNWLC83,2024-04-30 22:10:00,2024-04-30 23:55:00,105,,84,1
U_Q1S05WNWLC83,2024-04-30 22:15:00,2024-05-01 00:05:00,110,45,89,False
U_Q1S05WNWLC83,2024/04/30 23:25,2024-05-01 01:35:00,130,,89,
U_Q1S05WNWLC83,2024-05-01 22:44:00,2024-05-02 04:43:00,359,36,83,1
U_Q1S05WNWLC83,2024-05-02 21:31:00,2024-05-03 03:31:00,360,25,79,0
U_Q1S05WNWLC83,2024-05-03 20:44:00,2024-05-04 00:03:00,199,,83,TRUE
U_Q1S05WNWLC83,2024/05/03 22:20,2024-05-04 00:17:00,117,26,94,TRUE
U_Q1S05WNWLC83,2024-05-04 23:21:00,2024-05-05 03:00:00,219,5,83,TRUE
U_Q1S05WNWLC83,2024/05/04 22:24,2024-05-05 01:08:00,164,6,91,FALSE
U_Q1S05WNWLC83,2024-05-05 22:25:00,2024-05-06 02:04:00,219,93,87,0
U_Q1S05WNWLC83,2024-05-05 21:00:00,2024-05-05 23:32:00,152,,91,
U_Q1S05WNWLC83,2024-05-06 23:47:00,2024-05-07 04:51:00,304,53,78,
U_Q1S05WNWLC83,2024-05-07 21:03:00,2024-05-08 02:14:00,311,28,93,
U_Q1S05WNWLC83,2024-05-08 22:18:00,2024-05-08 23:38:00,80,45,79,True
U_Q1S05WNWLC83,2024-05-08 23:15:00,2024-05-09 01:16:00,121,46,88,False
U_Q1S05WNWLC83,2024-05-08 21:38:00,2024-05-08 23:26:00,108,,90,0
U_Q1S05WNWLC83,2024/05/09 22:03,2024-05-10 04:03:00,,15,92,False
U_Q1S05WNWLC83,2024-05-10 22:24:00,2024-05-11 00:44:00,,30,84,FALSE
U_Q1S05WNWLC83,2024/05/10 21:54,2024-05-11 00:16:00,142,17,82,TRUE
U_Q1S05WNWLC83,2024/05/11 23:51,2024-05-12 05:51:00,,46,77,1
U_Q1S05WNWLC83,2024/05/12 20:52,2024-05-13 02:52:00,360,27,85,FALSE
U_Q1S05WNWLC83,2024-05-22 22:52:00,2024-05-23 04:52:00,360,5,76,False
U_Q1S05WNWLC83,2024-05-23 22:38:00,2024-05-24 00:13:00,95,44,85,TRUE
U_Q1S05WNWLC83,2024/05/23 23:53,2024-05-24 01:57:00,124,,76,0
U_Q1S05WNWLC83,2024/05/23 20:38,2024-05-23 22:27:00,109,29,92,
U_Q1S05WNWLC83,2024-05-24 23:36:00,2024-05-25 01:44:00,128,5,92,1
U_Q1S05WNWLC83,2024-05-24 23:55:00,2024-05-25 01:56:00,121,48,86,1
U_Q1S05WNWLC83,2024-05-24 23:08:00,2024-05-25 01:11:00,123,46,81,
U_Q1S05WNWLC83,2024-05-25 22:51:00,2024-05-26 00:32:00,101,57,88,FALSE
U_Q1S05WNWLC83,2024-05-25 23:17:00,2024-05-26 00:29:00,72,,89,
U_Q1S05WNWLC83,2024/05/25 22:27,2024-05-26 00:35:00,128,29,82,
U_Q1S05WNWLC83,2024/05/26 23:37,2024-05-27 04:47:00,310,52,79,FALSE
U_Q1S05WNWLC83,2024-05-27 21:17:00,2024-05-28 03:00:00,343,17,87,
U_Q1S05WNWLC83,2024-05-28 20:39:00,2024-05-29 02:11:00,332,0,98,True
U_Q1S05WNWLC83,2024/05/29 23:01,2024-05-30 01:38:00,157,74,85,True
U_Q1S05WNWLC83,2024/05/29 23:07,2024-05-30 02:13:00,186,,86,TRUE
U_Q1S05WNWLC83,2024/05/31 20:40,2024-06-01 00:06:00,206,,84,1
U_Q1S05WNWLC83,2024-05-31 21:21:00,2024-06-01 00:34:00,193,7,76,FALSE
U_Q1S05WNWLC83,2024-06-01 23:03:00,2024-06-02 01:06:00,123,69,84,True
U_Q1S05WNWLC83,2024-06-01 21:27:00,2024-06-01 23:47:00,140,,95,True
U_Q1S05WNWLC83,2024-06-01 21:38:00,2024-06-02 00:24:00,166,0,79,FALSE
U_Q1S05WNWLC83,2024-06-02 22:59:00,2024-06-03 04:59:00,360,33,84,FALSE
U_Q1S05WNWLC83,2024-06-04 21:01:00,2024-06-05 02:26:00,325,19,97,0
U_Q1S05WNWLC83,2024/06/05 21:49,2024-06-06 03:49:00,360,42,81,False
U_Q1S05WNWLC83,2024/06/06 22:06,2024-06-07 03:19:00,313,24,80,False
U_Q1S05WNWLC83,2024-06-07 21:55:00,2024-06-08 03:55:00,360,13,87,False
U_Q1S05WNWLC83,2024/06/08 20:30,2024-06-08 23:05:00,155,,81,
U_Q1S05WNWLC83,2024-06-08 22:53:00,2024-06-09 01:10:00,137,50,84,TRUE
U_Q1S05WNWLC83,2024-06-08 22:34:00,2024-06-09 00:55:00,141,,83,
U_Q1S05WNWLC83,2024-06-09 22:16:00,2024-06-10 04:16:00,360,5,88,FALSE
U_Q1S05WNWLC83,2024-06-11 22:51:00,2024-06-12 04:51:00,360,,84,1
U_Q1S05WNWLC83,2024/06/12 22:43,2024-06-13 00:47:00,124,,84,False
U_Q1S05WNWLC83,2024-06-12 23:46:00,2024-06-13 01:25:00,,30,,False
U_Q1S05WNWLC83,2024/06/12 23:37,2024-06-13 01:31:00,114,26,,TRUE
U_Q1S05WNWLC83,2024-06-13 23:49:00,2024-06-14 05:49:00,360,0,70,
U_Q1S05WNWLC83,2024-06-14 23:20:00,2024-06-15 04:52:00,332,47,96,False
U_Q1S05WNWLC83,2024-06-15 21:47:00,2024-06-15 23:33:00,106,,70,True
U_Q1S05WNWLC83,2024/06/15 21:44,2024-06-15 23:09:00,85,23,,0
U_Q1S05WNWLC83,2024-06-15 22:16:00,2024-06-15 23:37:00,81,60,75,1
U_Q1S05WNWLC83,2024/06/16 23:56,2024-06-17 03:25:00,209,25,82,FALSE
U_Q1S05WNWLC83,2024/06/17 21:19,2024-06-18 02:00:00,281,53,91,
U_Q1S05WNWLC83,2024-06-18 23:32:00,2024-06-19 01:52:00,140,49,,0
U_Q1S05WNWLC83,2024/06/18 21:54,2024-06-19 00:21:00,147,18,86,FALSE
U_Q1S05WNWLC83,2024/06/19 21:50,2024-06-20 01:05:00,195,22,89,TRUE
U_Q1S05WNWLC83,2024/06/19 20:59,2024-06-20 00:36:00,,50,86,1
U_Q1S05WNWLC83,2024-06-20 21:00:00,2024-06-21 03:00:00,360,,84,True
U_Q1S05WNWLC83,2024-06-21 22:06:00,2024-06-22 04:06:00,360,51,86,0
U_Q1S05WNWLC83,2024-06-22 23:40:00,2024-06-23 02:44:00,184,45,,0
U_Q1S05WNWLC83,2024-06-22 23:58:00,2024-06-23 02:28:00,150,,,False
U_Q1S05WNWLC83,2024-06-22 23:09:00,2024-06-23 01:31:00,142,,90,FALSE
U_Q1S05WNWLC83,2024-06-23 22:34:00,2024-06-24 03:14:00,280,45,87,FALSE
U_Q1S05WNWLC83,2024-06-24 23:47:00,2024-06-25 05:47:00,360,45,91,1
U_Q1S05WNWLC83,2024-06-25 21:20:00,2024-06-26 00:18:00,178,68,95,False
U_Q1S05WNWLC83,2024-06-25 23:35:00,2024-06-26 02:43:00,,44,88,0
U_Q1S05WNWLC83,2024-06-26 22:38:00,2024-06-27 00:19:00,101,57,,
U_Q1S05WNWLC83,2024-06-26 21:09:00,2024-06-26 23:12:00,123,52,,
U_Q1S05WNWLC83,2024/06/26 21:24,2024-06-27 00:31:00,187,69,,0
U_Q1S05WNWLC83,2024-06-27 21:18:00,2024-06-28 03:15:00,357,29,79,1
U_Q1S05WNWLC83,2024/06/28 21:33,2024-06-29 00:04:00,151,24,89,FALSE
U_Q1S05WNWLC83,2024-06-28 22:37:00,2024-06-29 00:30:00,113,76,75,TRUE
U_Q1S05WNWLC83,2024-06-28 23:55:00,2024-06-29 01:46:00,111,50,79,0
U_Q1S05WNWLC83,2024/06/29 22:10,2024-06-30 03:26:00,,17,,0
U_Q1S05WNWLC83,2024-06-30 23:23:00,2024-07-01 04:31:00,308,70,81,False
U_Q1S05WNWLC83,2024-07-01 21:44:00,2024-07-02 01:15:00,211,28,86,False
U_Q1S05WNWLC83,2024-07-01 23:22:00,2024-07-02 03:20:00,238,72,84,TRUE
U_Q1S05WNWLC83,2024-07-02 23:50:00,2024-07-03 04:17:00,267,67,86,False
U_Q1S05WNWLC83,2024-07-03 23:51:00,2024-07-04 04:22:00,271,,78,FALSE
U_Q1S05WNWLC83,2024-07-04 21:12:00,2024-07-05 00:16:00,184,31,88,False
U_Q1S05WNWLC83,2024/07/04 21:59,2024-07-05 00:56:00,177,23,96,FALSE
U_Q1S05WNWLC83,2024/07/04 23:51,2024-07-05 01:44:00,113,22,85,
U_Q1S05WNWLC83,2024-07-05 23:05:00,2024-07-06 01:49:00,164,37,90,
U_Q1S05WNWLC83,2024-07-05 23:36:00,2024-07-06 02:06:00,150,54,91,
U_Q1S05WNWLC83,2024/07/06 20:32,2024-07-07 00:49:00,257,33,89,FALSE
U_Q1S05WNWLC83,2024-07-06 23:52:00,2024-07-07 03:16:00,204,20,83,
U_Q1S05WNWLC83,2024-07-07 23:38:00,2024-07-08 05:38:00,360,64,80,TRUE
U_Q1S05WNWLC83,2024-07-09 21:55:00,2024-07-10 03:28:00,333,43,84,True
U_Q1S05WNWLC83,2024-07-10 21:37:00,2024-07-11 00:58:00,201,38,94,1
U_Q1S05WNWLC83,2024-07-10 21:49:00,2024-07-11 01:14:00,205,54,,TRUE
U_Q1S05WNWLC83,2024-07-11 21:12:00,2024-07-11 22:49:00,97,,83,False
U_Q1S05WNWLC83,2024-07-11 21:20:00,2024-07-11 23:22:00,,21,91,FALSE
U_Q1S05WNWLC83,2024-07-11 22:19:00,2024-07-12 00:36:00,137,15,84,True
U_Q1S05WNWLC83,2024-07-12 21:46:00,2024-07-13 03:24:00,338,67,,True
U_Q1S05WNWLC83,2024-07-13 21:05:00,2024-07-13 23:18:00,133,,76,0
U_Q1S05WNWLC83,2024-07-13 21:22:00,2024-07-14 00:07:00,165,61,83,TRUE
U_Q1S05WNWLC83,2024/07/13 23:03,2024-07-14 00:41:00,98,29,88,
U_Q1S05WNWLC83,2024-07-14 22:01:00,2024-07-15 03:42:00,341,49,70,False
U_Q1S05WNWLC83,2024-07-15 22:44:00,2024-07-16 01:15:00,151,11,,TRUE
U_Q1S05WNWLC83,2024-07-15 20:40:00,2024-07-15 22:40:00,120,63,91,TRUE
U_Q1S05WNWLC83,2024-07-16 22:24:00,2024-07-16 23:38:00,74,31,83,False
U_Q1S05WNWLC83,2024-07-16 21:35:00,2024-07-16 23:28:00,,35,97,True
U_Q1S05WNWLC83,2024-07-16 23:20:00,2024-07-17 01:14:00,114,49,,1
U_Q1S05WNWLC83,2024-07-17 22:01:00,2024-07-18 01:27:00,206,41,98,FALSE
U_Q1S05WNWLC83,2024-07-17 22:53:00,2024-07-18 02:00:00,187,33,97,1
U_Q1S05WNWLC83,2024/07/27 21:14,2024-07-28 00:30:00,196,53,82,FALSE
U_Q1S05WNWLC83,2024-07-27 20:36:00,2024-07-28 00:29:00,233,11,90,False
U_Q1S05WNWLC83,2024-07-28 23:27:00,2024-07-29 01:49:00,,55,79,0
U_Q1S05WNWLC83,2024-07-28 22:43:00,2024-07-29 00:23:00,100,18,91,0
U_Q1S05WNWLC83,2024/07/28 22:53,2024-07-29 00:12:00,79,89,71,True
U_Q1S05WNWLC83,2024-07-29 22:23:00,2024-07-30 04:23:00,360,59,72,
U_Q1S05WNWLC83,2024-07-30 22:15:00,2024-07-31 04:15:00,360,19,79,TRUE
U_Q1S05WNWLC83,2024-07-31 21:16:00,2024-08-01 03:16:00,360,28,68,True
U_Q1S05WNWLC83,2024-08-01 22:25:00,2024-08-02 01:52:00,207,68,77,FALSE
U_Q1S05WNWLC83,2024-08-01 22:49:00,2024-08-02 01:43:00,174,38,88,TRUE
U_Q1S05WNWLC83,2024/08/02 21:03,2024-08-03 02:47:00,344,26,79,FALSE
U_Q1S05WNWLC83,2024-08-03 21:06:00,2024-08-04 03:06:00,360,,85,FALSE
U_Q1S05WNWLC83,2024-08-04 23:01:00,2024-08-05 05:01:00,360,53,,FALSE
U_Q1S05WNWLC83,2024/08/05 22:01,2024-08-06 00:46:00,165,45,75,False
U_Q1S05WNWLC83,2024-08-05 23:51:00,2024-08-06 02:25:00,154,,68,False
U_Q1S05WNWLC83,2024/08/05 20:41,2024-08-05 23:11:00,150,32,83,FALSE
U_Q1S05WNWLC83,2024-08-06 23:38:00,2024-08-07 02:01:00,143,55,86,True
U_Q1S05WNWLC83,2024/08/06 23:26,2024-08-07 02:26:00,180,62,83,1
U_Q1S05WNWLC83,2024-08-07 23:10:00,2024-08-08 04:10:00,300,29,,1
U_Q1S05WNWLC83,2024/08/09 22:19,2024-08-09 23:46:00,,31,85,FALSE
U_Q1S05WNWLC83,2024-08-09 21:58:00,2024-08-10 00:36:00,158,30,80,1
U_Q1S05WNWLC83,2024/08/09 20:57,2024-08-09 23:31:00,154,,76,TRUE
U_Q1S05WNWLC83,2024-08-10 22:31:00,2024-08-11 01:50:00,199,,86,
U_Q1S05WNWLC83,2024-08-10 21:38:00,2024-08-11 00:42:00,184,19,87,0
U_Q1S05WNWLC83,2024-08-11 22:08:00,2024-08-12 04:08:00,360,45,83,True
U_Q1S05WNWLC83,2024/08/12 22:28,2024-08-13 04:28:00,360,32,77,True
U_Q1S05WNWLC83,2024/08/13 23:47,2024-08-14 05:06:00,319,22,83,False
U_Q1S05WNWLC83,2024/08/14 20:51,2024-08-15 02:42:00,351,20,82,
U_Q1S05WNWLC83,2024/08/15 22:20,2024-08-16 03:10:00,290,13,81,False
U_Q1S05WNWLC83,2024-08-18 23:03:00,2024-08-19 05:03:00,360,6,87,FALSE
U_Q1S05WNWLC83,2024-08-19 20:33:00,2024-08-19 23:21:00,168,20,97,FALSE
U_Q1S05WNWLC83,2024/08/19 21:11,2024-08-19 23:46:00,155,16,,True
U_Q1S05WNWLC83,2024-08-20 20:31:00,2024-08-21 02:31:00,360,,90,False
U_Q1S05WNWLC83,2024-08-21 22:41:00,2024-08-22 03:23:00,282,65,,FALSE
U_Q1S05WNWLC83,2024-08-23 22:07:00,2024-08-24 03:48:00,341,43,76,
U_Q1S05WNWLC83,2024/08/24 21:52,2024-08-25 00:19:00,147,9,91,False
U_Q1S05WNWLC83,2024-08-24 23:23:00,2024-08-25 01:36:00,133,61,88,1
U_Q1S05WNWLC83,2024/08/25 20:52,2024-08-25 22:45:00,113,,,
U_Q1S05WNWLC83,2024/08/25 22:32,2024-08-26 01:05:00,153,24,79,
U_Q1S05WNWLC83,2024/08/25 23:39,2024-08-26 01:20:00,101,0,,True
U_Q1S05WNWLC83,2024/08/26 23:12,2024-08-27 04:40:00,328,,71,True
U_Q1S05WNWLC83,2024-08-27 23:47:00,2024-08-28 05:47:00,360,7,89,
U_Q1S05WNWLC83,2024-08-28 22:26:00,2024-08-29 04:26:00,360,8,84,FALSE
U_Q1S05WNWLC83,2024-08-29 22:14:00,2024-08-30 03:57:00,343,33,94,FALSE
U_Q1S05WNWLC83,2024/08/30 22:53,2024-08-31 04:53:00,360,,80,
U_Q1S05WNWLC83,2024-08-31 21:12:00,2024-09-01 02:56:00,344,25,,
U_Q1S05WNWLC83,2024-09-01 22:43:00,2024-09-02 04:43:00,360,58,81,True
U_Q1S05WNWLC83,2024-09-04 23:36:00,2024-09-05 05:36:00,360,27,78,False
U_Q1S05WNWLC83,2024-09-05 22:51:00,2024-09-06 04:41:00,350,50,90,True
U_Q1S05WNWLC83,2024/09/06 21:08,2024-09-06 23:25:00,137,26,96,TRUE
U_Q1S05WNWLC83,2024-09-06 20:36:00,2024-09-06 22:22:00,106,24,81,True
U_Q1S05WNWLC83,2024-09-06 20:46:00,2024-09-06 22:38:00,112,47,88,TRUE
U_Q1S05WNWLC83,2024-09-07 23:51:00,2024-09-08 02:19:00,148,39,85,False
U_Q1S05WNWLC83,2024-09-07 21:02:00,2024-09-07 23:05:00,123,59,92,1
U_Q1S05WNWLC83,2024-09-07 23:32:00,2024-09-08 01:27:00,115,18,81,True
U_Q1S05WNWLC83,2024/09/09 23:20,2024-09-10 05:20:00,360,22,88,FALSE
U_Q1S05WNWLC83,2024/09/10 23:33,2024-09-11 05:33:00,360,53,82,FALSE
U_Q1S05WNWLC83,2024/09/11 23:37,2024-09-12 05:31:00,354,60,78,TRUE
U_Q1S05WNWLC83,2024/09/12 22:16,2024-09-13 04:16:00,360,56,89,False
U_Q1S05WNWLC83,2024/09/13 20:37,2024-09-13 22:42:00,125,,90,0
U_Q1S05WNWLC83,2024-09-13 20:59:00,2024-09-13 22:40:00,101,31,83,FALSE
U_Q1S05WNWLC83,2024/09/13 22:58,2024-09-14 00:45:00,107,35,91,FALSE
U_Q1S05WNWLC83,2024-09-15 21:50:00,2024-09-16 03:50:00,360,31,86,True
U_Q1S05WNWLC83,2024/09/16 20:56,2024-09-16 23:18:00,142,21,98,FALSE
U_Q1S05WNWLC83,2024-09-16 20:39:00,2024-09-16 22:19:00,100,,,TRUE
U_Q1S05WNWLC83,2024-09-16 21:50:00,2024-09-16 23:54:00,124,0,75,False
U_Q1S05WNWLC83,2024-09-17 22:29:00,2024-09-18 04:26:00,357,19,78,1
U_Q1S05WNWLC83,2024-09-18 21:06:00,2024-09-19 03:06:00,360,35,92,
U_Q1S05WNWLC83,2024/09/19 23:47,2024-09-20 05:34:00,347,42,74,True
U_Q1S05WNWLC83,2024-09-20 21:50:00,2024-09-21 01:35:00,225,45,84,0
U_Q1S05WNWLC83,2024/09/20 22:05,2024-09-21 02:13:00,248,33,75,0
U_Q1S05WNWLC83,2024/09/23 21:05,2024-09-24 02:21:00,316,35,96,1
U_Q1S05WNWLC83,2024-09-24 20:35:00,2024-09-25 01:55:00,320,,86,True
U_Q1S05WNWLC83,2024/09/25 21:19,2024-09-25 23:09:00,110,6,,FALSE
U_Q1S05WNWLC83,2024-09-25 23:42:00,2024-09-26 01:16:00,,52,83,False
U_Q1S05WNWLC83,2024-09-25 21:27:00,2024-09-25 23:14:00,107,,77,True
U_Q1S05WNWLC83,2024-09-28 20:32:00,2024-09-29 02:32:00,360,30,87,TRUE
U_Q1S05WNWLC83,2024-09-29 22:49:00,2024-09-30 01:15:00,146,33,67,TRUE
U_Q1S05WNWLC83,2024-09-29 22:41:00,2024-09-30 00:44:00,123,41,81,FALSE
U_Q1S05WNWLC83,2024-09-29 21:37:00,2024-09-29 23:29:00,112,2,,False
U_Q1S05WNWLC83,2024/09/30 23:25,2024-10-01 03:12:00,227,,88,FALSE
U_Q1S05WNWLC83,2024-09-30 23:56:00,2024-10-01 03:19:00,203,0,90,FALSE
U_Q1S05WNWLC83,2024-10-01 21:16:00,2024-10-02 03:16:00,360,52,70,FALSE
U_Q1S05WNWLC83,2024/10/02 22:37,2024-10-03 04:37:00,360,,85,False
